time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
45660,1.24253333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
45720,1.24240000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
45780,1.24226667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
45840,1.24213333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
45900,1.24200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
45960,1.24186667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46020,1.24173333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46080,1.24160000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46140,1.24146667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46200,1.24133333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46260,1.24120000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46320,1.24106667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46380,1.24093333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46440,1.24080000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46500,1.24066667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46560,1.24053333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46620,1.24040000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46680,1.24026667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46740,1.24013333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46800,1.24000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46860,1.23986667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46920,1.23973333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
46980,1.23960000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47040,1.23946667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47100,1.23933333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47160,1.23920000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47220,1.23906667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47280,1.23893333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47340,1.23880000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47400,1.23866667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47460,1.23853333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47520,1.23840000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47580,1.23826667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47640,1.23813333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47700,1.23800000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47760,1.23786667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47820,1.23773333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47880,1.23760000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
47940,1.23746667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48000,1.23733333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48060,1.23720000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48120,1.23706667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48180,1.23693333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48240,1.23680000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48300,1.23666667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48360,1.23653333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48420,1.23640000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48480,1.23626667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48540,1.23613333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48600,1.23600000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48660,1.23590000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48720,1.23580000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48780,1.23570000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48840,1.23560000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48900,1.23550000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
48960,1.23540000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49020,1.23530000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49080,1.23520000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49140,1.23510000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49200,1.23500000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49260,1.23490000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49320,1.23480000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49380,1.23470000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49440,1.23460000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49500,1.23450000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49560,1.23440000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49620,1.23430000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49680,1.23420000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49740,1.23410000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49800,1.23400000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49860,1.23390000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49920,1.23380000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
49980,1.23370000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50040,1.23360000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50100,1.23350000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50160,1.23340000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50220,1.23330000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50280,1.23320000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50340,1.23310000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50400,1.23300000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50460,1.23286667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50520,1.23273333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50580,1.23260000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50640,1.23246667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50700,1.23233333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50760,1.23220000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50820,1.23206667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50880,1.23193333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
50940,1.23180000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
51000,1.23166667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
51060,1.23153333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
51120,1.23140000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
51180,1.23126667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
51240,1.23113333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
