time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
42900,1.24883333,0.7459694144,0.7425087822,0.7323057699,0.7153626717,0.6918249229,0.6618021046,0.6252622817,0.5824278556,0.5330672764,0.4768262472,0.4126630297,0.3375111435,0.2409152543,,,,,,,,,0.1690521958
42960,1.24866667,0.7444367318,0.7409840481,0.7308051038,0.7139011489,0.6904174328,0.6604629443,0.6240038190,0.5812623082,0.5320060790,0.4758795117,0.4118371183,0.3368046001,0.2402985433,,,,,,,,,0.1686574458
43020,1.24850000,0.7429088866,0.7394641268,0.7293091748,0.7124442413,0.6890143901,0.6591280199,0.6227493450,0.5801004662,0.5309482704,0.4749358208,0.4110138925,0.3361003850,0.2396837960,,,,,,,,,0.1682640868
43080,1.24833333,0.7413858620,0.7379490015,0.7278179662,0.7109919328,0.6876157791,0.6577973163,0.6214988457,0.5789423162,0.5298938383,0.4739951633,0.4101933424,0.3353984905,0.2390710072,,,,,,,,,0.1678721163
43140,1.24816667,0.7398676411,0.7364386554,0.7263314616,0.7095442071,0.6862215843,0.6564708188,0.6202523070,0.5777878452,0.5288427704,0.4730575281,0.4093754585,0.3346989088,0.2384601715,,,,,,,,,0.1674815313
43200,1.24800000,0.7383542069,0.7349330717,0.7248496444,0.7081010481,0.6848317901,0.6551485125,0.6190097148,0.5766370399,0.5277950546,0.4721229043,0.4085602313,0.3340016323,0.2378512834,,,,,,,,,0.1670923289
43260,1.24786667,0.7368456030,0.7334324982,0.7233732268,0.7066640575,0.6834492081,0.6538347041,0.6177774114,0.5754985610,0.5267619511,0.4712054728,0.4077656526,0.3333307940,0.2372813714,,,,,,,,,0.1667038475
43320,1.24773333,0.7353418322,0.7319367321,0.7219015385,0.7052316701,0.6820710558,0.6525251067,0.6165490625,0.5743637429,0.5257321809,0.4702910196,0.4069736824,0.3326621968,0.2367132773,,,,,,,,,0.1663164214
43380,1.24760000,0.7338428770,0.7304457562,0.7204345626,0.7038038692,0.6806973169,0.6512197050,0.6153246536,0.5732325720,0.5247057316,0.4693795337,0.4061843113,0.3319958310,0.2361431448,,,,,,,,,0.1659301844
43440,1.24746667,0.7323487201,0.7289595530,0.7189722821,0.7023806385,0.6793279758,0.6499184839,0.6141041706,0.5721050351,0.5236825909,0.4684710039,0.4053975295,0.3313316861,0.2355714265,,,,,,,,,0.1655451904
43500,1.24733333,0.7308593441,0.7274781054,0.7175146799,0.7009619613,0.6779630164,0.6486214281,0.6128875991,0.5709811188,0.5226627467,0.4675654195,0.4046116355,0.3306697514,0.2350014843,,,,,,,,,0.1651614688
43560,1.24720000,0.7293747319,0.7260013962,0.7160617394,0.6995478212,0.6766024229,0.6473285227,0.6116749249,0.5698608099,0.5216461867,0.4666627695,0.4038280622,0.3300100167,0.2344333197,,,,,,,,,0.1647790377
43620,1.24706667,0.7278948662,0.7245294085,0.7146134436,0.6981382020,0.6752461796,0.6460397526,0.6104661338,0.5687440952,0.5206328990,0.4657630430,0.4030470522,0.3293524721,0.2338669336,,,,,,,,,0.1643979092
43680,1.24693333,0.7264197300,0.7230621250,0.7131697758,0.6967330872,0.6738942709,0.6447551029,0.6092612118,0.5676309615,0.5196228713,0.4648662291,0.4022685956,0.3286971086,0.2333023263,,,,,,,,,0.1640180912
43740,1.24680000,0.7249493063,0.7215995290,0.7117307193,0.6953324607,0.6725466809,0.6434745586,0.6080601446,0.5665213957,0.5186160918,0.4639723170,0.4014926824,0.3280439173,0.2327394971,,,,,,,,,0.1636395892
43800,1.24666667,0.7234835780,0.7201416036,0.7102962576,0.6939363063,0.6712033942,0.6421981049,0.6068629184,0.5654153848,0.5176125483,0.4630812958,0.4007193026,0.3273928899,0.2321784449,,,,,,,,,0.1632624068
43860,1.24653333,0.7220225282,0.7186883318,0.7088663741,0.6925446078,0.6698643951,0.6409257269,0.6056695191,0.5643129157,0.5166122291,0.4621931547,0.3999484466,0.3267440183,0.2316191676,,,,,,,,,0.1628865462
43920,1.24640000,0.7205661401,0.7172396969,0.7074410522,0.6911573492,0.6685296683,0.6396574100,0.6044799328,0.5632139755,0.5156151222,0.4613078830,0.3991801044,0.3260972949,0.2310616631,,,,,,,,,0.1625120087
43980,1.24626667,0.7191143968,0.7157956823,0.7060202756,0.6897745145,0.6671991983,0.6383931393,0.6032941456,0.5621185513,0.5146212157,0.4604254698,0.3984142666,0.3254527119,0.2305059284,,,,,,,,,0.1621387946
44040,1.24613333,0.7176672818,0.7143562712,0.7046040279,0.6883960876,0.6658729697,0.6371329003,0.6021121438,0.5610266301,0.5136304978,0.4595459044,0.3976509234,0.3248102620,0.2299519604,,,,,,,,,0.1617669039
44100,1.24600000,0.7162247782,0.7129214472,0.7031922926,0.6870220528,0.6645509671,0.6358766783,0.6009339135,0.5599381993,0.5126429568,0.4586691762,0.3968900654,0.3241699378,0.2293997558,,,,,,,,,0.1613963357
44160,1.24586667,0.7147868695,0.7114911936,0.7017850537,0.6856523942,0.6632331754,0.6346244588,0.5997594411,0.5588532459,0.5116585810,0.4577952745,0.3961316833,0.3235317320,0.2288493107,,,,,,,,,0.1610270890
44220,1.24573333,0.7133535392,0.7100654941,0.7003822949,0.6842870960,0.6619195794,0.6333762273,0.5985887128,0.5577717574,0.5106773585,0.4569241887,0.3953757677,0.3228956373,0.2283006212,,,,,,,,,0.1606591622
44280,1.24560000,0.7119247707,0.7086443321,0.6989840000,0.6829261424,0.6606101637,0.6321319694,0.5974217151,0.5566937209,0.5096992779,0.4560559083,0.3946223096,0.3222616468,0.2277536832,,,,,,,,,0.1602925536
44340,1.24546667,0.7105005477,0.7072276915,0.6975901530,0.6815695179,0.6593049135,0.6308916707,0.5962584344,0.5556191239,0.5087243273,0.4551904228,0.3938712996,0.3216297530,0.2272084923,,,,,,,,,0.1599272610
44400,1.24533333,0.7090808537,0.7058155559,0.6962007379,0.6802172068,0.6580038136,0.6296553167,0.5950988571,0.5545479537,0.5077524954,0.4543277217,0.3931227289,0.3209999491,0.2266650441,,,,,,,,,0.1595632824
44460,1.24520000,0.7076656726,0.7044079091,0.6948157387,0.6788691936,0.6567068490,0.6284228933,0.5939429697,0.5534801978,0.5067837706,0.4534677947,0.3923765884,0.3203722277,0.2261233340,,,,,,,,,0.1592006151
44520,1.24506667,0.7062549879,0.7030047349,0.6934351394,0.6775254627,0.6554140048,0.6271943862,0.5927907590,0.5524158438,0.5058181413,0.4526106314,0.3916328691,0.3197465820,0.2255833573,,,,,,,,,0.1588392567
44580,1.24493333,0.7048487836,0.7016060172,0.6920589243,0.6761859987,0.6541252661,0.6259697812,0.5916422113,0.5513548791,0.5048555962,0.4517562217,0.3908915622,0.3191230046,0.2250451091,,,,,,,,,0.1584792043
44640,1.24480000,0.7034470435,0.7002117400,0.6906870776,0.6748507863,0.6528406182,0.6247490642,0.5904973136,0.5502972914,0.5038961240,0.4509045552,0.3901526590,0.3185014886,0.2245085845,,,,,,,,,0.1581204552
44700,1.24466667,0.7020497515,0.6988218873,0.6893195835,0.6735198101,0.6515600461,0.6235322211,0.5893560524,0.5492430682,0.5029397131,0.4500556218,0.3894161505,0.3178820269,0.2239737787,,,,,,,,,0.1577630063
44760,1.24453333,0.7006568918,0.6974364432,0.6879564263,0.6721930549,0.6502835352,0.6223187056,0.5882184145,0.5481921973,0.5019863524,0.4492094114,0.3886820281,0.3172646124,0.2234406864,,,,,,,,,0.1574068545
44820,1.24440000,0.6992684482,0.6960553918,0.6865975905,0.6708705053,0.6490110708,0.6211086015,0.5870843867,0.5471446663,0.5010360307,0.4483659140,0.3879502832,0.3166492380,0.2229093027,,,,,,,,,0.1570519967
44880,1.24426667,0.6978844049,0.6946787173,0.6852430604,0.6695521463,0.6477426384,0.6199023335,0.5859539560,0.5461004631,0.5000887366,0.4475251195,0.3872209070,0.3160358966,0.2223796223,,,,,,,,,0.1566984297
44940,1.24413333,0.6965047461,0.6933064039,0.6838928206,0.6682379628,0.6464782233,0.6186998877,0.5848271091,0.5450595755,0.4991444592,0.4466870179,0.3864938910,0.3154245811,0.2218516401,,,,,,,,,0.1563461502
45000,1.24400000,0.6951294560,0.6919384360,0.6825468556,0.6669279397,0.6452178110,0.6175012503,0.5837038332,0.5440219914,0.4982031872,0.4458515994,0.3857692266,0.3148152845,0.2213253507,,,,,,,,,0.1559951547
45060,1.24386667,0.6937585189,0.6905747979,0.6812051501,0.6656220620,0.6439613871,0.6163064074,0.5825841151,0.5429876986,0.4972649097,0.4450188541,0.3850469052,0.3142079997,0.2208007489,,,,,,,,,0.1556454399
45120,1.24373333,0.6923919191,0.6892154741,0.6798676887,0.6643203148,0.6427089371,0.6151153453,0.5814679420,0.5419566852,0.4963296156,0.4441887722,0.3843269184,0.3136027196,0.2202778294,,,,,,,,,0.1552970023
45180,1.24360000,0.6910296410,0.6878604490,0.6785344560,0.6630226831,0.6414604468,0.6139280504,0.5803553009,0.5409289390,0.4953972940,0.4433613438,0.3836092577,0.3129994371,0.2197565867,,,,,,,,,0.1549498384
45240,1.24346667,0.6896716691,0.6865097071,0.6772054370,0.6617291522,0.6402159018,0.6127445089,0.5792461790,0.5399044483,0.4944679339,0.4425365592,0.3828939146,0.3123981452,0.2192370156,,,,,,,,,0.1546039446
45300,1.24333333,0.6883179879,0.6851632331,0.6758806164,0.6604397072,0.6389752878,0.6115647072,0.5781405635,0.5388832011,0.4935415246,0.4417144089,0.3821808808,0.3117988368,0.2187191106,,,,,,,,,0.1542593173
45360,1.24320000,0.6869685820,0.6838210115,0.6745599791,0.6591543335,0.6377385907,0.6103886319,0.5770384416,0.5378651855,0.4926180551,0.4408948830,0.3814701479,0.3112015048,0.2182028662,,,,,,,,,0.1539159529
45420,1.24306667,0.6856234360,0.6824830271,0.6732435101,0.6578730164,0.6365057964,0.6092162694,0.5759398006,0.5368503897,0.4916975148,0.4400779720,0.3807617074,0.3106061422,0.2176882771,,,,,,,,,0.1535738477
45480,1.24293333,0.6842825345,0.6811492647,0.6719311943,0.6565957411,0.6352768907,0.6080476063,0.5748446280,0.5358388021,0.4907798929,0.4392636662,0.3800555511,0.3100127419,0.2171753377,,,,,,,,,0.1532329981
45540,1.24280000,0.6829458623,0.6798197091,0.6706230168,0.6553224933,0.6340518595,0.6068826291,0.5737529110,0.5348304108,0.4898651786,0.4384519563,0.3793516707,0.3094212969,0.2166640426,,,,,,,,,0.1528934003
45600,1.24266667,0.6816134042,0.6784943450,0.6693189628,0.6540532583,0.6328306890,0.6057213245,0.5726646371,0.5338252042,0.4889533615,0.4376428327,0.3786500579,0.3088318002,0.2161543864,,,,,,,,,0.1525550506
45660,1.24253333,0.6802851450,0.6771731576,0.6680190173,0.6527880217,0.6316133651,0.6045636792,0.5715797938,0.5328231708,0.4880444308,0.4368362858,0.3779507044,0.3082442447,0.2156463634,,,,,,,,,0.1522179453
45720,1.24240000,0.6789610697,0.6758561316,0.6667231656,0.6515267691,0.6303998739,0.6034096800,0.5704983687,0.5318242988,0.4871383760,0.4360323063,0.3772536021,0.3076586233,0.2151399683,,,,,,,,,0.1518820805
45780,1.24226667,0.6776411632,0.6745432522,0.6654313929,0.6502694861,0.6291902017,0.6022593137,0.5694203492,0.5308285769,0.4862351866,0.4352308849,0.3765587427,0.3070749292,0.2146351955,,,,,,,,,0.1515474525
45840,1.24213333,0.6763254104,0.6732345045,0.6641436846,0.6490161584,0.6279843347,0.6011125670,0.5683457231,0.5298359934,0.4853348521,0.4344320121,0.3758661180,0.3064931552,0.2141320395,,,,,,,,,0.1512140575
45900,1.24200000,0.6750137966,0.6719298735,0.6628600260,0.6477667718,0.6267822590,0.5999694269,0.5672744780,0.5288465370,0.4844373622,0.4336356787,0.3751757199,0.3059132945,0.2136304948,,,,,,,,,0.1508818917
45960,1.24186667,0.6737063067,0.6706293446,0.6615804027,0.6465213121,0.6255839610,0.5988298804,0.5662066017,0.5278601964,0.4835427064,0.4328418753,0.3744875402,0.3053353399,0.2131305558,,,,,,,,,0.1505509512
46020,1.24173333,0.6724029261,0.6693329028,0.6603047999,0.6452797652,0.6243894272,0.5976939144,0.5651420818,0.5268769600,0.4826508743,0.4320505927,0.3738015709,0.3047592846,0.2126322171,,,,,,,,,0.1502212322
46080,1.24160000,0.6711036398,0.6680405337,0.6590332034,0.6440421168,0.6231986438,0.5965615160,0.5640809063,0.5258968167,0.4817618558,0.4312618217,0.3731178039,0.3041851215,0.2121354731,,,,,,,,,0.1498927309
46140,1.24146667,0.6698084332,0.6667522224,0.6577655986,0.6428083531,0.6220115974,0.5954326722,0.5630230630,0.5249197552,0.4808756404,0.4304755532,0.3724362311,0.3036128438,0.2116403184,,,,,,,,,0.1495654433
46200,1.24133333,0.6685172916,0.6654679544,0.6565019713,0.6415784599,0.6208282744,0.5943073702,0.5619685398,0.5239457643,0.4799922181,0.4296917779,0.3717568445,0.3030424444,0.2111467473,,,,,,,,,0.1492393657
46260,1.24120000,0.6672302004,0.6641877152,0.6552423071,0.6403524234,0.6196486615,0.5931855972,0.5609173246,0.5229748327,0.4791115785,0.4289104868,0.3710796361,0.3024739165,0.2106547545,,,,,,,,,0.1489144941
46320,1.24106667,0.6659471451,0.6629114903,0.6539865917,0.6391302297,0.6184727452,0.5920673404,0.5598694055,0.5220069495,0.4782337116,0.4281316708,0.3704045979,0.3019072532,0.2101643343,,,,,,,,,0.1485908247
46380,1.24093333,0.6646681112,0.6616392653,0.6527348110,0.6379118649,0.6173005122,0.5909525871,0.5588247705,0.5210421034,0.4773586072,0.4273553208,0.3697317219,0.3013424475,0.2096754813,,,,,,,,,0.1482683536
46440,1.24080000,0.6633930841,0.6603710257,0.6514869507,0.6366973152,0.6161319493,0.5898413247,0.5577834077,0.5200802834,0.4764862554,0.4265814278,0.3690610002,0.3007794926,0.2091881900,,,,,,,,,0.1479470769
46500,1.24066667,0.6621220495,0.6591067574,0.6502429969,0.6354865669,0.6149670431,0.5887335404,0.5567453052,0.5191214786,0.4756166459,0.4258099829,0.3683924249,0.3002183816,0.2087024549,,,,,,,,,0.1476269907
46560,1.24053333,0.6608549931,0.6578464459,0.6490029354,0.6342796064,0.6138057805,0.5876292218,0.5557104513,0.5181656780,0.4747497690,0.4250409771,0.3677259880,0.2996591076,0.2082182706,,,,,,,,,0.1473080912
46620,1.24040000,0.6595919006,0.6565900770,0.6477667523,0.6330764199,0.6126481484,0.5865283563,0.5546788341,0.5172128706,0.4738856145,0.4242744014,0.3670616818,0.2991016639,0.2077356314,,,,,,,,,0.1469903743
46680,1.24026667,0.6583327577,0.6553376367,0.6465344336,0.6318769939,0.6114941337,0.5854309314,0.5536504419,0.5162630457,0.4730241726,0.4235102471,0.3663994983,0.2985460435,0.2072545320,,,,,,,,,0.1466738364
46740,1.24013333,0.6570775502,0.6540891108,0.6453059654,0.6306813148,0.6103437232,0.5843369346,0.5526252631,0.5153161923,0.4721654335,0.4227485051,0.3657394298,0.2979922397,0.2067749669,,,,,,,,,0.1463584733
46800,1.24000000,0.6558262640,0.6528444852,0.6440813338,0.6294893693,0.6091969041,0.5832463537,0.5516032859,0.5143722997,0.4713093872,0.4219891668,0.3650814685,0.2974398645,0.2062894561,,,,,,,,,0.1460442813
46860,1.23986667,0.6545788851,0.6516037459,0.6428605252,0.6283011437,0.6080536634,0.5821591762,0.5505844989,0.5134313572,0.4704560240,0.4212322232,0.3644256066,0.2968865964,0.2058043363,,,,,,,,,0.1457312565
46920,1.23973333,0.6533353993,0.6503668789,0.6416435257,0.6271166248,0.6069139881,0.5810753899,0.5495688904,0.5124933539,0.4696053340,0.4204774727,0.3637718362,0.2963351270,0.2053207134,,,,,,,,,0.1454193949
46980,1.23960000,0.6520957927,0.6491338704,0.6404303216,0.6259357992,0.6057778655,0.5799949825,0.5485564490,0.5115582793,0.4687573076,0.4197238487,0.3631201498,0.2957854495,0.2048385821,,,,,,,,,0.1451086926
47040,1.23946667,0.6508600514,0.6479047064,0.6392208993,0.6247586536,0.6046452827,0.5789179418,0.5475471632,0.5106261228,0.4679119351,0.4189725968,0.3624705396,0.2952375572,0.2043579370,,,,,,,,,0.1447991458
47100,1.23933333,0.6496281615,0.6466793733,0.6380152453,0.6235851748,0.6035162270,0.5778442557,0.5465410216,0.5096968737,0.4670692068,0.4182237084,0.3618229979,0.2946914434,0.2038787729,,,,,,,,,0.1444907506
47160,1.23920000,0.6484001092,0.6454578571,0.6368133459,0.6224153495,0.6023906857,0.5767739120,0.5455380128,0.5087705214,0.4662291130,0.4174771748,0.3611775170,0.2941471014,0.2034010845,,,,,,,,,0.1441835031
47220,1.23906667,0.6471758806,0.6442401443,0.6356151877,0.6212491647,0.6012686460,0.5757068987,0.5445381254,0.5078470556,0.4653916443,0.4167329873,0.3605340894,0.2936045247,0.2029248665,,,,,,,,,0.1438773993
47280,1.23893333,0.6459554622,0.6430262211,0.6344207573,0.6200866073,0.6001500955,0.5746432037,0.5435413482,0.5069264657,0.4645567909,0.4159911374,0.3598927074,0.2930637065,0.2024501137,,,,,,,,,0.1435724355
47340,1.23880000,0.6447388400,0.6418160739,0.6332300412,0.6189276641,0.5990350215,0.5735828151,0.5425476700,0.5060087413,0.4637245434,0.4152516165,0.3592533635,0.2925246402,0.2019768209,,,,,,,,,0.1432686077
47400,1.23866667,0.6435260007,0.6406096892,0.6320430261,0.6177723223,0.5979234115,0.5725257210,0.5415570795,0.5050938719,0.4628948924,0.4145144161,0.3586160500,0.2919873192,0.2015049828,,,,,,,,,0.1429659120
47460,1.23853333,0.6423169305,0.6394070535,0.6308596987,0.6166205688,0.5968152530,0.5714719095,0.5405695655,0.5041818474,0.4620678283,0.4137795277,0.3579807594,0.2914517370,0.2010345941,,,,,,,,,0.1426643446
47520,1.23840000,0.6411116160,0.6382081533,0.6296800458,0.6154723908,0.5957105337,0.5704213687,0.5395851170,0.5032726572,0.4612433418,0.4130469428,0.3573474843,0.2909178870,0.2005656498,,,,,,,,,0.1423639016
47580,1.23826667,0.6399100437,0.6370129753,0.6285040542,0.6143277754,0.5946092411,0.5693740868,0.5386037229,0.5023662913,0.4604214234,0.4123166529,0.3567162171,0.2903857625,0.2000981446,,,,,,,,,0.1420645791
47640,1.23813333,0.6387122001,0.6358215060,0.6273317108,0.6131867098,0.5935113629,0.5683300521,0.5376253721,0.5014627392,0.4596020639,0.4115886496,0.3560869504,0.2898553571,0.1996320733,,,,,,,,,0.1417663733
47700,1.23800000,0.6375180719,0.6346337321,0.6261630023,0.6120491813,0.5924168869,0.5672892529,0.5366500536,0.5005619909,0.4587852538,0.4108629246,0.3554596767,0.2893266643,0.1991674308,,,,,,,,,0.1414692803
47760,1.23786667,0.6363276458,0.6334496405,0.6249979159,0.6109151771,0.5913258007,0.5662516776,0.5356777566,0.4996640362,0.4579709840,0.4101394695,0.3548343886,0.2887996776,0.1987042119,,,,,,,,,0.1411732963
47820,1.23773333,0.6351409084,0.6322692178,0.6238364384,0.6097846846,0.5902380922,0.5652173144,0.5347084700,0.4987688649,0.4571592451,0.4094182759,0.3542110787,0.2882743905,0.1982424115,,,,,,,,,0.1408784174
47880,1.23760000,0.6339578465,0.6310924509,0.6226785570,0.6086576911,0.5891537493,0.5641861518,0.5337421830,0.4978764670,0.4563500280,0.4086993356,0.3535897396,0.2877507965,0.1977820245,,,,,,,,,0.1405846397
47940,1.23746667,0.6327784471,0.6299193268,0.6215242587,0.6075341842,0.5880727597,0.5631581784,0.5327788848,0.4969868324,0.4555433234,0.4079826402,0.3529703640,0.2872288891,0.1973230457,,,,,,,,,0.1402919595
48000,1.23733333,0.6316026968,0.6287498323,0.6203735307,0.6064141512,0.5869951116,0.5621333825,0.5318185646,0.4960999512,0.4547391223,0.4072681816,0.3523529446,0.2867086621,0.1968654700,,,,,,,,,0.1400003729
48060,1.23720000,0.6304305827,0.6275839544,0.6192263602,0.6052975798,0.5859207929,0.5611117528,0.5308612116,0.4952158133,0.4539374155,0.4065559515,0.3517374740,0.2861901089,0.1964092925,,,,,,,,,0.1397098761
48120,1.23706667,0.6292620917,0.6264216801,0.6180827343,0.6041844574,0.5848497915,0.5600932778,0.5299068151,0.4943344087,0.4531381939,0.4058459418,0.3511239450,0.2856732233,0.1959545079,,,,,,,,,0.1394204652
48180,1.23693333,0.6280972108,0.6252629967,0.6169426405,0.6030747717,0.5837820956,0.5590779463,0.5289553645,0.4934557277,0.4523414485,0.4051381442,0.3505123503,0.2851579987,0.1955011113,,,,,,,,,0.1391321364
48240,1.23680000,0.6269359271,0.6241078910,0.6158060660,0.6019685104,0.5827176933,0.5580657468,0.5280068491,0.4925797604,0.4515471703,0.4044325507,0.3499026828,0.2846444289,0.1950490976,,,,,,,,,0.1388448860
48300,1.23666667,0.6257782277,0.6229563505,0.6146729982,0.6008656611,0.5816565728,0.5570566682,0.5270612583,0.4917064968,0.4507553502,0.4037291531,0.3492949351,0.2841325076,0.1945984617,,,,,,,,,0.1385587101
48360,1.23653333,0.6246240998,0.6218083621,0.6135434245,0.5997662117,0.5805987222,0.5560506991,0.5261185817,0.4908359273,0.4499659794,0.4030279433,0.3486891001,0.2836222284,0.1941491988,,,,,,,,,0.1382736050
48420,1.23640000,0.6234735305,0.6206639134,0.6124173324,0.5986701498,0.5795441299,0.5550478283,0.5251788086,0.4899680421,0.4491790489,0.4023289134,0.3480851707,0.2831135852,0.1937013037,,,,,,,,,0.1379895668
48480,1.23626667,0.6223265071,0.6195229915,0.6112947095,0.5975774635,0.5784927841,0.5540480449,0.5242419286,0.4891028315,0.4483945498,0.4016320553,0.3474831398,0.2826065715,0.1932547715,,,,,,,,,0.1377065917
48540,1.23613333,0.6211830170,0.6183855838,0.6101755433,0.5964881406,0.5774446732,0.5530513375,0.5233079313,0.4882402857,0.4476124733,0.4009373610,0.3468830001,0.2821011811,0.1928095972,,,,,,,,,0.1374246761
48600,1.23600000,0.6200430473,0.6172516777,0.6090598214,0.5954021689,0.5763997855,0.5520576952,0.5223768062,0.4873803952,0.4468328105,0.4002448225,0.3462847447,0.2815974079,0.1923657759,,,,,,,,,0.1371438161
48660,1.23590000,0.6189066315,0.6161214729,0.6079481219,0.5943208535,0.5753604184,0.5510708605,0.5214537746,0.4865303282,0.4460649407,0.3995666899,0.3457040961,0.2811169425,0.1919613944,,,,,,,,,0.1368634213
48720,1.23580000,0.6177737718,0.6149948044,0.6068398990,0.5932429173,0.5743242967,0.5500871051,0.5205336213,0.4856829125,0.4452994698,0.3988906859,0.3451252915,0.2806380382,0.1915582441,,,,,,,,,0.1365837986
48780,1.23570000,0.6166444550,0.6138716590,0.6057351398,0.5921683479,0.5732914085,0.5491064178,0.5196163358,0.4848381382,0.4445363888,0.3982168025,0.3445483235,0.2801606877,0.1911563141,,,,,,,,,0.1363050667
