xi_center,z_center_m,r_center_m,temperature_K,moisture_kg_kg
0.0462646484,0.1205859375,0.0005551758,323.14591667,0.1199826046
0.0765380859,0.1205859375,0.0009184570,323.14591667,0.1198695234
0.1063232422,0.1205859375,0.0012758789,323.14591667,0.1197035411
0.1356201172,0.1205859375,0.0016274414,323.14591667,0.1194868447
0.1644287109,0.1205859375,0.0019731445,323.14591667,0.1192214650
0.1927490234,0.1205859375,0.0023129883,323.14591667,0.1189092919
0.2205810547,0.1205859375,0.0026469727,323.14591667,0.1185520876
0.2479248047,0.1205859375,0.0029750977,323.14591667,0.1181514978
0.2747802734,0.1205859375,0.0032973633,323.14591667,0.1177090615
0.3011474609,0.1205859375,0.0036137695,323.14591667,0.1172262193
0.3270263672,0.1205859375,0.0039243164,323.14591667,0.1167043210
0.3524169922,0.1205859375,0.0042290039,323.14591667,0.1161446317
0.3773193359,0.1205859375,0.0045278320,323.14591667,0.1155483375
0.4017333984,0.1205859375,0.0048208008,323.14591667,0.1149165503
0.4256591797,0.1205859375,0.0051079102,323.14591667,0.1142503122
0.4490966797,0.1205859375,0.0053891602,323.14591667,0.1135505993
0.4720458984,0.1205859375,0.0056645508,323.14591667,0.1128183246
0.4945068359,0.1205859375,0.0059340820,323.14591667,0.1120543413
0.5164794922,0.1205859375,0.0061977539,323.14591667,0.1112594452
0.5379638672,0.1205859375,0.0064555664,323.14591667,0.1104343768
0.5589599609,0.1205859375,0.0067075195,323.14591667,0.1095798233
0.5794677734,0.1205859375,0.0069536133,323.14591667,0.1086964199
0.5994873047,0.1205859375,0.0071938477,323.14591667,0.1077847515
0.6190185547,0.1205859375,0.0074282227,323.14591667,0.1068453534
0.6380615234,0.1205859375,0.0076567383,323.14591667,0.1058787124
0.6566162109,0.1205859375,0.0078793945,323.14591667,0.1048852669
0.6746826172,0.1205859375,0.0080961914,323.14591667,0.1038654075
0.6922607422,0.1205859375,0.0083071289,323.14591667,0.1028194766
0.7093505859,0.1205859375,0.0085122070,323.14591667,0.1017477681
0.7259521484,0.1205859375,0.0087114258,323.14591667,0.1006505270
0.7420654297,0.1205859375,0.0089047852,323.14591667,0.0995279474
0.7576904297,0.1205859375,0.0090922852,323.14591667,0.0983801718
0.7728271484,0.1205859375,0.0092739258,323.14591667,0.0972072886
0.7874755859,0.1205859375,0.0094497070,323.14591667,0.0960093297
0.8016357422,0.1205859375,0.0096196289,323.14591667,0.0947862671
0.8153076172,0.1205859375,0.0097836914,323.14591667,0.0935380096
0.8284912109,0.1205859375,0.0099418945,323.14591667,0.0922643983
0.8411865234,0.1205859375,0.0100942383,323.14591667,0.0909652010
0.8533935547,0.1205859375,0.0102407227,323.14591667,0.0896401068
0.8651123047,0.1205859375,0.0103813477,323.14591667,0.0882887193
0.8763427734,0.1205859375,0.0105161133,323.14591667,0.0869105489
0.8870849609,0.1205859375,0.0106450195,323.14591667,0.0855050049
0.8973388672,0.1205859375,0.0107680664,323.14591667,0.0840713869
0.9071044922,0.1205859375,0.0108852539,323.14591667,0.0826088755
0.9163818359,0.1205859375,0.0109965820,323.14591667,0.0811165246
0.9251708984,0.1205859375,0.0111020508,323.14591667,0.0795932544
0.9334716797,0.1205859375,0.0112016602,323.14591667,0.0780378484
0.9412841797,0.1205859375,0.0112954102,323.14591667,0.0764489570
0.9486083984,0.1205859375,0.0113833008,323.14591667,0.0748251142
0.9554443359,0.1205859375,0.0114653320,323.14591667,0.0731647749
0.9617919922,0.1205859375,0.0115415039,323.14591667,0.0714663913
0.9676513672,0.1205859375,0.0116118164,323.14591667,0.0697285542
0.9730224609,0.1205859375,0.0116762695,323.14591667,0.0679502488
0.9779052734,0.1205859375,0.0117348633,323.14591667,0.0661313088
0.9822998047,0.1205859375,0.0117875977,323.14591667,0.0642732233
0.9862060547,0.1205859375,0.0118344727,323.14591667,0.0623805640
0.9896240234,0.1205859375,0.0118754883,323.14591667,0.0604635105
0.9925537109,0.1205859375,0.0119106445,323.14591667,0.0585422653
0.9949951172,0.1205859375,0.0119399414,323.14591667,0.0566545029
0.9969482422,0.1205859375,0.0119633789,323.14591667,0.0548668036
0.9984130859,0.1205859375,0.0119809570,323.14591667,0.0532882935
0.9993896484,0.1205859375,0.0119926758,323.14591667,0.0520757555
0.9998779297,0.1205859375,0.0119985352,323.14591667,0.0514066416
0.0155029297,0.1216796875,0.0001860352,323.14591667,0.1137181433
0.0462646484,0.1216796875,0.0005551758,323.14591667,0.1136663779
0.0765380859,0.1216796875,0.0009184570,323.14591667,0.1135651303
0.1063232422,0.1216796875,0.0012758789,323.14591667,0.1134165035
0.1356201172,0.1216796875,0.0016274414,323.14591667,0.1132224404
0.1644287109,0.1216796875,0.0019731445,323.14591667,0.1129847400
0.1927490234,0.1216796875,0.0023129883,323.14591667,0.1127050716
0.2205810547,0.1216796875,0.0026469727,323.14591667,0.1123849870
0.2479248047,0.1216796875,0.0029750977,323.14591667,0.1120259308
0.2747802734,0.1216796875,0.0032973633,323.14591667,0.1116292493
0.3011474609,0.1216796875,0.0036137695,323.14591667,0.1111961981
0.3270263672,0.1216796875,0.0039243164,323.14591667,0.1107279488
0.3524169922,0.1216796875,0.0042290039,323.14591667,0.1102255949
0.3773193359,0.1216796875,0.0045278320,323.14591667,0.1096901566
0.4017333984,0.1216796875,0.0048208008,323.14591667,0.1091225853
0.4256591797,0.1216796875,0.0051079102,323.14591667,0.1085237672
0.4490966797,0.1216796875,0.0053891602,323.14591667,0.1078945271
0.4720458984,0.1216796875,0.0056645508,323.14591667,0.1072356307
0.4945068359,0.1216796875,0.0059340820,323.14591667,0.1065477876
0.5164794922,0.1216796875,0.0061977539,323.14591667,0.1058316534
0.5379638672,0.1216796875,0.0064555664,323.14591667,0.1050878312
0.5589599609,0.1216796875,0.0067075195,323.14591667,0.1043168739
0.5794677734,0.1216796875,0.0069536133,323.14591667,0.1035192850
0.5994873047,0.1216796875,0.0071938477,323.14591667,0.1026955202
0.6190185547,0.1216796875,0.0074282227,323.14591667,0.1018459881
0.6380615234,0.1216796875,0.0076567383,323.14591667,0.1009710511
0.6566162109,0.1216796875,0.0078793945,323.14591667,0.1000710258
0.6746826172,0.1216796875,0.0080961914,323.14591667,0.0991461837
0.6922607422,0.1216796875,0.0083071289,323.14591667,0.0981967507
0.7093505859,0.1216796875,0.0085122070,323.14591667,0.0972229080
0.7259521484,0.1216796875,0.0087114258,323.14591667,0.0962247907
0.7420654297,0.1216796875,0.0089047852,323.14591667,0.0952024880
0.7576904297,0.1216796875,0.0090922852,323.14591667,0.0941560423
0.7728271484,0.1216796875,0.0092739258,323.14591667,0.0930854474
0.7874755859,0.1216796875,0.0094497070,323.14591667,0.0919906476
0.8016357422,0.1216796875,0.0096196289,323.14591667,0.0908715353
0.8153076172,0.1216796875,0.0097836914,323.14591667,0.0897279491
0.8284912109,0.1216796875,0.0099418945,323.14591667,0.0885596703
0.8411865234,0.1216796875,0.0100942383,323.14591667,0.0873664198
0.8533935547,0.1216796875,0.0102407227,323.14591667,0.0861478544
0.8651123047,0.1216796875,0.0103813477,323.14591667,0.0849035623
0.8763427734,0.1216796875,0.0105161133,323.14591667,0.0836330580
0.8870849609,0.1216796875,0.0106450195,323.14591667,0.0823357779
0.8973388672,0.1216796875,0.0107680664,323.14591667,0.0810110750
0.9071044922,0.1216796875,0.0108852539,323.14591667,0.0796582150
0.9163818359,0.1216796875,0.0109965820,323.14591667,0.0782763737
0.9251708984,0.1216796875,0.0111020508,323.14591667,0.0768646373
0.9334716797,0.1216796875,0.0112016602,323.14591667,0.0754220086
0.9412841797,0.1216796875,0.0112954102,323.14591667,0.0739474229
0.9486083984,0.1216796875,0.0113833008,323.14591667,0.0724397791
0.9554443359,0.1216796875,0.0114653320,323.14591667,0.0708979986
0.9617919922,0.1216796875,0.0115415039,323.14591667,0.0693211272
0.9676513672,0.1216796875,0.0116118164,323.14591667,0.0677085119
0.9730224609,0.1216796875,0.0116762695,323.14591667,0.0660600998
0.9779052734,0.1216796875,0.0117348633,323.14591667,0.0643769455
0.9822998047,0.1216796875,0.0117875977,323.14591667,0.0626620692
0.9862060547,0.1216796875,0.0118344727,323.14591667,0.0609219070
0.9896240234,0.1216796875,0.0118754883,323.14591667,0.0591687509
0.9925537109,0.1216796875,0.0119106445,323.14591667,0.0574247648
0.9949951172,0.1216796875,0.0119399414,323.14591667,0.0557282660
0.9969482422,0.1216796875,0.0119633789,323.14591667,0.0541423908
0.9984130859,0.1216796875,0.0119809570,323.14591667,0.0527636292
0.9993896484,0.1216796875,0.0119926758,323.14591667,0.0517213697
0.9998779297,0.1216796875,0.0119985352,323.14591667,0.0511534333
0.0155029297,0.1226171875,0.0001860352,323.14591667,0.1065829661
0.0462646484,0.1226171875,0.0005551758,323.14591667,0.1065374670
0.0765380859,0.1226171875,0.0009184570,323.14591667,0.1064484714
0.1063232422,0.1226171875,0.0012758789,323.14591667,0.1063178197
0.1356201172,0.1226171875,0.0016274414,323.14591667,0.1061472081
0.1644287109,0.1226171875,0.0019731445,323.14591667,0.1059382037
0.1927490234,0.1226171875,0.0023129883,323.14591667,0.1056922568
0.2205810547,0.1226171875,0.0026469727,323.14591667,0.1054107123
0.2479248047,0.1226171875,0.0029750977,323.14591667,0.1050948185
0.2747802734,0.1226171875,0.0032973633,323.14591667,0.1047457352
0.3011474609,0.1226171875,0.0036137695,323.14591667,0.1043645407
0.3270263672,0.1226171875,0.0039243164,323.14591667,0.1039522374
0.3524169922,0.1226171875,0.0042290039,323.14591667,0.1035097572
0.3773193359,0.1226171875,0.0045278320,323.14591667,0.1030379657
0.4017333984,0.1226171875,0.0048208008,323.14591667,0.1025376659
0.4256591797,0.1226171875,0.0051079102,323.14591667,0.1020096020
0.4490966797,0.1226171875,0.0053891602,323.14591667,0.1014544614
0.4720458984,0.1226171875,0.0056645508,323.14591667,0.1008728781
0.4945068359,0.1226171875,0.0059340820,323.14591667,0.1002654341
0.5164794922,0.1226171875,0.0061977539,323.14591667,0.0996326613
0.5379638672,0.1226171875,0.0064555664,323.14591667,0.0989750433
0.5589599609,0.1226171875,0.0067075195,323.14591667,0.0982930164
0.5794677734,0.1226171875,0.0069536133,323.14591667,0.0975869709
0.5994873047,0.1226171875,0.0071938477,323.14591667,0.0968572517
0.6190185547,0.1226171875,0.0074282227,323.14591667,0.0961041591
0.6380615234,0.1226171875,0.0076567383,323.14591667,0.0953279495
0.6566162109,0.1226171875,0.0078793945,323.14591667,0.0945288354
0.6746826172,0.1226171875,0.0080961914,323.14591667,0.0937069861
0.6922607422,0.1226171875,0.0083071289,323.14591667,0.0928625274
0.7093505859,0.1226171875,0.0085122070,323.14591667,0.0919955421
0.7259521484,0.1226171875,0.0087114258,323.14591667,0.0911060693
0.7420654297,0.1226171875,0.0089047852,323.14591667,0.0901941046
0.7576904297,0.1226171875,0.0090922852,323.14591667,0.0892595996
0.7728271484,0.1226171875,0.0092739258,323.14591667,0.0883024617
0.7874755859,0.1226171875,0.0094497070,323.14591667,0.0873225529
0.8016357422,0.1226171875,0.0096196289,323.14591667,0.0863196899
0.8153076172,0.1226171875,0.0097836914,323.14591667,0.0852936427
0.8284912109,0.1226171875,0.0099418945,323.14591667,0.0842441336
0.8411865234,0.1226171875,0.0100942383,323.14591667,0.0831708367
0.8533935547,0.1226171875,0.0102407227,323.14591667,0.0820733761
0.8651123047,0.1226171875,0.0103813477,323.14591667,0.0809513252
0.8763427734,0.1226171875,0.0105161133,323.14591667,0.0798042061
0.8870849609,0.1226171875,0.0106450195,323.14591667,0.0786314886
0.8973388672,0.1226171875,0.0107680664,323.14591667,0.0774325917
0.9071044922,0.1226171875,0.0108852539,323.14591667,0.0762068859
0.9163818359,0.1226171875,0.0109965820,323.14591667,0.0749536988
0.9251708984,0.1226171875,0.0111020508,323.14591667,0.0736723256
0.9334716797,0.1226171875,0.0112016602,323.14591667,0.0723620482
0.9412841797,0.1226171875,0.0112954102,323.14591667,0.0710221661
0.9486083984,0.1226171875,0.0113833008,323.14591667,0.0696520487
0.9554443359,0.1226171875,0.0114653320,323.14591667,0.0682512183
0.9617919922,0.1226171875,0.0115415039,323.14591667,0.0668194845
0.9676513672,0.1226171875,0.0116118164,323.14591667,0.0653571596
0.9730224609,0.1226171875,0.0116762695,323.14591667,0.0638654024
0.9779052734,0.1226171875,0.0117348633,323.14591667,0.0623467693
0.9822998047,0.1226171875,0.0117875977,323.14591667,0.0608060962
0.9862060547,0.1226171875,0.0118344727,323.14591667,0.0592519025
0.9896240234,0.1226171875,0.0118754883,323.14591667,0.0576985935
0.9925537109,0.1226171875,0.0119106445,323.14591667,0.0561697932
0.9949951172,0.1226171875,0.0119399414,323.14591667,0.0547030060
0.9969482422,0.1226171875,0.0119633789,323.14591667,0.0533550606
0.9984130859,0.1226171875,0.0119809570,323.14591667,0.0522057260
0.9993896484,0.1226171875,0.0119926758,323.14591667,0.0513534411
0.9998779297,0.1226171875,0.0119985352,323.14591667,0.0508957642
0.0155029297,0.1233984375,0.0001860352,323.14591667,0.0985972308
0.0462646484,0.1233984375,0.0005551758,323.14591667,0.0985581256
0.0765380859,0.1233984375,0.0009184570,323.14591667,0.0984816330
0.1063232422,0.1233984375,0.0012758789,323.14591667,0.0983693293
0.1356201172,0.1233984375,0.0016274414,323.14591667,0.0982226642
0.1644287109,0.1233984375,0.0019731445,323.14591667,0.0980429744
0.1927490234,0.1233984375,0.0023129883,323.14591667,0.0978314945
0.2205810547,0.1233984375,0.0026469727,323.14591667,0.0975893669
0.2479248047,0.1233984375,0.0029750977,323.14591667,0.0973176495
0.2747802734,0.1233984375,0.0032973633,323.14591667,0.0970173227
0.3011474609,0.1233984375,0.0036137695,323.14591667,0.0966892957
0.3270263672,0.1233984375,0.0039243164,323.14591667,0.0963344113
0.3524169922,0.1233984375,0.0042290039,323.14591667,0.0959534504
0.3773193359,0.1233984375,0.0045278320,323.14591667,0.0955471359
0.4017333984,0.1233984375,0.0048208008,323.14591667,0.0951161357
0.4256591797,0.1233984375,0.0051079102,323.14591667,0.0946610659
0.4490966797,0.1233984375,0.0053891602,323.14591667,0.0941824929
0.4720458984,0.1233984375,0.0056645508,323.14591667,0.0936809353
0.4945068359,0.1233984375,0.0059340820,323.14591667,0.0931568661
0.5164794922,0.1233984375,0.0061977539,323.14591667,0.0926107136
0.5379638672,0.1233984375,0.0064555664,323.14591667,0.0920428630
0.5589599609,0.1233984375,0.0067075195,323.14591667,0.0914536570
0.5794677734,0.1233984375,0.0069536133,323.14591667,0.0908433968
0.5994873047,0.1233984375,0.0071938477,323.14591667,0.0902123424
0.6190185547,0.1233984375,0.0074282227,323.14591667,0.0895607133
0.6380615234,0.1233984375,0.0076567383,323.14591667,0.0888886886
0.6566162109,0.1233984375,0.0078793945,323.14591667,0.0881964070
0.6746826172,0.1233984375,0.0080961914,323.14591667,0.0874839669
0.6922607422,0.1233984375,0.0083071289,323.14591667,0.0867514264
0.7093505859,0.1233984375,0.0085122070,323.14591667,0.0859988031
0.7259521484,0.1233984375,0.0087114258,323.14591667,0.0852260738
0.7420654297,0.1233984375,0.0089047852,323.14591667,0.0844331745
0.7576904297,0.1233984375,0.0090922852,323.14591667,0.0836200004
0.7728271484,0.1233984375,0.0092739258,323.14591667,0.0827864052
0.7874755859,0.1233984375,0.0094497070,323.14591667,0.0819322020
0.8016357422,0.1233984375,0.0096196289,323.14591667,0.0810571631
0.8153076172,0.1233984375,0.0097836914,323.14591667,0.0801610203
0.8284912109,0.1233984375,0.0099418945,323.14591667,0.0792434665
0.8411865234,0.1233984375,0.0100942383,323.14591667,0.0783041566
0.8533935547,0.1233984375,0.0102407227,323.14591667,0.0773427098
0.8651123047,0.1233984375,0.0103813477,323.14591667,0.0763587125
0.8763427734,0.1233984375,0.0105161133,323.14591667,0.0753517228
0.8870849609,0.1233984375,0.0106450195,323.14591667,0.0743212765
0.8973388672,0.1233984375,0.0107680664,323.14591667,0.0732668953
0.9071044922,0.1233984375,0.0108852539,323.14591667,0.0721880993
0.9163818359,0.1233984375,0.0109965820,323.14591667,0.0710844237
0.9251708984,0.1233984375,0.0111020508,323.14591667,0.0699554438
0.9334716797,0.1233984375,0.0112016602,323.14591667,0.0688008102
0.9412841797,0.1233984375,0.0112954102,323.14591667,0.0676203012
0.9486083984,0.1233984375,0.0113833008,323.14591667,0.0664138986
0.9554443359,0.1233984375,0.0114653320,323.14591667,0.0651819006
0.9617919922,0.1233984375,0.0115415039,323.14591667,0.0639250896
0.9676513672,0.1233984375,0.0116118164,323.14591667,0.0626449817
0.9730224609,0.1233984375,0.0116762695,323.14591667,0.0613442003
0.9779052734,0.1233984375,0.0117348633,323.14591667,0.0600270346
0.9822998047,0.1233984375,0.0117875977,323.14591667,0.0587002679
0.9862060547,0.1233984375,0.0118344727,323.14591667,0.0573743889
0.9896240234,0.1233984375,0.0118754883,323.14591667,0.0560653062
0.9925537109,0.1233984375,0.0119106445,323.14591667,0.0547966242
0.9949951172,0.1233984375,0.0119399414,323.14591667,0.0536022896
0.9969482422,0.1233984375,0.0119633789,323.14591667,0.0525287985
0.9984130859,0.1233984375,0.0119809570,323.14591667,0.0516350577
0.9993896484,0.1233984375,0.0119926758,323.14591667,0.0509869567
0.9998779297,0.1233984375,0.0119985352,323.14591667,0.0506445598
0.0155029297,0.1240234375,0.0001860352,323.14591667,0.0896782853
0.0462646484,0.1240234375,0.0005551758,323.14591667,0.0896456911
0.0765380859,0.1240234375,0.0009184570,323.14591667,0.0895819326
0.1063232422,0.1240234375,0.0012758789,323.14591667,0.0894883197
0.1356201172,0.1240234375,0.0016274414,323.14591667,0.0893660556
0.1644287109,0.1240234375,0.0019731445,323.14591667,0.0892162479
0.1927490234,0.1240234375,0.0023129883,323.14591667,0.0890399180
0.2205810547,0.1240234375,0.0026469727,323.14591667,0.0888380095
0.2479248047,0.1240234375,0.0029750977,323.14591667,0.0886113949
0.2747802734,0.1240234375,0.0032973633,323.14591667,0.0883608812
0.3011474609,0.1240234375,0.0036137695,323.14591667,0.0880872156
0.3270263672,0.1240234375,0.0039243164,323.14591667,0.0877910895
0.3524169922,0.1240234375,0.0042290039,323.14591667,0.0874731423
0.3773193359,0.1240234375,0.0045278320,323.14591667,0.0871339644
0.4017333984,0.1240234375,0.0048208008,323.14591667,0.0867741005
0.4256591797,0.1240234375,0.0051079102,323.14591667,0.0863940516
0.4490966797,0.1240234375,0.0053891602,323.14591667,0.0859942770
0.4720458984,0.1240234375,0.0056645508,323.14591667,0.0855751962
0.4945068359,0.1240234375,0.0059340820,323.14591667,0.0851371902
0.5164794922,0.1240234375,0.0061977539,323.14591667,0.0846806030
0.5379638672,0.1240234375,0.0064555664,323.14591667,0.0842057421
0.5589599609,0.1240234375,0.0067075195,323.14591667,0.0837128796
0.5794677734,0.1240234375,0.0069536133,323.14591667,0.0832022530
0.5994873047,0.1240234375,0.0071938477,323.14591667,0.0826740649
0.6190185547,0.1240234375,0.0074282227,323.14591667,0.0821284843
0.6380615234,0.1240234375,0.0076567383,323.14591667,0.0815656461
0.6566162109,0.1240234375,0.0078793945,323.14591667,0.0809856512
0.6746826172,0.1240234375,0.0080961914,323.14591667,0.0803885668
0.6922607422,0.1240234375,0.0083071289,323.14591667,0.0797744262
0.7093505859,0.1240234375,0.0085122070,323.14591667,0.0791432284
0.7259521484,0.1240234375,0.0087114258,323.14591667,0.0784949387
0.7420654297,0.1240234375,0.0089047852,323.14591667,0.0778294876
0.7576904297,0.1240234375,0.0090922852,323.14591667,0.0771467720
0.7728271484,0.1240234375,0.0092739258,323.14591667,0.0764466547
0.7874755859,0.1240234375,0.0094497070,323.14591667,0.0757289652
0.8016357422,0.1240234375,0.0096196289,323.14591667,0.0749935009
0.8153076172,0.1240234375,0.0097836914,323.14591667,0.0742400286
0.8284912109,0.1240234375,0.0099418945,323.14591667,0.0734682872
0.8411865234,0.1240234375,0.0100942383,323.14591667,0.0726779911
0.8533935547,0.1240234375,0.0102407227,323.14591667,0.0718688358
0.8651123047,0.1240234375,0.0103813477,323.14591667,0.0710405048
0.8763427734,0.1240234375,0.0105161133,323.14591667,0.0701926797
0.8870849609,0.1240234375,0.0106450195,323.14591667,0.0693250532
0.8973388672,0.1240234375,0.0107680664,323.14591667,0.0684373474
0.9071044922,0.1240234375,0.0108852539,323.14591667,0.0675293366
0.9163818359,0.1240234375,0.0109965820,323.14591667,0.0666008794
0.9251708984,0.1240234375,0.0111020508,323.14591667,0.0656519599
0.9334716797,0.1240234375,0.0112016602,323.14591667,0.0646827436
0.9412841797,0.1240234375,0.0112954102,323.14591667,0.0636936516
0.9486083984,0.1240234375,0.0113833008,323.14591667,0.0626854620
0.9554443359,0.1240234375,0.0114653320,323.14591667,0.0616594460
0.9617919922,0.1240234375,0.0115415039,323.14591667,0.0606175550
0.9676513672,0.1240234375,0.0116118164,323.14591667,0.0595626751
0.9730224609,0.1240234375,0.0116762695,323.14591667,0.0584989741
0.9779052734,0.1240234375,0.0117348633,323.14591667,0.0574323691
0.9822998047,0.1240234375,0.0117875977,323.14591667,0.0563711428
0.9862060547,0.1240234375,0.0118344727,323.14591667,0.0553267256
0.9896240234,0.1240234375,0.0118754883,323.14591667,0.0543146186
0.9925537109,0.1240234375,0.0119106445,323.14591667,0.0533553409
0.9949951172,0.1240234375,0.0119399414,323.14591667,0.0524751119
0.9969482422,0.1240234375,0.0119633789,323.14591667,0.0517057278
0.9984130859,0.1240234375,0.0119809570,323.14591667,0.0510828758
0.9993896484,0.1240234375,0.0119926758,323.14591667,0.0506422212
0.9998779297,0.1240234375,0.0119985352,323.14591667,0.0504133876
0.0155029297,0.1244921875,0.0001860352,323.14591667,0.0796398742
0.0462646484,0.1244921875,0.0005551758,323.14591667,0.0796140494
0.0765380859,0.1244921875,0.0009184570,323.14591667,0.0795635322
0.1063232422,0.1244921875,0.0012758789,323.14591667,0.0794893596
0.1356201172,0.1244921875,0.0016274414,323.14591667,0.0793924837
0.1644287109,0.1244921875,0.0019731445,323.14591667,0.0792737806
0.1927490234,0.1244921875,0.0023129883,323.14591667,0.0791340582
0.2205810547,0.1244921875,0.0026469727,323.14591667,0.0789740625
0.2479248047,0.1244921875,0.0029750977,323.14591667,0.0787944832
0.2747802734,0.1244921875,0.0032973633,323.14591667,0.0785959588
0.3011474609,0.1244921875,0.0036137695,323.14591667,0.0783790803
0.3270263672,0.1244921875,0.0039243164,323.14591667,0.0781443949
0.3524169922,0.1244921875,0.0042290039,323.14591667,0.0778924092
0.3773193359,0.1244921875,0.0045278320,323.14591667,0.0776235918
0.4017333984,0.1244921875,0.0048208008,323.14591667,0.0773383757
0.4256591797,0.1244921875,0.0051079102,323.14591667,0.0770371602
0.4490966797,0.1244921875,0.0053891602,323.14591667,0.0767203127
0.4720458984,0.1244921875,0.0056645508,323.14591667,0.0763881701
0.4945068359,0.1244921875,0.0059340820,323.14591667,0.0760410406
0.5164794922,0.1244921875,0.0061977539,323.14591667,0.0756792041
0.5379638672,0.1244921875,0.0064555664,323.14591667,0.0753029137
0.5589599609,0.1244921875,0.0067075195,323.14591667,0.0749123966
0.5794677734,0.1244921875,0.0069536133,323.14591667,0.0745078543
0.5994873047,0.1244921875,0.0071938477,323.14591667,0.0740894640
0.6190185547,0.1244921875,0.0074282227,323.14591667,0.0736573785
0.6380615234,0.1244921875,0.0076567383,323.14591667,0.0732117271
0.6566162109,0.1244921875,0.0078793945,323.14591667,0.0727526158
0.6746826172,0.1244921875,0.0080961914,323.14591667,0.0722801282
0.6922607422,0.1244921875,0.0083071289,323.14591667,0.0717943254
0.7093505859,0.1244921875,0.0085122070,323.14591667,0.0712952470
0.7259521484,0.1244921875,0.0087114258,323.14591667,0.0707829115
0.7420654297,0.1244921875,0.0089047852,323.14591667,0.0702573171
0.7576904297,0.1244921875,0.0090922852,323.14591667,0.0697184428
0.7728271484,0.1244921875,0.0092739258,323.14591667,0.0691662498
0.7874755859,0.1244921875,0.0094497070,323.14591667,0.0686006830
0.8016357422,0.1244921875,0.0096196289,323.14591667,0.0680216737
0.8153076172,0.1244921875,0.0097836914,323.14591667,0.0674291428
0.8284912109,0.1244921875,0.0099418945,323.14591667,0.0668230053
0.8411865234,0.1244921875,0.0100942383,323.14591667,0.0662031758
0.8533935547,0.1244921875,0.0102407227,323.14591667,0.0655695769
0.8651123047,0.1244921875,0.0103813477,323.14591667,0.0649221495
0.8763427734,0.1244921875,0.0105161133,323.14591667,0.0642608670
0.8870849609,0.1244921875,0.0106450195,323.14591667,0.0635857537
0.8973388672,0.1244921875,0.0107680664,323.14591667,0.0628969097
0.9071044922,0.1244921875,0.0108852539,323.14591667,0.0621945425
0.9163818359,0.1244921875,0.0109965820,323.14591667,0.0614790086
0.9251708984,0.1244921875,0.0111020508,323.14591667,0.0607508660
0.9334716797,0.1244921875,0.0112016602,323.14591667,0.0600109422
0.9412841797,0.1244921875,0.0112954102,323.14591667,0.0592604173
0.9486083984,0.1244921875,0.0113833008,323.14591667,0.0585009287
0.9554443359,0.1244921875,0.0114653320,323.14591667,0.0577346974
0.9617919922,0.1244921875,0.0115415039,323.14591667,0.0569646803
0.9676513672,0.1244921875,0.0116118164,323.14591667,0.0561947478
0.9730224609,0.1244921875,0.0116762695,323.14591667,0.0554298866
0.9779052734,0.1244921875,0.0117348633,323.14591667,0.0546764176
0.9822998047,0.1244921875,0.0117875977,323.14591667,0.0539422140
0.9862060547,0.1244921875,0.0118344727,323.14591667,0.0532368844
0.9896240234,0.1244921875,0.0118754883,323.14591667,0.0525718681
0.9925537109,0.1244921875,0.0119106445,323.14591667,0.0519603657
0.9949951172,0.1244921875,0.0119399414,323.14591667,0.0514170086
0.9969482422,0.1244921875,0.0119633789,323.14591667,0.0509571788
0.9984130859,0.1244921875,0.0119809570,323.14591667,0.0505959345
0.9993896484,0.1244921875,0.0119926758,323.14591667,0.0503466001
0.9998779297,0.1244921875,0.0119985352,323.14591667,0.0502192227
0.0155029297,0.1248046875,0.0001860352,323.14591667,0.0681365039
0.0462646484,0.1248046875,0.0005551758,323.14591667,0.0681183396
0.0765380859,0.1248046875,0.0009184570,323.14591667,0.0680828113
0.1063232422,0.1248046875,0.0012758789,323.14591667,0.0680306555
0.1356201172,0.1248046875,0.0016274414,323.14591667,0.0679625521
0.1644287109,0.1248046875,0.0019731445,323.14591667,0.0678791303
0.1927490234,0.1248046875,0.0023129883,323.14591667,0.0677809735
0.2205810547,0.1248046875,0.0026469727,323.14591667,0.0676686245
0.2479248047,0.1248046875,0.0029750977,323.14591667,0.0675425886
0.2747802734,0.1248046875,0.0032973633,323.14591667,0.0674033374
0.3011474609,0.1248046875,0.0036137695,323.14591667,0.0672513115
0.3270263672,0.1248046875,0.0039243164,323.14591667,0.0670869232
0.3524169922,0.1248046875,0.0042290039,323.14591667,0.0669105588
0.3773193359,0.1248046875,0.0045278320,323.14591667,0.0667225805
0.4017333984,0.1248046875,0.0048208008,323.14591667,0.0665233282
0.4256591797,0.1248046875,0.0051079102,323.14591667,0.0663131214
0.4490966797,0.1248046875,0.0053891602,323.14591667,0.0660922601
0.4720458984,0.1248046875,0.0056645508,323.14591667,0.0658610268
0.4945068359,0.1248046875,0.0059340820,323.14591667,0.0656196873
0.5164794922,0.1248046875,0.0061977539,323.14591667,0.0653684918
0.5379638672,0.1248046875,0.0064555664,323.14591667,0.0651076763
0.5589599609,0.1248046875,0.0067075195,323.14591667,0.0648374634
0.5794677734,0.1248046875,0.0069536133,323.14591667,0.0645580632
0.5994873047,0.1248046875,0.0071938477,323.14591667,0.0642696745
0.6190185547,0.1248046875,0.0074282227,323.14591667,0.0639724858
0.6380615234,0.1248046875,0.0076567383,323.14591667,0.0636666759
0.6566162109,0.1248046875,0.0078793945,323.14591667,0.0633524153
