scenario_id,parameter,factor,time_s,average_temperature_c,average_moisture_kg_kg,center_temperature_c,surface_temperature_c,center_moisture_kg_kg,surface_moisture_kg_kg
km_0.8,km,0.8,9600,49.70092036,1.602053885,49.61711882,49.76218375,1.970826042,1.247546041
km_0.8,km,0.8,9660,49.7141477,1.597462947,49.63379723,49.7998033,1.964984254,1.243994462
km_0.8,km,0.8,9720,49.72703324,1.592884813,49.65007422,49.78857212,1.9591646,1.240435681
km_0.8,km,0.8,9780,49.72859845,1.588320688,49.6654257,49.76422047,1.953367174,1.236841525
km_0.8,km,0.8,9840,49.73577505,1.583771033,49.68004401,49.78760004,1.947592036,1.233280876
km_0.8,km,0.8,9900,49.74630748,1.579234294,49.69278392,49.79567418,1.94183938,1.229732344
km_0.8,km,0.8,9960,49.76026052,1.574711128,49.70370797,49.83015481,1.936109576,1.226220652
km_0.8,km,0.8,10020,49.77838395,1.570201183,49.71395966,49.85631654,1.93040278,1.222726931
km_0.8,km,0.8,10080,49.78812628,1.565704866,49.72453847,49.84089394,1.924718887,1.219214497
km_0.8,km,0.8,10140,49.80058507,1.561222564,49.73628717,49.87419104,1.919057536,1.215716766
km_0.8,km,0.8,10200,49.81086294,1.556753328,49.74853257,49.85945093,1.913418346,1.212214128
km_0.8,km,0.8,10260,49.81595138,1.55229709,49.76072017,49.8614612,1.907801147,1.208682405
km_0.8,km,0.8,10320,49.82039085,1.547854614,49.77267285,49.85164014,1.902205803,1.205171055
km_0.8,km,0.8,10380,49.83117915,1.543425498,49.78353818,49.89053691,1.896632335,1.201683759
km_0.8,km,0.8,10440,49.83865341,1.539009111,49.79309336,49.86976742,1.891080892,1.198192604
km_0.8,km,0.8,10500,49.83492817,1.534606363,49.80206635,49.84293892,1.885551566,1.194652434
km_0.8,km,0.8,10560,49.83629046,1.530217681,49.81073813,49.85638422,1.880044257,1.191156425
km_0.8,km,0.8,10620,49.85012725,1.525842339,49.81771549,49.90588606,1.874559042,1.187719879
km_0.8,km,0.8,10680,49.86774776,1.521480252,49.8230709,49.93296232,1.8690962,1.18432377
km_0.8,km,0.8,10740,49.88054884,1.517131662,49.82889376,49.93960737,1.863655711,1.180907028
km_0.8,km,0.8,10800,49.89287774,1.512795369,49.83679155,49.956053,1.858237065,1.177482681
km_0.9,km,0.9,0,28,2.55,28,28,2.55,2.55
km_0.9,km,0.9,60,28.01105265,2.539662877,28.00000011,28.05837876,2.55,2.348279263
km_0.9,km,0.9,120,28.04515711,2.52978778,28.00007682,28.17697953,2.55,2.270446449
km_0.9,km,0.9,180,28.09955105,2.520199811,28.00126709,28.31593009,2.55,2.21320104
km_0.9,km,0.9,240,28.16687159,2.510835974,28.00653668,28.45370832,2.55,2.166562083
km_0.9,km,0.9,300,28.25361993,2.501659574,28.01952846,28.64485131,2.55,2.126838511
km_0.9,km,0.9,360,28.35993328,2.492645065,28.04278588,28.84216822,2.55,2.092062966
km_0.9,km,0.9,420,28.47986415,2.483774232,28.07806797,29.04876804,2.55,2.060988859
km_0.9,km,0.9,480,28.60947256,2.475033001,28.12709925,29.24291341,2.55,2.032805813
km_0.9,km,0.9,540,28.75106831,2.466410266,28.19072345,29.46497544,2.55,2.007044978
km_0.9,km,0.9,600,28.90715422,2.457896317,28.26875912,29.69716199,2.55,1.983361918
km_0.9,km,0.9,660,29.07892086,2.449482573,28.36056015,29.95892209,2.55,1.961480844
km_0.9,km,0.9,720,29.26323995,2.441161538,28.46590151,30.21292559,2.55,1.941129369
km_0.9,km,0.9,780,29.45745019,2.432927384,28.5848997,30.47817771,2.55,1.922099758
km_0.9,km,0.9,840,29.65978751,2.424775088,28.71766806,30.73391263,2.549999999,1.90423211
km_0.9,km,0.9,900,29.86723696,2.416700092,28.86376163,30.98828474,2.549999997,1.887361465
km_0.9,km,0.9,960,30.08498231,2.408697466,29.02236098,31.26745678,2.549999992,1.871460094
km_0.9,km,0.9,1020,30.30925393,2.400763152,29.19225025,31.53039425,2.549999976,1.856401201
km_0.9,km,0.9,1080,30.54417397,2.392894415,29.37250626,31.83325006,2.549999938,1.84218738
km_0.9,km,0.9,1140,30.78985898,2.385087305,29.562549,32.12819354,2.549999852,1.828737534
km_0.9,km,0.9,1200,31.04116974,2.377339008,29.76199604,32.42637095,2.549999672,1.81594368
km_0.9,km,0.9,1260,31.29557781,2.369646719,29.97097766,32.7076897,2.549999321,1.803708712
km_0.9,km,0.9,1320,31.55779877,2.362007579,30.18919725,33.02201717,2.549998673,1.792065406
km_0.9,km,0.9,1380,31.82866944,2.354419728,30.41585736,33.33176336,2.549997536,1.781004441
km_0.9,km,0.9,1440,32.10165626,2.346880606,30.6502315,33.63151369,2.54999563,1.770379282
km_0.9,km,0.9,1500,32.37206008,2.33938805,30.89219174,33.90481977,2.549992559,1.760116578
km_0.9,km,0.9,1560,32.64419461,2.331940875,31.14121444,34.19943576,2.549987782,1.750249807
km_0.9,km,0.9,1620,32.91790904,2.324537187,31.39601001,34.47822938,2.549980583,1.740755549
km_0.9,km,0.9,1680,33.19214057,2.31717558,31.65519559,34.76632803,2.549970041,1.731599559
km_0.9,km,0.9,1740,33.47493149,2.309854417,31.91794702,35.08449782,2.549954998,1.722865227
km_0.9,km,0.9,1800,33.76407705,2.302572015,32.18360802,35.39888276,2.549934027,1.71450579
km_0.9,km,0.9,1860,34.05655824,2.295326826,32.45233748,35.71576594,2.549905412,1.706462319
km_0.9,km,0.9,1920,34.34486499,2.288117909,32.72484734,35.99287997,2.549867114,1.698640174
km_0.9,km,0.9,1980,34.62873053,2.280944597,33.00143124,36.27433843,2.549816759,1.691016475
km_0.9,km,0.9,2040,34.91470206,2.273805221,33.28143668,36.56589327,2.549751615,1.683649802
km_0.9,km,0.9,2100,35.1987117,2.266698615,33.56342693,36.84090432,2.549668589,1.676487873
km_0.9,km,0.9,2160,35.47953694,2.259624331,33.84653192,37.11342635,2.549564225,1.669511624
km_0.9,km,0.9,2220,35.76321646,2.252581745,34.13025149,37.40666457,2.549434708,1.662781968
km_0.9,km,0.9,2280,36.0464078,2.245569649,34.41395777,37.6814995,2.549275876,1.65624361
km_0.9,km,0.9,2340,36.33072957,2.23858638,34.69748691,37.97643701,2.549083237,1.649890726
km_0.9,km,0.9,2400,36.61490034,2.231631148,34.9810035,38.25239033,2.548851987,1.643722076
km_0.9,km,0.9,2460,36.8991024,2.224703906,35.26458375,38.54368243,2.548577034,1.637729684
km_0.9,km,0.9,2520,37.18316162,2.217803697,35.54837213,38.82052652,2.548253027,1.631901615
km_0.9,km,0.9,2580,37.45916132,2.210930229,35.83231167,39.0685304,2.54787439,1.626151833
km_0.9,km,0.9,2640,37.73510535,2.204082935,36.11635306,39.34720178,2.547435355,1.6205488
km_0.9,km,0.9,2700,38.01297469,2.197260438,36.39975078,39.61894347,2.546930007,1.615104208
km_0.9,km,0.9,2760,38.2827098,2.190462667,36.68182977,39.85743031,2.546352348,1.609723494
km_0.9,km,0.9,2820,38.54474387,2.183689803,36.96273321,40.09112098,2.545696323,1.604401411
km_0.9,km,0.9,2880,38.80784056,2.176940768,37.24205439,40.35041741,2.544955867,1.599209561
km_0.9,km,0.9,2940,39.06549994,2.170215503,37.51874184,40.57250213,2.544124973,1.594102428
km_0.9,km,0.9,3000,39.31561286,2.16351348,37.79241807,40.79699652,2.543197755,1.589024555
km_0.9,km,0.9,3060,39.56152449,2.156834575,38.06303385,41.01319134,2.542168468,1.584036709
km_0.9,km,0.9,3120,39.81154765,2.150178225,38.32997574,41.27432408,2.541031571,1.579182798
km_0.9,km,0.9,3180,40.06390789,2.143543618,38.5928738,41.51668329,2.539781777,1.574471603
km_0.9,km,0.9,3240,40.31099663,2.13693112,38.85228149,41.74759729,2.538414075,1.56981323
km_0.9,km,0.9,3300,40.5552643,2.130339872,39.10944169,41.97689265,2.536923681,1.56522407
km_0.9,km,0.9,3360,40.79239575,2.123769399,39.36472365,42.18025678,2.53530606,1.560657552
km_0.9,km,0.9,3420,41.02380621,2.11721952,39.61793219,42.38860378,2.533556985,1.556126746
km_0.9,km,0.9,3480,41.24771645,2.110690041,39.86848665,42.57043889,2.531672592,1.55161223
km_0.9,km,0.9,3540,41.46367431,2.104181108,40.11557732,42.75249809,2.529649438,1.54711186
km_0.9,km,0.9,3600,41.68280185,2.097691964,40.35846605,42.97094352,2.527484541,1.54270806
km_0.9,km,0.9,3660,41.90108826,2.09122239,40.59639668,43.1677935,2.525175412,1.53838537
km_0.9,km,0.9,3720,42.11407339,2.084772753,40.82969314,43.36120349,2.522720031,1.53409182
km_0.9,km,0.9,3780,42.3262982,2.078342755,41.05932775,43.56208356,2.520116728,1.52986872
km_0.9,km,0.9,3840,42.53456348,2.071931763,41.28562389,43.74635524,2.517364175,1.525672418
km_0.9,km,0.9,3900,42.73620232,2.065539328,41.50880359,43.91976687,2.514461416,1.521483219
km_0.9,km,0.9,3960,42.93312806,2.059165954,41.72897899,44.09150744,2.511407855,1.517323963
km_0.9,km,0.9,4020,43.12313608,2.052811234,41.94577383,44.24506082,2.50820329,1.513160381
km_0.9,km,0.9,4080,43.30362794,2.046474883,42.15871949,44.38249926,2.504847954,1.508973704
km_0.9,km,0.9,4140,43.48315855,2.040157546,42.36730223,44.54975559,2.501342519,1.504843731
km_0.9,km,0.9,4200,43.66066566,2.033858944,42.57075995,44.69963771,2.497688126,1.500752119
km_0.9,km,0.9,4260,43.83437671,2.027578504,42.76894952,44.8564795,2.493886372,1.496677452
km_0.9,km,0.9,4320,44.01178371,2.021316173,42.9624541,45.03667945,2.48993915,1.492688019
km_0.9,km,0.9,4380,44.18170925,2.015071858,43.1517201,45.16551865,2.485848583,1.488689469
km_0.9,km,0.9,4440,44.33903872,2.008845603,43.3376212,45.2813386,2.48161697,1.484634266
km_0.9,km,0.9,4500,44.49446512,2.002637497,43.52045935,45.41841346,2.477246715,1.480609734
km_0.9,km,0.9,4560,44.64916655,1.996447662,43.69912926,45.5544927,2.472740546,1.476629427
km_0.9,km,0.9,4620,44.80488217,1.990275454,43.87300582,45.70779985,2.468101616,1.472690867
km_0.9,km,0.9,4680,44.95912602,1.984121024,44.04249748,45.84482195,2.463333299,1.468795253
km_0.9,km,0.9,4740,45.11086856,1.977984594,44.20845419,45.98748853,2.458439022,1.464918109
km_0.9,km,0.9,4800,45.25947828,1.971864962,44.37166668,46.11548223,2.453422167,1.46104372
km_0.9,km,0.9,4860,45.39964936,1.965762091,44.53242637,46.22154327,2.448286123,1.457139141
km_0.9,km,0.9,4920,45.5388676,1.959676651,44.69073727,46.35441965,2.443034339,1.45326763
km_0.9,km,0.9,4980,45.67081315,1.953608932,44.84599274,46.44147699,2.437670414,1.449382657
km_0.9,km,0.9,5040,45.79090375,1.947558787,44.99779389,46.52102411,2.432198168,1.445433768
km_0.9,km,0.9,5100,45.90823691,1.941526131,45.14581806,46.61431305,2.42662154,1.441496362
km_0.9,km,0.9,5160,46.03181796,1.935510695,45.28892658,46.74891775,2.42094473,1.437630713
km_0.9,km,0.9,5220,46.15533797,1.929512116,45.42667692,46.85500667,2.415172226,1.433798411
km_0.9,km,0.9,5280,46.2684825,1.923530371,45.56018456,46.93316985,2.409308475,1.429912087
km_0.9,km,0.9,5340,46.38004879,1.917565944,45.69084614,47.03671541,2.403357567,1.426050437
km_0.9,km,0.9,5400,46.48804138,1.911618468,45.81851862,47.11529147,2.397323422,1.422179838
km_0.9,km,0.9,5460,46.596305,1.905688067,45.94280394,47.22708196,2.39121006,1.418345553
km_0.9,km,0.9,5520,46.704268,1.899775161,46.06374822,47.31666992,2.385021512,1.414539029
km_0.9,km,0.9,5580,46.80535355,1.89387859,46.18163298,47.39537075,2.37876175,1.41069036
km_0.9,km,0.9,5640,46.90209862,1.887998782,46.29706988,47.46969578,2.372434555,1.406843818
km_0.9,km,0.9,5700,46.99970471,1.882135847,46.40986547,47.56535816,2.366043595,1.40301672
km_0.9,km,0.9,5760,47.09462834,1.876289834,46.5195976,47.63802548,2.359592594,1.399205262
km_0.9,km,0.9,5820,47.18031985,1.870460681,46.62639847,47.69009742,2.353085269,1.395337046
km_0.9,km,0.9,5880,47.2615355,1.864648832,46.73055087,47.74997042,2.346525183,1.391472672
km_0.9,km,0.9,5940,47.35215986,1.858853874,46.83145201,47.86705091,2.33991588,1.38767684
km_0.9,km,0.9,6000,47.44815354,1.853075439,46.92855272,47.96577915,2.333261043,1.383954757
km_0.9,km,0.9,6060,47.53694284,1.847314092,47.02297466,48.03518799,2.326564225,1.380199352
km_0.9,km,0.9,6120,47.61493699,1.841568991,47.11660513,48.07442524,2.319828379,1.376379996
km_0.9,km,0.9,6180,47.69539824,1.835840629,47.20961905,48.16609626,2.313056044,1.372597144
km_0.9,km,0.9,6240,47.77877241,1.830128934,47.30072166,48.23974526,2.30624988,1.368852817
km_0.9,km,0.9,6300,47.8561518,1.824433909,47.38937229,48.30010097,2.299412801,1.365086196
km_0.9,km,0.9,6360,47.92705162,1.818754871,47.47629626,48.34283417,2.292547562,1.361276538
km_0.9,km,0.9,6420,47.99088923,1.813092231,47.56146118,48.37777763,2.285656707,1.357442039
km_0.9,km,0.9,6480,48.04920863,1.807446264,47.64412235,48.40773912,2.278742835,1.353576906
km_0.9,km,0.9,6540,48.11502159,1.801817156,47.72330192,48.49617172,2.271808746,1.349786241
km_0.9,km,0.9,6600,48.18177605,1.796204564,47.79840887,48.54557114,2.264857418,1.346009926
km_0.9,km,0.9,6660,48.23767121,1.790608589,47.87032863,48.57150299,2.257891733,1.342182715
km_0.9,km,0.9,6720,48.29091291,1.785029773,47.94041188,48.61170957,2.250914065,1.338350415
km_0.9,km,0.9,6780,48.34771712,1.779467513,48.00822875,48.67222202,2.243926576,1.334550523
km_0.9,km,0.9,6840,48.40040408,1.773921789,48.07316526,48.7004006,2.236931571,1.330738223
km_0.9,km,0.9,6900,48.45593568,1.768393024,48.13566961,48.77364772,2.229931305,1.326960687
km_0.9,km,0.9,6960,48.51587528,1.762880885,48.19615889,48.83348166,2.222927781,1.32322439
km_0.9,km,0.9,7020,48.57151721,1.757384805,48.25510137,48.87994681,2.215922844,1.319465131
km_0.9,km,0.9,7080,48.6209538,1.751904977,48.31356884,48.90556767,2.208917989,1.315679956
km_0.9,km,0.9,7140,48.66836249,1.746442131,48.3716494,48.94725719,2.201914455,1.311898976
km_0.9,km,0.9,7200,48.71609245,1.740995214,48.42855692,48.98645366,2.194913541,1.308113875
km_0.9,km,0.9,7260,48.76259846,1.735563959,48.48363666,49.02725323,2.187916743,1.304332829
km_0.9,km,0.9,7320,48.80081445,1.73014917,48.53695029,49.02891719,2.180925573,1.300512879
km_0.9,km,0.9,7380,48.83629608,1.724751637,48.58860049,49.05996133,2.173941441,1.296696785
km_0.9,km,0.9,7440,48.86998063,1.719371013,48.6379959,49.0698762,2.16696576,1.292873485
km_0.9,km,0.9,7500,48.90466511,1.714007188,48.68447577,49.11226175,2.160000126,1.289070864
km_0.9,km,0.9,7560,48.94138102,1.708660082,48.72810522,49.14180554,2.153046147,1.285288253
km_0.9,km,0.9,7620,48.97230257,1.703329021,48.76932255,49.15458154,2.146105311,1.28147103
km_0.9,km,0.9,7680,48.99985023,1.69801483,48.80897175,49.16864724,2.139178825,1.277653765
km_0.9,km,0.9,7740,49.03293254,1.692717612,48.84699614,49.21844367,2.132267713,1.273876409
km_0.9,km,0.9,7800,49.06465695,1.687436111,48.88303187,49.23345249,2.125373056,1.270089213
km_0.9,km,0.9,7860,49.10046606,1.682170652,48.91765517,49.296497,2.118495867,1.266339181
km_0.9,km,0.9,7920,49.13871977,1.676921391,48.95157929,49.32814193,2.111636874,1.262615623
km_0.9,km,0.9,7980,49.16787682,1.671688201,48.98539795,49.33631037,2.10479661,1.258843218
km_0.9,km,0.9,8040,49.19691727,1.666471237,49.01982101,49.36642872,2.097975329,1.255078753
km_0.9,km,0.9,8100,49.22023414,1.661271435,49.05403436,49.35825066,2.091173275,1.251305265
km_0.9,km,0.9,8160,49.24921915,1.65608831,49.08723117,49.418307,2.084390955,1.247560751
km_0.9,km,0.9,8220,49.2814693,1.650920715,49.11886259,49.43944408,2.077629015,1.243843044
km_0.9,km,0.9,8280,49.31056047,1.645769631,49.1492363,49.473396,2.070888158,1.240123367
km_0.9,km,0.9,8340,49.3325771,1.640634884,49.17947414,49.45938064,2.064168767,1.236366415
km_0.9,km,0.9,8400,49.3515261,1.635516762,49.20954878,49.47919367,2.057471047,1.232604825
km_0.9,km,0.9,8460,49.37510272,1.63041508,49.23861976,49.50339468,2.050795301,1.228874834
km_0.9,km,0.9,8520,49.40380291,1.625329034,49.26580139,49.55268315,2.044142119,1.225176627
km_0.9,km,0.9,8580,49.43118241,1.620258552,49.2916595,49.5679027,2.037512093,1.221479686
km_0.9,km,0.9,8640,49.45159976,1.615204724,49.31733483,49.57344428,2.030905523,1.217764275
km_0.9,km,0.9,8700,49.46767121,1.610167399,49.34333422,49.57045185,2.024322412,1.214024784
km_0.9,km,0.9,8760,49.48212861,1.605146279,49.36878479,49.57764262,2.017762822,1.210286245
km_0.9,km,0.9,8820,49.49983842,1.600140681,49.39266848,49.60080967,2.011227097,1.206558053
km_0.9,km,0.9,8880,49.51797943,1.595151092,49.41455967,49.61514518,2.004715777,1.202857456
km_0.9,km,0.9,8940,49.52865393,1.590178129,49.43498033,49.59909344,1.998229362,1.199119531
km_0.9,km,0.9,9000,49.54699571,1.585221178,49.45450347,49.65203846,1.99176814,1.195432241
km_0.9,km,0.9,9060,49.57600479,1.580280521,49.47275361,49.70087358,1.985332362,1.191825253
km_0.9,km,0.9,9120,49.59303067,1.575356127,49.49031687,49.6815657,1.9789223,1.188159053
km_0.9,km,0.9,9180,49.60629701,1.570447083,49.50906166,49.69762648,1.972537793,1.184461917
km_0.9,km,0.9,9240,49.61818192,1.565553733,49.52851359,49.6876505,1.966178439,1.180775268
km_0.9,km,0.9,9300,49.63229574,1.560677162,49.5472017,49.71878423,1.959844197,1.17711705
km_0.9,km,0.9,9360,49.64713265,1.555816143,49.56461461,49.72044649,1.95353527,1.173458719
km_0.9,km,0.9,9420,49.66177523,1.550970584,49.58090658,49.74574587,1.947251917,1.169810027
km_0.9,km,0.9,9480,49.68118218,1.546140831,49.59665972,49.77346125,1.940994239,1.166198101
km_0.9,km,0.9,9540,49.70063495,1.541326492,49.61210576,49.79623836,1.934762243,1.162592385
km_0.9,km,0.9,9600,49.71023345,1.536528304,49.62796278,49.76972696,1.928555792,1.158953642
km_0.9,km,0.9,9660,49.72328864,1.531746365,49.64446673,49.80780843,1.922374592,1.155336626
km_0.9,km,0.9,9720,49.73595587,1.526979109,49.66054342,49.7958868,1.916218462,1.151711387
km_0.9,km,0.9,9780,49.73708367,1.522227907,49.6756815,49.77078551,1.910087499,1.148050071
km_0.9,km,0.9,9840,49.74402481,1.517493265,49.69007528,49.7944185,1.903981756,1.144425754
km_0.9,km,0.9,9900,49.75438261,1.512773425,49.70253686,49.80230297,1.897901439,1.140814178
km_0.9,km,0.9,9960,49.76825607,1.508069122,49.7131682,49.83716088,1.891846936,1.137243672
km_0.9,km,0.9,10020,49.78636625,1.503379941,49.72315405,49.86341418,1.8858184,1.133692062
km_0.9,km,0.9,10080,49.79587482,1.498706342,49.73351862,49.84727508,1.879815697,1.13012177
km_0.9,km,0.9,10140,49.80822453,1.494048758,49.745109,49.88098073,1.873838422,1.126567807
km_0.9,km,0.9,10200,49.81830488,1.489406113,49.75719782,49.86552647,1.867886156,1.123008776
km_0.9,km,0.9,10260,49.82312346,1.484778341,49.76922934,49.86735437,1.86195871,1.119418798
km_0.9,km,0.9,10320,49.8272937,1.480166296,49.7810148,49.85706741,1.856055932,1.115852487
km_0.9,km,0.9,10380,49.83801037,1.475569515,49.79167826,49.89655617,1.850177842,1.112311893
km_0.9,km,0.9,10440,49.8452786,1.47098728,49.80100744,49.87498028,1.844324594,1.108767685
km_0.9,km,0.9,10500,49.84112778,1.466420628,49.80977501,49.84745327,1.838496276,1.10517175
km_0.9,km,0.9,10560,49.84225404,1.46187003,49.81824122,49.86107322,1.832692767,1.101625078
km_0.9,km,0.9,10620,49.85615737,1.45733465,49.82495665,49.91136501,1.826914147,1.098142094
km_0.9,km,0.9,10680,49.87386883,1.452814372,49.8300406,49.93859801,1.821160707,1.09470343
km_0.9,km,0.9,10740,49.88661592,1.448309464,49.83567303,49.94501515,1.815432408,1.091242512
km_0.9,km,0.9,10800,49.89889353,1.443818585,49.84347364,49.96149903,1.809728679,1.087773167
km_1.1,km,1.1,0,28,2.55,28,28,2.55,2.55
km_1.1,km,1.1,60,28.01106488,2.537518017,28.00000011,28.05846223,2.55,2.30668404
km_1.1,km,1.1,120,28.0452272,2.525709398,28.00007689,28.17733172,2.55,2.21453294
km_1.1,km,1.1,180,28.09972502,2.514313851,28.00126851,28.31663294,2.55,2.147383461
km_1.1,km,1.1,240,28.1671805,2.503238019,28.00654554,28.45477833,2.55,2.093071672
km_1.1,km,1.1,300,28.25415258,2.492427743,28.0195581,28.64663225,2.55,2.047099854
km_1.1,km,1.1,360,28.36074245,2.48184549,28.0428559,28.8445934,2.55,2.007072693
km_1.1,km,1.1,420,28.48099561,2.471464523,28.07820581,29.05192764,2.55,1.971479508
km_1.1,km,1.1,480,28.61094138,2.461264241,28.12734083,29.246685,2.55,1.939339336
km_1.1,km,1.1,540,28.7529478,2.451228416,28.1911085,29.46966026,2.55,1.910083581
km_1.1,km,1.1,600,28.90950672,2.44134293,28.26932707,29.70275927,2.55,1.883292318
km_1.1,km,1.1,660,29.08183873,2.431595431,28.36135103,29.96570003,2.55,1.858631027
km_1.1,km,1.1,720,29.26675224,2.421975161,28.46695975,30.22067887,2.55,1.835771375
km_1.1,km,1.1,780,29.46160348,2.412473693,28.58627542,30.48705884,2.55,1.814465345
km_1.1,km,1.1,840,29.66459511,2.403083737,28.71941413,30.74375083,2.549999999,1.794521074
km_1.1,km,1.1,900,29.87271169,2.393798763,28.86592884,30.99910805,2.549999997,1.77574257
km_1.1,km,1.1,960,30.09121503,2.384611885,29.02499592,31.27957178,2.54999999,1.758093864
km_1.1,km,1.1,1020,30.31624327,2.375517337,29.19539343,31.54348176,2.549999972,1.74142404
km_1.1,km,1.1,1080,30.55203967,2.366511096,29.37619843,31.84790523,2.549999926,1.725735532
km_1.1,km,1.1,1140,30.79864109,2.357587622,29.56683168,32.14409724,2.549999823,1.71092855
km_1.1,km,1.1,1200,31.05088502,2.34874293,29.76691436,32.44359477,2.549999607,1.696878088
km_1.1,km,1.1,1260,31.30620084,2.339973092,29.97658266,32.72594615,2.549999187,1.683468888
km_1.1,km,1.1,1320,31.56943514,2.331274191,30.1955368,33.04186806,2.549998411,1.670739636
km_1.1,km,1.1,1380,31.84136336,2.322643468,30.42297157,33.3529597,2.549997053,1.658677691
km_1.1,km,1.1,1440,32.11537952,2.314077421,30.65815939,33.65391477,2.549994777,1.647111182
km_1.1,km,1.1,1500,32.38672782,2.305573121,30.90097696,33.92804253,2.549991113,1.635956493
km_1.1,km,1.1,1560,32.65986373,2.297128858,31.15089427,34.22396525,2.549985418,1.62525336
km_1.1,km,1.1,1620,32.93456801,2.288742013,31.40660622,34.50371232,2.549976845,1.614973093
km_1.1,km,1.1,1680,33.20980991,2.280410635,31.66672162,34.79301779,2.549964302,1.605076678
km_1.1,km,1.1,1740,33.49375711,2.272132447,31.93041593,35.11284305,2.549946418,1.595659747
