time_s,time_h,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
81420,22.61666667,49.99591667,323.14591667,0.0499904167
81480,22.63333333,49.99591667,323.14591667,0.0499904167
81540,22.65000000,49.99591667,323.14591667,0.0499904167
81600,22.66666667,49.99591667,323.14591667,0.0499904167
81660,22.68333333,49.99591667,323.14591667,0.0499904167
81720,22.70000000,49.99591667,323.14591667,0.0499904167
81780,22.71666667,49.99591667,323.14591667,0.0499904167
81840,22.73333333,49.99591667,323.14591667,0.0499904167
81900,22.75000000,49.99591667,323.14591667,0.0499904167
81960,22.76666667,49.99591667,323.14591667,0.0499904167
82020,22.78333333,49.99591667,323.14591667,0.0499904167
82080,22.80000000,49.99591667,323.14591667,0.0499904167
82140,22.81666667,49.99591667,323.14591667,0.0499904167
82200,22.83333333,49.99591667,323.14591667,0.0499904167
82260,22.85000000,49.99591667,323.14591667,0.0499904167
82320,22.86666667,49.99591667,323.14591667,0.0499904167
82380,22.88333333,49.99591667,323.14591667,0.0499904167
82440,22.90000000,49.99591667,323.14591667,0.0499904167
82500,22.91666667,49.99591667,323.14591667,0.0499904167
82560,22.93333333,49.99591667,323.14591667,0.0499904167
82620,22.95000000,49.99591667,323.14591667,0.0499904167
82680,22.96666667,49.99591667,323.14591667,0.0499904167
82740,22.98333333,49.99591667,323.14591667,0.0499904167
82800,23.00000000,49.99591667,323.14591667,0.0499904167
82860,23.01666667,49.99591667,323.14591667,0.0499904167
82920,23.03333333,49.99591667,323.14591667,0.0499904167
82980,23.05000000,49.99591667,323.14591667,0.0499904167
83040,23.06666667,49.99591667,323.14591667,0.0499904167
83100,23.08333333,49.99591667,323.14591667,0.0499904167
83160,23.10000000,49.99591667,323.14591667,0.0499904167
83220,23.11666667,49.99591667,323.14591667,0.0499904167
83280,23.13333333,49.99591667,323.14591667,0.0499904167
83340,23.15000000,49.99591667,323.14591667,0.0499904167
83400,23.16666667,49.99591667,323.14591667,0.0499904167
83460,23.18333333,49.99591667,323.14591667,0.0499904167
83520,23.20000000,49.99591667,323.14591667,0.0499904167
83580,23.21666667,49.99591667,323.14591667,0.0499904167
83640,23.23333333,49.99591667,323.14591667,0.0499904167
83700,23.25000000,49.99591667,323.14591667,0.0499904167
83760,23.26666667,49.99591667,323.14591667,0.0499904167
83820,23.28333333,49.99591667,323.14591667,0.0499904167
83880,23.30000000,49.99591667,323.14591667,0.0499904167
83940,23.31666667,49.99591667,323.14591667,0.0499904167
84000,23.33333333,49.99591667,323.14591667,0.0499904167
84060,23.35000000,49.99591667,323.14591667,0.0499904167
84120,23.36666667,49.99591667,323.14591667,0.0499904167
84180,23.38333333,49.99591667,323.14591667,0.0499904167
84240,23.40000000,49.99591667,323.14591667,0.0499904167
84300,23.41666667,49.99591667,323.14591667,0.0499904167
84360,23.43333333,49.99591667,323.14591667,0.0499904167
84420,23.45000000,49.99591667,323.14591667,0.0499904167
84480,23.46666667,49.99591667,323.14591667,0.0499904167
84540,23.48333333,49.99591667,323.14591667,0.0499904167
84600,23.50000000,49.99591667,323.14591667,0.0499904167
84660,23.51666667,49.99591667,323.14591667,0.0499904167
84720,23.53333333,49.99591667,323.14591667,0.0499904167
84780,23.55000000,49.99591667,323.14591667,0.0499904167
84840,23.56666667,49.99591667,323.14591667,0.0499904167
84900,23.58333333,49.99591667,323.14591667,0.0499904167
84960,23.60000000,49.99591667,323.14591667,0.0499904167
85020,23.61666667,49.99591667,323.14591667,0.0499904167
85080,23.63333333,49.99591667,323.14591667,0.0499904167
85140,23.65000000,49.99591667,323.14591667,0.0499904167
85200,23.66666667,49.99591667,323.14591667,0.0499904167
85260,23.68333333,49.99591667,323.14591667,0.0499904167
85320,23.70000000,49.99591667,323.14591667,0.0499904167
85380,23.71666667,49.99591667,323.14591667,0.0499904167
85440,23.73333333,49.99591667,323.14591667,0.0499904167
85500,23.75000000,49.99591667,323.14591667,0.0499904167
85560,23.76666667,49.99591667,323.14591667,0.0499904167
85620,23.78333333,49.99591667,323.14591667,0.0499904167
85680,23.80000000,49.99591667,323.14591667,0.0499904167
85740,23.81666667,49.99591667,323.14591667,0.0499904167
85800,23.83333333,49.99591667,323.14591667,0.0499904167
85860,23.85000000,49.99591667,323.14591667,0.0499904167
85920,23.86666667,49.99591667,323.14591667,0.0499904167
85980,23.88333333,49.99591667,323.14591667,0.0499904167
86040,23.90000000,49.99591667,323.14591667,0.0499904167
86100,23.91666667,49.99591667,323.14591667,0.0499904167
86160,23.93333333,49.99591667,323.14591667,0.0499904167
86220,23.95000000,49.99591667,323.14591667,0.0499904167
86280,23.96666667,49.99591667,323.14591667,0.0499904167
86340,23.98333333,49.99591667,323.14591667,0.0499904167
86400,24.00000000,49.99591667,323.14591667,0.0499904167
86460,24.01666667,49.99591667,323.14591667,0.0499904167
86520,24.03333333,49.99591667,323.14591667,0.0499904167
86580,24.05000000,49.99591667,323.14591667,0.0499904167
86640,24.06666667,49.99591667,323.14591667,0.0499904167
86700,24.08333333,49.99591667,323.14591667,0.0499904167
86760,24.10000000,49.99591667,323.14591667,0.0499904167
86820,24.11666667,49.99591667,323.14591667,0.0499904167
86880,24.13333333,49.99591667,323.14591667,0.0499904167
86940,24.15000000,49.99591667,323.14591667,0.0499904167
87000,24.16666667,49.99591667,323.14591667,0.0499904167
87060,24.18333333,49.99591667,323.14591667,0.0499904167
87120,24.20000000,49.99591667,323.14591667,0.0499904167
87180,24.21666667,49.99591667,323.14591667,0.0499904167
87240,24.23333333,49.99591667,323.14591667,0.0499904167
87300,24.25000000,49.99591667,323.14591667,0.0499904167
87360,24.26666667,49.99591667,323.14591667,0.0499904167
87420,24.28333333,49.99591667,323.14591667,0.0499904167
87480,24.30000000,49.99591667,323.14591667,0.0499904167
87540,24.31666667,49.99591667,323.14591667,0.0499904167
87600,24.33333333,49.99591667,323.14591667,0.0499904167
87660,24.35000000,49.99591667,323.14591667,0.0499904167
87720,24.36666667,49.99591667,323.14591667,0.0499904167
87780,24.38333333,49.99591667,323.14591667,0.0499904167
87840,24.40000000,49.99591667,323.14591667,0.0499904167
87900,24.41666667,49.99591667,323.14591667,0.0499904167
87960,24.43333333,49.99591667,323.14591667,0.0499904167
88020,24.45000000,49.99591667,323.14591667,0.0499904167
88080,24.46666667,49.99591667,323.14591667,0.0499904167
88140,24.48333333,49.99591667,323.14591667,0.0499904167
88200,24.50000000,49.99591667,323.14591667,0.0499904167
88260,24.51666667,49.99591667,323.14591667,0.0499904167
88320,24.53333333,49.99591667,323.14591667,0.0499904167
88380,24.55000000,49.99591667,323.14591667,0.0499904167
88440,24.56666667,49.99591667,323.14591667,0.0499904167
88500,24.58333333,49.99591667,323.14591667,0.0499904167
88560,24.60000000,49.99591667,323.14591667,0.0499904167
88620,24.61666667,49.99591667,323.14591667,0.0499904167
88680,24.63333333,49.99591667,323.14591667,0.0499904167
88740,24.65000000,49.99591667,323.14591667,0.0499904167
88800,24.66666667,49.99591667,323.14591667,0.0499904167
88860,24.68333333,49.99591667,323.14591667,0.0499904167
88920,24.70000000,49.99591667,323.14591667,0.0499904167
88980,24.71666667,49.99591667,323.14591667,0.0499904167
89040,24.73333333,49.99591667,323.14591667,0.0499904167
89100,24.75000000,49.99591667,323.14591667,0.0499904167
89160,24.76666667,49.99591667,323.14591667,0.0499904167
89220,24.78333333,49.99591667,323.14591667,0.0499904167
89280,24.80000000,49.99591667,323.14591667,0.0499904167
89340,24.81666667,49.99591667,323.14591667,0.0499904167
89400,24.83333333,49.99591667,323.14591667,0.0499904167
89460,24.85000000,49.99591667,323.14591667,0.0499904167
89520,24.86666667,49.99591667,323.14591667,0.0499904167
89580,24.88333333,49.99591667,323.14591667,0.0499904167
89640,24.90000000,49.99591667,323.14591667,0.0499904167
89700,24.91666667,49.99591667,323.14591667,0.0499904167
89760,24.93333333,49.99591667,323.14591667,0.0499904167
89820,24.95000000,49.99591667,323.14591667,0.0499904167
89880,24.96666667,49.99591667,323.14591667,0.0499904167
89940,24.98333333,49.99591667,323.14591667,0.0499904167
90000,25.00000000,49.99591667,323.14591667,0.0499904167
90060,25.01666667,49.99591667,323.14591667,0.0499904167
90120,25.03333333,49.99591667,323.14591667,0.0499904167
90180,25.05000000,49.99591667,323.14591667,0.0499904167
90240,25.06666667,49.99591667,323.14591667,0.0499904167
90300,25.08333333,49.99591667,323.14591667,0.0499904167
90360,25.10000000,49.99591667,323.14591667,0.0499904167
90420,25.11666667,49.99591667,323.14591667,0.0499904167
90480,25.13333333,49.99591667,323.14591667,0.0499904167
90540,25.15000000,49.99591667,323.14591667,0.0499904167
90600,25.16666667,49.99591667,323.14591667,0.0499904167
90660,25.18333333,49.99591667,323.14591667,0.0499904167
90720,25.20000000,49.99591667,323.14591667,0.0499904167
90780,25.21666667,49.99591667,323.14591667,0.0499904167
90840,25.23333333,49.99591667,323.14591667,0.0499904167
90900,25.25000000,49.99591667,323.14591667,0.0499904167
90960,25.26666667,49.99591667,323.14591667,0.0499904167
91020,25.28333333,49.99591667,323.14591667,0.0499904167
91080,25.30000000,49.99591667,323.14591667,0.0499904167
91140,25.31666667,49.99591667,323.14591667,0.0499904167
91200,25.33333333,49.99591667,323.14591667,0.0499904167
91260,25.35000000,49.99591667,323.14591667,0.0499904167
91320,25.36666667,49.99591667,323.14591667,0.0499904167
91380,25.38333333,49.99591667,323.14591667,0.0499904167
91440,25.40000000,49.99591667,323.14591667,0.0499904167
91500,25.41666667,49.99591667,323.14591667,0.0499904167
91560,25.43333333,49.99591667,323.14591667,0.0499904167
91620,25.45000000,49.99591667,323.14591667,0.0499904167
91680,25.46666667,49.99591667,323.14591667,0.0499904167
91740,25.48333333,49.99591667,323.14591667,0.0499904167
91800,25.50000000,49.99591667,323.14591667,0.0499904167
91860,25.51666667,49.99591667,323.14591667,0.0499904167
91920,25.53333333,49.99591667,323.14591667,0.0499904167
91980,25.55000000,49.99591667,323.14591667,0.0499904167
92040,25.56666667,49.99591667,323.14591667,0.0499904167
92100,25.58333333,49.99591667,323.14591667,0.0499904167
92160,25.60000000,49.99591667,323.14591667,0.0499904167
92220,25.61666667,49.99591667,323.14591667,0.0499904167
92280,25.63333333,49.99591667,323.14591667,0.0499904167
92340,25.65000000,49.99591667,323.14591667,0.0499904167
92400,25.66666667,49.99591667,323.14591667,0.0499904167
92460,25.68333333,49.99591667,323.14591667,0.0499904167
92520,25.70000000,49.99591667,323.14591667,0.0499904167
92580,25.71666667,49.99591667,323.14591667,0.0499904167
92640,25.73333333,49.99591667,323.14591667,0.0499904167
92700,25.75000000,49.99591667,323.14591667,0.0499904167
92760,25.76666667,49.99591667,323.14591667,0.0499904167
92820,25.78333333,49.99591667,323.14591667,0.0499904167
92880,25.80000000,49.99591667,323.14591667,0.0499904167
92940,25.81666667,49.99591667,323.14591667,0.0499904167
93000,25.83333333,49.99591667,323.14591667,0.0499904167
93060,25.85000000,49.99591667,323.14591667,0.0499904167
93120,25.86666667,49.99591667,323.14591667,0.0499904167
93180,25.88333333,49.99591667,323.14591667,0.0499904167
93240,25.90000000,49.99591667,323.14591667,0.0499904167
93300,25.91666667,49.99591667,323.14591667,0.0499904167
93360,25.93333333,49.99591667,323.14591667,0.0499904167
93420,25.95000000,49.99591667,323.14591667,0.0499904167
93480,25.96666667,49.99591667,323.14591667,0.0499904167
93540,25.98333333,49.99591667,323.14591667,0.0499904167
93600,26.00000000,49.99591667,323.14591667,0.0499904167
93660,26.01666667,49.99591667,323.14591667,0.0499904167
93720,26.03333333,49.99591667,323.14591667,0.0499904167
93780,26.05000000,49.99591667,323.14591667,0.0499904167
93840,26.06666667,49.99591667,323.14591667,0.0499904167
93900,26.08333333,49.99591667,323.14591667,0.0499904167
93960,26.10000000,49.99591667,323.14591667,0.0499904167
94020,26.11666667,49.99591667,323.14591667,0.0499904167
94080,26.13333333,49.99591667,323.14591667,0.0499904167
94140,26.15000000,49.99591667,323.14591667,0.0499904167
94200,26.16666667,49.99591667,323.14591667,0.0499904167
94260,26.18333333,49.99591667,323.14591667,0.0499904167
94320,26.20000000,49.99591667,323.14591667,0.0499904167
94380,26.21666667,49.99591667,323.14591667,0.0499904167
94440,26.23333333,49.99591667,323.14591667,0.0499904167
94500,26.25000000,49.99591667,323.14591667,0.0499904167
94560,26.26666667,49.99591667,323.14591667,0.0499904167
94620,26.28333333,49.99591667,323.14591667,0.0499904167
94680,26.30000000,49.99591667,323.14591667,0.0499904167
94740,26.31666667,49.99591667,323.14591667,0.0499904167
94800,26.33333333,49.99591667,323.14591667,0.0499904167
94860,26.35000000,49.99591667,323.14591667,0.0499904167
94920,26.36666667,49.99591667,323.14591667,0.0499904167
94980,26.38333333,49.99591667,323.14591667,0.0499904167
95040,26.40000000,49.99591667,323.14591667,0.0499904167
95100,26.41666667,49.99591667,323.14591667,0.0499904167
95160,26.43333333,49.99591667,323.14591667,0.0499904167
95220,26.45000000,49.99591667,323.14591667,0.0499904167
95280,26.46666667,49.99591667,323.14591667,0.0499904167
95340,26.48333333,49.99591667,323.14591667,0.0499904167
95400,26.50000000,49.99591667,323.14591667,0.0499904167
95460,26.51666667,49.99591667,323.14591667,0.0499904167
95520,26.53333333,49.99591667,323.14591667,0.0499904167
95580,26.55000000,49.99591667,323.14591667,0.0499904167
95640,26.56666667,49.99591667,323.14591667,0.0499904167
95700,26.58333333,49.99591667,323.14591667,0.0499904167
95760,26.60000000,49.99591667,323.14591667,0.0499904167
95820,26.61666667,49.99591667,323.14591667,0.0499904167
95880,26.63333333,49.99591667,323.14591667,0.0499904167
95940,26.65000000,49.99591667,323.14591667,0.0499904167
96000,26.66666667,49.99591667,323.14591667,0.0499904167
96060,26.68333333,49.99591667,323.14591667,0.0499904167
96120,26.70000000,49.99591667,323.14591667,0.0499904167
96180,26.71666667,49.99591667,323.14591667,0.0499904167
96240,26.73333333,49.99591667,323.14591667,0.0499904167
96300,26.75000000,49.99591667,323.14591667,0.0499904167
96360,26.76666667,49.99591667,323.14591667,0.0499904167
96420,26.78333333,49.99591667,323.14591667,0.0499904167
96480,26.80000000,49.99591667,323.14591667,0.0499904167
96540,26.81666667,49.99591667,323.14591667,0.0499904167
96600,26.83333333,49.99591667,323.14591667,0.0499904167
96660,26.85000000,49.99591667,323.14591667,0.0499904167
96720,26.86666667,49.99591667,323.14591667,0.0499904167
96780,26.88333333,49.99591667,323.14591667,0.0499904167
96840,26.90000000,49.99591667,323.14591667,0.0499904167
96900,26.91666667,49.99591667,323.14591667,0.0499904167
96960,26.93333333,49.99591667,323.14591667,0.0499904167
97020,26.95000000,49.99591667,323.14591667,0.0499904167
97080,26.96666667,49.99591667,323.14591667,0.0499904167
97140,26.98333333,49.99591667,323.14591667,0.0499904167
97200,27.00000000,49.99591667,323.14591667,0.0499904167
97260,27.01666667,49.99591667,323.14591667,0.0499904167
97320,27.03333333,49.99591667,323.14591667,0.0499904167
97380,27.05000000,49.99591667,323.14591667,0.0499904167
97440,27.06666667,49.99591667,323.14591667,0.0499904167
97500,27.08333333,49.99591667,323.14591667,0.0499904167
97560,27.10000000,49.99591667,323.14591667,0.0499904167
97620,27.11666667,49.99591667,323.14591667,0.0499904167
97680,27.13333333,49.99591667,323.14591667,0.0499904167
97740,27.15000000,49.99591667,323.14591667,0.0499904167
97800,27.16666667,49.99591667,323.14591667,0.0499904167
97860,27.18333333,49.99591667,323.14591667,0.0499904167
97920,27.20000000,49.99591667,323.14591667,0.0499904167
97980,27.21666667,49.99591667,323.14591667,0.0499904167
98040,27.23333333,49.99591667,323.14591667,0.0499904167
98100,27.25000000,49.99591667,323.14591667,0.0499904167
98160,27.26666667,49.99591667,323.14591667,0.0499904167
98220,27.28333333,49.99591667,323.14591667,0.0499904167
98280,27.30000000,49.99591667,323.14591667,0.0499904167
98340,27.31666667,49.99591667,323.14591667,0.0499904167
98400,27.33333333,49.99591667,323.14591667,0.0499904167
98460,27.35000000,49.99591667,323.14591667,0.0499904167
98520,27.36666667,49.99591667,323.14591667,0.0499904167
98580,27.38333333,49.99591667,323.14591667,0.0499904167
98640,27.40000000,49.99591667,323.14591667,0.0499904167
98700,27.41666667,49.99591667,323.14591667,0.0499904167
98760,27.43333333,49.99591667,323.14591667,0.0499904167
98820,27.45000000,49.99591667,323.14591667,0.0499904167
98880,27.46666667,49.99591667,323.14591667,0.0499904167
98940,27.48333333,49.99591667,323.14591667,0.0499904167
99000,27.50000000,49.99591667,323.14591667,0.0499904167
99060,27.51666667,49.99591667,323.14591667,0.0499904167
99120,27.53333333,49.99591667,323.14591667,0.0499904167
99180,27.55000000,49.99591667,323.14591667,0.0499904167
99240,27.56666667,49.99591667,323.14591667,0.0499904167
99300,27.58333333,49.99591667,323.14591667,0.0499904167
99360,27.60000000,49.99591667,323.14591667,0.0499904167
99420,27.61666667,49.99591667,323.14591667,0.0499904167
99480,27.63333333,49.99591667,323.14591667,0.0499904167
99540,27.65000000,49.99591667,323.14591667,0.0499904167
99600,27.66666667,49.99591667,323.14591667,0.0499904167
99660,27.68333333,49.99591667,323.14591667,0.0499904167
99720,27.70000000,49.99591667,323.14591667,0.0499904167
