time_s,radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,surface_temperature_C,surface_temperature_K,surface_moisture_kg_kg,surface_dry_bulk_density_kg_m3,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
59340,1.219066667,49.99591667,323.1459167,0.04999041667,45.100405,318.250405,0.1426115244,676.3760217,5.011735711e-05,2394363.044,119.9991477,122.3877917,2.388643942,6.530127905e-08
59400,1.219,49.99591667,323.1459167,0.04999041667,45.11197876,318.2619788,0.1423772216,676.496288,4.999946447e-05,2394335.73,119.7155043,122.0984477,2.382943456,-2.289557699e-08
59460,1.218966667,49.99591667,323.1459167,0.04999041667,45.12353777,318.2735378,0.1421428173,676.6166559,4.988147932e-05,2394308.451,119.4316475,121.8094724,2.37782511,-1.599503747e-07
59520,1.218933333,49.99591667,323.1459167,0.04999041667,45.13508154,318.2850815,0.1419086635,676.7369444,4.976357877e-05,2394281.208,119.1480015,121.5208781,2.372876687,-2.070704852e-08
59580,1.2189,49.99591667,323.1459167,0.04999041667,45.14660825,318.2966082,0.1416748975,676.8570829,4.964583219e-05,2394254.005,118.8647325,121.2327104,2.367977947,-4.177458379e-08
59640,1.218866667,49.99591667,323.1459167,0.04999041667,45.15811681,318.3081168,0.1414415742,676.977043,4.952826736e-05,2394226.844,118.5819073,120.9449965,2.363089305,-6.332746239e-08
59700,1.218833333,49.99591667,323.1459167,0.04999041667,45.16960647,318.3196065,0.1412087237,677.0968089,4.94108997e-05,2394199.729,118.2995627,120.657755,2.358192302,5.630300848e-08
59760,1.2188,49.99591667,323.1459167,0.04999041667,45.18107668,318.3310767,0.1409763652,677.2163705,4.929373906e-05,2394172.659,118.0177223,120.3709998,2.353277452,5.387420288e-09
59820,1.218766667,49.99591667,323.1459167,0.04999041667,45.19252701,318.342527,0.1407445116,677.3357208,4.917679224e-05,2394145.636,117.7364025,120.0847415,2.348338992,-4.398887654e-08
59880,1.218733333,49.99591667,323.1459167,0.04999041667,45.20395712,318.3539571,0.1405131722,677.4548548,4.906006417e-05,2394118.661,117.4556152,119.7989887,2.343373644,-8.860813239e-08
59940,1.2187,49.99591667,323.1459167,0.04999041667,45.21536672,318.3653667,0.140282354,677.5737686,4.894355861e-05,2394091.735,117.1753691,119.5137487,2.338379505,6.7654085e-08
60000,1.218666667,49.99591667,323.1459167,0.04999041667,45.22675556,318.3767556,0.1400520623,677.6924591,4.882727846e-05,2394064.857,116.8956714,119.2290275,2.333356191,-5.77829411e-08
60060,1.218633333,49.99591667,323.1459167,0.04999041667,45.23812344,318.3881234,0.139822301,677.810924,4.871122602e-05,2394038.029,116.6165275,118.9448307,2.328303039,1.014864068e-07
60120,1.2186,49.99591667,323.1459167,0.04999041667,45.24947015,318.3994702,0.1395930734,677.9291614,4.859540316e-05,2394011.25,116.3379419,118.6611628,2.3232209,2.912938157e-08
60180,1.218566667,49.99591667,323.1459167,0.04999041667,45.26079553,318.4107955,0.139364382,678.0471696,4.84798114e-05,2393984.523,116.0599181,118.3780284,2.318110211,5.696558958e-08
60240,1.218533333,49.99591667,323.1459167,0.04999041667,45.27209942,318.4220994,0.1391362288,678.1649473,4.836445197e-05,2393957.845,115.7824592,118.0954313,2.312971959,9.362068454e-08
60300,1.2185,49.99591667,323.1459167,0.04999041667,45.28338166,318.4333817,0.1389086152,678.2824935,4.824932591e-05,2393931.219,115.5055676,117.8133751,2.307807405,6.399116614e-08
60360,1.218466667,49.99591667,323.1459167,0.04999041667,45.29464214,318.4446421,0.1386815425,678.3998072,4.813443411e-05,2393904.645,115.2292454,117.5318631,2.302617667,5.804790248e-08
60420,1.218433333,49.99591667,323.1459167,0.04999041667,45.30588073,318.4558807,0.1384550116,678.5168875,4.801977728e-05,2393878.121,114.9534942,117.2508985,2.297404279,-4.847508706e-08
60480,1.2184,49.99591667,323.1459167,0.04999041667,45.31709731,318.4670973,0.1382290232,678.6337339,4.790535603e-05,2393851.65,114.6783156,116.9704839,2.292168358,-4.922863184e-08
60540,1.218366667,49.99591667,323.1459167,0.04999041667,45.32829178,318.4782918,0.1380035779,678.7503458,4.779117087e-05,2393825.231,114.4037107,116.6906221,2.286911294,9.260580214e-08
60600,1.218333333,49.99591667,323.1459167,0.04999041667,45.33946405,318.4894641,0.1377786759,678.8667227,4.767722225e-05,2393798.865,114.1296805,116.4113154,2.281634891,-1.613150857e-08
60660,1.2183,49.99591667,323.1459167,0.04999041667,45.35061402,318.500614,0.1375543175,678.9828641,4.756351053e-05,2393772.551,113.8562259,116.1325661,2.276340121,1.160314866e-08
60720,1.218266667,49.99591667,323.1459167,0.04999041667,45.36174162,318.5117416,0.1373305028,679.0987698,4.745003601e-05,2393746.29,113.5833477,115.8543762,2.27102851,5.855908114e-08
60780,1.218233333,49.99591667,323.1459167,0.04999041667,45.37284676,318.5228468,0.1371072317,679.2144393,4.733679896e-05,2393720.082,113.3110463,115.5767477,2.265701578,-9.444734417e-08
60840,1.2182,49.99591667,323.1459167,0.04999041667,45.38392937,318.5339294,0.1368845043,679.3298725,4.722379957e-05,2393693.927,113.0393222,115.2996824,2.26036016,1.326255017e-08
60900,1.218166667,49.99591667,323.1459167,0.04999041667,45.39498939,318.5449894,0.1366623203,679.4450692,4.711103804e-05,2393667.825,112.768176,115.0231818,2.255005911,-4.144078503e-08
60960,1.218133333,49.99591667,323.1459167,0.04999041667,45.40602677,318.5560268,0.1364406795,679.560029,4.699851449e-05,2393641.777,112.4976077,114.7472475,2.2496398,-3.381140345e-08
61020,1.2181,49.99591667,323.1459167,0.04999041667,45.41704143,318.5670414,0.1362195816,679.674752,4.688622905e-05,2393615.782,112.2276178,114.4718808,2.24426293,7.874317021e-08
61080,1.218066667,49.99591667,323.1459167,0.04999041667,45.42803334,318.5780333,0.1359990264,679.7892379,4.677418179e-05,2393589.841,111.9582064,114.1970831,2.23887668,2.022866852e-08
61140,1.218033333,49.99591667,323.1459167,0.04999041667,45.43900245,318.5890025,0.1357790133,679.9034866,4.666237279e-05,2393563.954,111.6893735,113.9228554,2.233481876,-1.309059883e-08
61200,1.218,49.99591667,323.1459167,0.04999041667,45.44994871,318.5999487,0.1355595421,680.0174981,4.655080208e-05,2393538.121,111.4211193,113.6491988,2.228079482,1.075169109e-08
61260,1.217933333,49.99591667,323.1459167,0.04999041667,45.46086399,318.610864,0.1353412394,680.1309463,4.643978866e-05,2393512.361,111.1542082,113.3763169,2.222108717,-7.284901926e-08
61320,1.217866667,49.99591667,323.1459167,0.04999041667,45.47174876,318.6217488,0.135123762,680.244009,4.632915853e-05,2393486.673,110.8882235,113.1041977,2.21597412,1.108647751e-07
61380,1.2178,49.99591667,323.1459167,0.04999041667,45.48260477,318.6326048,0.1349069765,680.3567551,4.621884411e-05,2393461.053,110.6230033,112.8327973,2.209794067,-4.665221809e-08
61440,1.217733333,49.99591667,323.1459167,0.04999041667,45.49343309,318.6434331,0.1346908293,680.4692121,4.610881845e-05,2393435.498,110.3584828,112.5620895,2.203606648,-1.307272157e-08
61500,1.217666667,49.99591667,323.1459167,0.04999041667,45.5042344,318.6542344,0.1344752905,680.5813953,4.599906664e-05,2393410.007,110.0946264,112.2920566,2.197430202,2.848464931e-08
61560,1.2176,49.99591667,323.1459167,0.04999041667,45.51500923,318.6650092,0.1342603408,680.6933143,4.588957917e-05,2393384.578,109.8314111,112.0226858,2.191274698,2.79914758e-08
61620,1.217533333,49.99591667,323.1459167,0.04999041667,45.52575798,318.675758,0.1340459669,680.8049758,4.578034947e-05,2393359.211,109.5688211,111.7539671,2.185146131,-8.215216951e-08
61680,1.217466667,49.99591667,323.1459167,0.04999041667,45.53648096,318.686481,0.1338321588,680.9163846,4.567137273e-05,2393333.905,109.3068448,111.4858927,2.179047891,-4.306704682e-08
61740,1.2174,49.99591667,323.1459167,0.04999041667,45.54717844,318.6971784,0.1336189087,681.0275445,4.556264528e-05,2393308.659,109.0454735,111.2184558,2.17298241,-1.327805705e-07
61800,1.217333333,49.99591667,323.1459167,0.04999041667,45.55785064,318.7078506,0.1334062107,681.1384583,4.545416427e-05,2393283.472,108.7847001,110.9516507,2.16695061,1.761898716e-08
61860,1.217266667,49.99591667,323.1459167,0.04999041667,45.56849776,318.7184978,0.1331940596,681.2491284,4.534592738e-05,2393258.345,108.5245191,110.6854727,2.160953557,-2.420148348e-08
61920,1.2172,49.99591667,323.1459167,0.04999041667,45.57911998,318.72912,0.1329824513,681.3595566,4.523793273e-05,2393233.277,108.264926,110.4199171,2.154991078,1.772649227e-08
61980,1.217133333,49.99591667,323.1459167,0.04999041667,45.58971747,318.7397175,0.1327713822,681.4697445,4.513017875e-05,2393208.267,108.0059169,110.1549799,2.149063006,5.81869557e-08
62040,1.217066667,49.99591667,323.1459167,0.04999041667,45.60029037,318.7502904,0.1325608492,681.5796934,4.50226641e-05,2393183.315,107.7474885,109.8906575,2.143169036,-6.616039627e-08
62100,1.217,49.99591667,323.1459167,0.04999041667,45.61083881,318.7608388,0.1323508497,681.6894045,4.491538765e-05,2393158.42,107.4896382,109.6269463,2.137308042,9.542264934e-08
62160,1.216933333,49.99591667,323.1459167,0.04999041667,45.62136294,318.7713629,0.1321413812,681.7988787,4.480834843e-05,2393133.583,107.2323634,109.3638432,2.131479721,3.263383519e-08
62220,1.216866667,49.99591667,323.1459167,0.04999041667,45.63186286,318.7818629,0.1319324417,681.9081169,4.470154556e-05,2393108.804,106.9756622,109.1013451,2.125682814,8.818970798e-08
62280,1.2168,49.99591667,323.1459167,0.04999041667,45.64233869,318.7923387,0.131724029,682.0171197,4.45949783e-05,2393084.081,106.7195327,108.8394493,2.119916746,-9.323542827e-08
62340,1.216733333,49.99591667,323.1459167,0.04999041667,45.65279054,318.8027905,0.1315161415,682.1258879,4.448864598e-05,2393059.414,106.4639731,108.5781531,2.114180122,-1.187678578e-07
62400,1.216666667,49.99591667,323.1459167,0.04999041667,45.66321851,318.8132185,0.1313087776,682.234422,4.438254797e-05,2393034.804,106.208982,108.3174539,2.108471959,-1.74879915e-08
62460,1.2166,49.99591667,323.1459167,0.04999041667,45.67362269,318.8236227,0.1311019356,682.3427225,4.427668375e-05,2393010.25,105.9545581,108.0573495,2.102791548,-1.035762267e-07
62520,1.216533333,49.99591667,323.1459167,0.04999041667,45.68400316,318.8340032,0.1308956143,682.4507899,4.41710528e-05,2392985.753,105.7007,107.7978376,2.097137499,2.126236609e-08
62580,1.216466667,49.99591667,323.1459167,0.04999041667,45.69436003,318.84436,0.1306898121,682.5586247,4.406565468e-05,2392961.31,105.4474068,107.538916,2.091509242,-3.284353056e-08
62640,1.2164,49.99591667,323.1459167,0.04999041667,45.70469336,318.8546934,0.1304845278,682.6662272,4.396048895e-05,2392936.924,105.1946772,107.2805827,2.085905524,3.129945014e-08
62700,1.216333333,49.99591667,323.1459167,0.04999041667,45.71500323,318.8650032,0.1302797603,682.7735978,4.385555522e-05,2392912.592,104.9425103,107.0228359,2.080325504,1.135999952e-07
62760,1.216266667,49.99591667,323.1459167,0.04999041667,45.72528971,318.8752897,0.1300755083,682.8807368,4.375085312e-05,2392888.316,104.6909053,106.7656738,2.074768614,-7.641904176e-08
62820,1.2162,49.99591667,323.1459167,0.04999041667,45.73555288,318.8855529,0.1298717708,682.9876446,4.364638231e-05,2392864.095,104.4398611,106.5090946,2.069233467,-8.285567787e-09
62880,1.216133333,49.99591667,323.1459167,0.04999041667,45.7457928,318.8957928,0.1296685465,683.0943214,4.354214244e-05,2392839.929,104.189377,106.2530966,2.063719498,3.508449709e-08
62940,1.216066667,49.99591667,323.1459167,0.04999041667,45.75600954,318.9060095,0.1294658346,683.2007676,4.343813321e-05,2392815.817,103.9394522,105.9976783,2.058226005,3.238142199e-08
63000,1.216,49.99591667,323.1459167,0.04999041667,45.76620314,318.9162031,0.1292636339,683.3069833,4.333435432e-05,2392791.761,103.690086,105.7428382,2.05275215,9.886306884e-08
63060,1.215933333,49.99591667,323.1459167,0.04999041667,45.77637367,318.9263737,0.1290619434,683.412969,4.323080547e-05,2392767.758,103.4412775,105.4885749,2.04729737,6.773471739e-08
63120,1.215866667,49.99591667,323.1459167,0.04999041667,45.78652118,318.9365212,0.1288607622,683.5187248,4.312748638e-05,2392743.81,103.1930261,105.2348871,2.041860964,1.20703163e-08
63180,1.2158,49.99591667,323.1459167,0.04999041667,45.79664573,318.9466457,0.1286600893,683.6242509,4.302439679e-05,2392719.916,102.9453311,104.9817733,2.036442234,-2.165195667e-08
63240,1.215733333,49.99591667,323.1459167,0.04999041667,45.80674737,318.9567474,0.1284599237,683.7295476,4.292153643e-05,2392696.076,102.6981918,104.7292324,2.031040616,-2.997839488e-08
63300,1.215666667,49.99591667,323.1459167,0.04999041667,45.81682614,318.9668261,0.1282602645,683.8346152,4.281890502e-05,2392672.29,102.4516076,104.4772631,2.025655549,2.173337066e-09
63360,1.2156,49.99591667,323.1459167,0.04999041667,45.82688209,318.9768821,0.1280611108,683.9394538,4.271650234e-05,2392648.558,102.2055777,104.2258643,2.020286608,-3.13069819e-08
63420,1.215533333,49.99591667,323.1459167,0.04999041667,45.83691527,318.9869153,0.1278624617,684.0440636,4.261432813e-05,2392624.88,101.9601017,103.9750349,2.014933233,-5.600639952e-08
63480,1.215466667,49.99591667,323.1459167,0.04999041667,45.84692572,318.9969257,0.1276643163,684.148445,4.251238213e-05,2392601.255,101.7151788,103.7247738,2.009594999,-6.67986626e-08
63540,1.2154,49.99591667,323.1459167,0.04999041667,45.85691347,319.0069135,0.1274666737,684.252598,4.241066411e-05,2392577.684,101.4708085,103.4750799,2.004271347,3.362444545e-08
63600,1.215333333,49.99591667,323.1459167,0.04999041667,45.86687858,319.0168786,0.1272695329,684.3565229,4.230917383e-05,2392554.167,101.2269901,103.2259523,1.998962262,-1.120204161e-07
63660,1.215266667,49.99591667,323.1459167,0.04999041667,45.87682107,319.0268211,0.1270728932,684.46022,4.220791105e-05,2392530.702,100.9837231,102.9773899,1.993666913,-6.670627783e-08
63720,1.2152,49.99591667,323.1459167,0.04999041667,45.88674099,319.036741,0.1268767535,684.5636893,4.210687554e-05,2392507.291,100.7410068,102.7293919,1.988385148,-1.046448972e-08
63780,1.215133333,49.99591667,323.1459167,0.04999041667,45.89663838,319.0466384,0.1266811132,684.6669312,4.200606707e-05,2392483.933,100.4988406,102.4819572,1.983116683,6.438639844e-09
63840,1.215066667,49.99591667,323.1459167,0.04999041667,45.90651326,319.0565133,0.1264859712,684.7699458,4.190548539e-05,2392460.629,100.2572239,102.2350851,1.977861232,-8.372751381e-10
63900,1.215,49.99591667,323.1459167,0.04999041667,45.91636568,319.0663657,0.1262913268,684.8727333,4.180513028e-05,2392437.377,100.0161562,101.9887746,1.972618509,-8.585359978e-08
63960,1.214933333,49.99591667,323.1459167,0.04999041667,45.92619567,319.0761957,0.126097179,684.9752939,4.17050015e-05,2392414.178,99.77563689,101.743025,1.967388093,-2.963736279e-08
64020,1.214866667,49.99591667,323.1459167,0.04999041667,45.93600326,319.0860033,0.125903527,685.0776278,4.160509883e-05,2392391.032,99.53566534,101.4978352,1.962169835,4.829739453e-08
64080,1.2148,49.99591667,323.1459167,0.04999041667,45.94578848,319.0957885,0.1257103699,685.1797353,4.150542203e-05,2392367.939,99.29624097,101.2532046,1.956963722,-8.197308432e-08
64140,1.214733333,49.99591667,323.1459167,0.04999041667,45.95555137,319.1055514,0.125517707,685.2816165,4.140597088e-05,2392344.899,99.05736321,101.0091324,1.951769335,-1.606489519e-07
64200,1.214666667,49.99591667,323.1459167,0.04999041667,45.96529196,319.115292,0.1253255373,685.3832716,4.130674513e-05,2392321.911,98.81903146,100.7656177,1.946586251,-2.335443128e-08
64260,1.2146,49.99591667,323.1459167,0.04999041667,45.97501028,319.1250103,0.1251338599,685.4847009,4.120774457e-05,2392298.976,98.58124512,100.5226598,1.941414732,-8.1790688e-08
64320,1.214533333,49.99591667,323.1459167,0.04999041667,45.98470635,319.1347064,0.1249426741,685.5859045,4.110896895e-05,2392276.093,98.34400363,100.2802579,1.936254222,5.047471063e-08
64380,1.214466667,49.99591667,323.1459167,0.04999041667,45.99438021,319.1443802,0.1247519789,685.6868826,4.101041805e-05,2392253.263,98.10730639,100.0384113,1.93110498,-4.916728358e-08
64440,1.2144,49.99591667,323.1459167,0.04999041667,46.00403189,319.1540319,0.1245617736,685.7876354,4.091209163e-05,2392230.485,97.8711528,99.79711933,1.925966588,-5.873643261e-08
64500,1.214333333,49.99591667,323.1459167,0.04999041667,46.01366142,319.1636614,0.1243720572,685.8881633,4.081398946e-05,2392207.759,97.63554227,99.55638114,1.920838897,-2.969183299e-08
64560,1.214266667,49.99591667,323.1459167,0.04999041667,46.02326882,319.1732688,0.124182829,685.9884662,4.071611131e-05,2392185.086,97.40047422,99.31619607,1.915721896,-4.603317905e-08
64620,1.2142,49.99591667,323.1459167,0.04999041667,46.03285413,319.1828541,0.123994088,686.0885445,4.061845693e-05,2392162.464,97.16594803,99.07656339,1.910615302,5.978833428e-08
64680,1.214133333,49.99591667,323.1459167,0.04999041667,46.04241737,319.1924174,0.1238058335,686.1883984,4.05210261e-05,2392139.895,96.93196312,98.83748242,1.905519376,-7.940447233e-08
64740,1.214066667,49.99591667,323.1459167,0.04999041667,46.05195857,319.2019586,0.1236180645,686.2880281,4.042381857e-05,2392117.378,96.69851888,98.59895243,1.900433562,-1.958005669e-08
64800,1.214,49.99591667,323.1459167,0.04999041667,46.06147776,319.2114778,0.1234307802,686.3874338,4.032683411e-05,2392094.912,96.46561472,98.36097275,1.895358122,-8.706732046e-08
64860,1.213966667,49.99591667,323.1459167,0.04999041667,46.0709827,319.2209827,0.1232433949,686.4869262,4.022976947e-05,2392072.481,96.23252445,98.1233492,1.890824825,-7.476366193e-08
64920,1.213933333,49.99591667,323.1459167,0.04999041667,46.08047288,319.2304729,0.1230562335,686.5863329,4.013279299e-05,2392050.084,95.99965083,97.88609455,1.886443759,-4.617336913e-08
64980,1.2139,49.99591667,323.1459167,0.04999041667,46.08994658,319.2399466,0.1228694192,686.6855883,4.003596857e-05,2392027.726,95.76714687,97.64925208,1.88210529,-8.232072446e-08
65040,1.213866667,49.99591667,323.1459167,0.04999041667,46.09940278,319.2494028,0.1226829998,686.7846668,3.99393212e-05,2392005.409,95.53507235,97.41284717,1.877774801,1.385953396e-08
65100,1.213833333,49.99591667,323.1459167,0.04999041667,46.10884079,319.2588408,0.1224970011,686.8835545,3.984286437e-05,2391983.136,95.30345966,97.17689679,1.87343724,-1.09392758e-07
65160,1.2138,49.99591667,323.1459167,0.04999041667,46.11826014,319.2682601,0.122311439,686.9822428,3.974660652e-05,2391960.906,95.07232895,96.94141322,1.86908421,5.637227218e-08
65220,1.213766667,49.99591667,323.1459167,0.04999041667,46.12766044,319.2776604,0.1221263241,687.0807258,3.965055331e-05,2391938.721,94.84169378,96.70640573,1.864712068,-1.237146989e-07
65280,1.213733333,49.99591667,323.1459167,0.04999041667,46.1370414,319.2870414,0.1219416637,687.1789993,3.955470876e-05,2391916.582,94.61156378,96.47188161,1.860317845,-1.612653477e-08
65340,1.2137,49.99591667,323.1459167,0.04999041667,46.14640279,319.2964028,0.1217574632,687.2770603,3.945907582e-05,2391894.489,94.381946,96.23784684,1.855900881,-4.402761533e-08
65400,1.213666667,49.99591667,323.1459167,0.04999041667,46.15574441,319.3057444,0.1215737265,687.3749065,3.936365671e-05,2391872.443,94.15284575,96.00430641,1.851460651,2.384965114e-09
