time_s,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
3474,47.016100,320.166100,0.04245200
3475,47.014750,320.164750,0.04245500
3476,47.013400,320.163400,0.04245800
3477,47.012050,320.162050,0.04246100
3478,47.010700,320.160700,0.04246400
3479,47.009350,320.159350,0.04246700
3480,47.008000,320.158000,0.04247000
3481,47.009717,320.159717,0.04247500
3482,47.011433,320.161433,0.04248000
3483,47.013150,320.163150,0.04248500
3484,47.014867,320.164867,0.04249000
3485,47.016583,320.166583,0.04249500
3486,47.018300,320.168300,0.04250000
3487,47.020017,320.170017,0.04250500
3488,47.021733,320.171733,0.04251000
3489,47.023450,320.173450,0.04251500
3490,47.025167,320.175167,0.04252000
3491,47.026883,320.176883,0.04252500
3492,47.028600,320.178600,0.04253000
3493,47.030317,320.180317,0.04253500
3494,47.032033,320.182033,0.04254000
3495,47.033750,320.183750,0.04254500
3496,47.035467,320.185467,0.04255000
3497,47.037183,320.187183,0.04255500
3498,47.038900,320.188900,0.04256000
3499,47.040617,320.190617,0.04256500
3500,47.042333,320.192333,0.04257000
3501,47.044050,320.194050,0.04257500
3502,47.045767,320.195767,0.04258000
3503,47.047483,320.197483,0.04258500
3504,47.049200,320.199200,0.04259000
3505,47.050917,320.200917,0.04259500
3506,47.052633,320.202633,0.04260000
3507,47.054350,320.204350,0.04260500
3508,47.056067,320.206067,0.04261000
3509,47.057783,320.207783,0.04261500
3510,47.059500,320.209500,0.04262000
3511,47.061217,320.211217,0.04262500
3512,47.062933,320.212933,0.04263000
3513,47.064650,320.214650,0.04263500
3514,47.066367,320.216367,0.04264000
3515,47.068083,320.218083,0.04264500
3516,47.069800,320.219800,0.04265000
3517,47.071517,320.221517,0.04265500
3518,47.073233,320.223233,0.04266000
3519,47.074950,320.224950,0.04266500
3520,47.076667,320.226667,0.04267000
3521,47.078383,320.228383,0.04267500
3522,47.080100,320.230100,0.04268000
3523,47.081817,320.231817,0.04268500
3524,47.083533,320.233533,0.04269000
3525,47.085250,320.235250,0.04269500
3526,47.086967,320.236967,0.04270000
3527,47.088683,320.238683,0.04270500
3528,47.090400,320.240400,0.04271000
3529,47.092117,320.242117,0.04271500
3530,47.093833,320.243833,0.04272000
3531,47.095550,320.245550,0.04272500
3532,47.097267,320.247267,0.04273000
3533,47.098983,320.248983,0.04273500
3534,47.100700,320.250700,0.04274000
3535,47.102417,320.252417,0.04274500
3536,47.104133,320.254133,0.04275000
3537,47.105850,320.255850,0.04275500
3538,47.107567,320.257567,0.04276000
3539,47.109283,320.259283,0.04276500
3540,47.111000,320.261000,0.04277000
3541,47.117233,320.267233,0.04276917
3542,47.123467,320.273467,0.04276833
3543,47.129700,320.279700,0.04276750
3544,47.135933,320.285933,0.04276667
3545,47.142167,320.292167,0.04276583
3546,47.148400,320.298400,0.04276500
3547,47.154633,320.304633,0.04276417
3548,47.160867,320.310867,0.04276333
3549,47.167100,320.317100,0.04276250
3550,47.173333,320.323333,0.04276167
3551,47.179567,320.329567,0.04276083
3552,47.185800,320.335800,0.04276000
3553,47.192033,320.342033,0.04275917
3554,47.198267,320.348267,0.04275833
3555,47.204500,320.354500,0.04275750
3556,47.210733,320.360733,0.04275667
3557,47.216967,320.366967,0.04275583
3558,47.223200,320.373200,0.04275500
3559,47.229433,320.379433,0.04275417
3560,47.235667,320.385667,0.04275333
3561,47.241900,320.391900,0.04275250
3562,47.248133,320.398133,0.04275167
3563,47.254367,320.404367,0.04275083
3564,47.260600,320.410600,0.04275000
3565,47.266833,320.416833,0.04274917
3566,47.273067,320.423067,0.04274833
3567,47.279300,320.429300,0.04274750
3568,47.285533,320.435533,0.04274667
3569,47.291767,320.441767,0.04274583
3570,47.298000,320.448000,0.04274500
3571,47.304233,320.454233,0.04274417
3572,47.310467,320.460467,0.04274333
3573,47.316700,320.466700,0.04274250
3574,47.322933,320.472933,0.04274167
3575,47.329167,320.479167,0.04274083
3576,47.335400,320.485400,0.04274000
3577,47.341633,320.491633,0.04273917
3578,47.347867,320.497867,0.04273833
3579,47.354100,320.504100,0.04273750
3580,47.360333,320.510333,0.04273667
3581,47.366567,320.516567,0.04273583
3582,47.372800,320.522800,0.04273500
3583,47.379033,320.529033,0.04273417
3584,47.385267,320.535267,0.04273333
3585,47.391500,320.541500,0.04273250
3586,47.397733,320.547733,0.04273167
3587,47.403967,320.553967,0.04273083
3588,47.410200,320.560200,0.04273000
3589,47.416433,320.566433,0.04272917
3590,47.422667,320.572667,0.04272833
3591,47.428900,320.578900,0.04272750
3592,47.435133,320.585133,0.04272667
3593,47.441367,320.591367,0.04272583
3594,47.447600,320.597600,0.04272500
3595,47.453833,320.603833,0.04272417
3596,47.460067,320.610067,0.04272333
3597,47.466300,320.616300,0.04272250
3598,47.472533,320.622533,0.04272167
3599,47.478767,320.628767,0.04272083
3600,47.485000,320.635000,0.04272000
3601,47.485217,320.635217,0.04272667
3602,47.485433,320.635433,0.04273333
3603,47.485650,320.635650,0.04274000
3604,47.485867,320.635867,0.04274667
3605,47.486083,320.636083,0.04275333
3606,47.486300,320.636300,0.04276000
3607,47.486517,320.636517,0.04276667
3608,47.486733,320.636733,0.04277333
3609,47.486950,320.636950,0.04278000
3610,47.487167,320.637167,0.04278667
3611,47.487383,320.637383,0.04279333
3612,47.487600,320.637600,0.04280000
3613,47.487817,320.637817,0.04280667
3614,47.488033,320.638033,0.04281333
3615,47.488250,320.638250,0.04282000
3616,47.488467,320.638467,0.04282667
3617,47.488683,320.638683,0.04283333
3618,47.488900,320.638900,0.04284000
3619,47.489117,320.639117,0.04284667
3620,47.489333,320.639333,0.04285333
3621,47.489550,320.639550,0.04286000
3622,47.489767,320.639767,0.04286667
3623,47.489983,320.639983,0.04287333
3624,47.490200,320.640200,0.04288000
3625,47.490417,320.640417,0.04288667
3626,47.490633,320.640633,0.04289333
3627,47.490850,320.640850,0.04290000
3628,47.491067,320.641067,0.04290667
3629,47.491283,320.641283,0.04291333
3630,47.491500,320.641500,0.04292000
3631,47.491717,320.641717,0.04292667
3632,47.491933,320.641933,0.04293333
3633,47.492150,320.642150,0.04294000
3634,47.492367,320.642367,0.04294667
3635,47.492583,320.642583,0.04295333
3636,47.492800,320.642800,0.04296000
3637,47.493017,320.643017,0.04296667
3638,47.493233,320.643233,0.04297333
3639,47.493450,320.643450,0.04298000
3640,47.493667,320.643667,0.04298667
3641,47.493883,320.643883,0.04299333
3642,47.494100,320.644100,0.04300000
3643,47.494317,320.644317,0.04300667
3644,47.494533,320.644533,0.04301333
3645,47.494750,320.644750,0.04302000
3646,47.494967,320.644967,0.04302667
3647,47.495183,320.645183,0.04303333
3648,47.495400,320.645400,0.04304000
3649,47.495617,320.645617,0.04304667
3650,47.495833,320.645833,0.04305333
3651,47.496050,320.646050,0.04306000
3652,47.496267,320.646267,0.04306667
3653,47.496483,320.646483,0.04307333
3654,47.496700,320.646700,0.04308000
3655,47.496917,320.646917,0.04308667
3656,47.497133,320.647133,0.04309333
3657,47.497350,320.647350,0.04310000
3658,47.497567,320.647567,0.04310667
3659,47.497783,320.647783,0.04311333
3660,47.498000,320.648000,0.04312000
3661,47.500467,320.650467,0.04312350
3662,47.502933,320.652933,0.04312700
3663,47.505400,320.655400,0.04313050
3664,47.507867,320.657867,0.04313400
3665,47.510333,320.660333,0.04313750
3666,47.512800,320.662800,0.04314100
3667,47.515267,320.665267,0.04314450
3668,47.517733,320.667733,0.04314800
3669,47.520200,320.670200,0.04315150
3670,47.522667,320.672667,0.04315500
3671,47.525133,320.675133,0.04315850
3672,47.527600,320.677600,0.04316200
3673,47.530067,320.680067,0.04316550
3674,47.532533,320.682533,0.04316900
3675,47.535000,320.685000,0.04317250
3676,47.537467,320.687467,0.04317600
3677,47.539933,320.689933,0.04317950
3678,47.542400,320.692400,0.04318300
3679,47.544867,320.694867,0.04318650
3680,47.547333,320.697333,0.04319000
3681,47.549800,320.699800,0.04319350
3682,47.552267,320.702267,0.04319700
3683,47.554733,320.704733,0.04320050
3684,47.557200,320.707200,0.04320400
3685,47.559667,320.709667,0.04320750
3686,47.562133,320.712133,0.04321100
3687,47.564600,320.714600,0.04321450
3688,47.567067,320.717067,0.04321800
3689,47.569533,320.719533,0.04322150
3690,47.572000,320.722000,0.04322500
3691,47.574467,320.724467,0.04322850
3692,47.576933,320.726933,0.04323200
3693,47.579400,320.729400,0.04323550
3694,47.581867,320.731867,0.04323900
3695,47.584333,320.734333,0.04324250
3696,47.586800,320.736800,0.04324600
3697,47.589267,320.739267,0.04324950
3698,47.591733,320.741733,0.04325300
3699,47.594200,320.744200,0.04325650
3700,47.596667,320.746667,0.04326000
3701,47.599133,320.749133,0.04326350
3702,47.601600,320.751600,0.04326700
3703,47.604067,320.754067,0.04327050
3704,47.606533,320.756533,0.04327400
3705,47.609000,320.759000,0.04327750
3706,47.611467,320.761467,0.04328100
3707,47.613933,320.763933,0.04328450
3708,47.616400,320.766400,0.04328800
3709,47.618867,320.768867,0.04329150
3710,47.621333,320.771333,0.04329500
3711,47.623800,320.773800,0.04329850
3712,47.626267,320.776267,0.04330200
3713,47.628733,320.778733,0.04330550
3714,47.631200,320.781200,0.04330900
3715,47.633667,320.783667,0.04331250
3716,47.636133,320.786133,0.04331600
3717,47.638600,320.788600,0.04331950
3718,47.641067,320.791067,0.04332300
3719,47.643533,320.793533,0.04332650
3720,47.646000,320.796000,0.04333000
3721,47.649233,320.799233,0.04333600
3722,47.652467,320.802467,0.04334200
3723,47.655700,320.805700,0.04334800
3724,47.658933,320.808933,0.04335400
3725,47.662167,320.812167,0.04336000
3726,47.665400,320.815400,0.04336600
3727,47.668633,320.818633,0.04337200
3728,47.671867,320.821867,0.04337800
3729,47.675100,320.825100,0.04338400
3730,47.678333,320.828333,0.04339000
3731,47.681567,320.831567,0.04339600
3732,47.684800,320.834800,0.04340200
3733,47.688033,320.838033,0.04340800
3734,47.691267,320.841267,0.04341400
3735,47.694500,320.844500,0.04342000
3736,47.697733,320.847733,0.04342600
3737,47.700967,320.850967,0.04343200
3738,47.704200,320.854200,0.04343800
3739,47.707433,320.857433,0.04344400
3740,47.710667,320.860667,0.04345000
3741,47.713900,320.863900,0.04345600
3742,47.717133,320.867133,0.04346200
3743,47.720367,320.870367,0.04346800
3744,47.723600,320.873600,0.04347400
3745,47.726833,320.876833,0.04348000
3746,47.730067,320.880067,0.04348600
3747,47.733300,320.883300,0.04349200
3748,47.736533,320.886533,0.04349800
3749,47.739767,320.889767,0.04350400
3750,47.743000,320.893000,0.04351000
3751,47.746233,320.896233,0.04351600
3752,47.749467,320.899467,0.04352200
3753,47.752700,320.902700,0.04352800
3754,47.755933,320.905933,0.04353400
3755,47.759167,320.909167,0.04354000
3756,47.762400,320.912400,0.04354600
3757,47.765633,320.915633,0.04355200
3758,47.768867,320.918867,0.04355800
3759,47.772100,320.922100,0.04356400
3760,47.775333,320.925333,0.04357000
3761,47.778567,320.928567,0.04357600
3762,47.781800,320.931800,0.04358200
3763,47.785033,320.935033,0.04358800
3764,47.788267,320.938267,0.04359400
3765,47.791500,320.941500,0.04360000
3766,47.794733,320.944733,0.04360600
3767,47.797967,320.947967,0.04361200
3768,47.801200,320.951200,0.04361800
3769,47.804433,320.954433,0.04362400
3770,47.807667,320.957667,0.04363000
3771,47.810900,320.960900,0.04363600
3772,47.814133,320.964133,0.04364200
3773,47.817367,320.967367,0.04364800
3774,47.820600,320.970600,0.04365400
3775,47.823833,320.973833,0.04366000
3776,47.827067,320.977067,0.04366600
3777,47.830300,320.980300,0.04367200
3778,47.833533,320.983533,0.04367800
3779,47.836767,320.986767,0.04368400
3780,47.840000,320.990000,0.04369000
3781,47.840550,320.990550,0.04369067
3782,47.841100,320.991100,0.04369133
3783,47.841650,320.991650,0.04369200
3784,47.842200,320.992200,0.04369267
3785,47.842750,320.992750,0.04369333
3786,47.843300,320.993300,0.04369400
3787,47.843850,320.993850,0.04369467
3788,47.844400,320.994400,0.04369533
3789,47.844950,320.994950,0.04369600
3790,47.845500,320.995500,0.04369667
3791,47.846050,320.996050,0.04369733
3792,47.846600,320.996600,0.04369800
3793,47.847150,320.997150,0.04369867
3794,47.847700,320.997700,0.04369933
3795,47.848250,320.998250,0.04370000
3796,47.848800,320.998800,0.04370067
3797,47.849350,320.999350,0.04370133
3798,47.849900,320.999900,0.04370200
3799,47.850450,321.000450,0.04370267
3800,47.851000,321.001000,0.04370333
3801,47.851550,321.001550,0.04370400
3802,47.852100,321.002100,0.04370467
3803,47.852650,321.002650,0.04370533
3804,47.853200,321.003200,0.04370600
3805,47.853750,321.003750,0.04370667
3806,47.854300,321.004300,0.04370733
3807,47.854850,321.004850,0.04370800
3808,47.855400,321.005400,0.04370867
3809,47.855950,321.005950,0.04370933
3810,47.856500,321.006500,0.04371000
3811,47.857050,321.007050,0.04371067
3812,47.857600,321.007600,0.04371133
3813,47.858150,321.008150,0.04371200
3814,47.858700,321.008700,0.04371267
3815,47.859250,321.009250,0.04371333
3816,47.859800,321.009800,0.04371400
3817,47.860350,321.010350,0.04371467
3818,47.860900,321.010900,0.04371533
3819,47.861450,321.011450,0.04371600
3820,47.862000,321.012000,0.04371667
3821,47.862550,321.012550,0.04371733
3822,47.863100,321.013100,0.04371800
3823,47.863650,321.013650,0.04371867
3824,47.864200,321.014200,0.04371933
3825,47.864750,321.014750,0.04372000
3826,47.865300,321.015300,0.04372067
3827,47.865850,321.015850,0.04372133
3828,47.866400,321.016400,0.04372200
3829,47.866950,321.016950,0.04372267
3830,47.867500,321.017500,0.04372333
3831,47.868050,321.018050,0.04372400
3832,47.868600,321.018600,0.04372467
3833,47.869150,321.019150,0.04372533
3834,47.869700,321.019700,0.04372600
3835,47.870250,321.020250,0.04372667
3836,47.870800,321.020800,0.04372733
3837,47.871350,321.021350,0.04372800
3838,47.871900,321.021900,0.04372867
3839,47.872450,321.022450,0.04372933
3840,47.873000,321.023000,0.04373000
3841,47.873883,321.023883,0.04373267
3842,47.874767,321.024767,0.04373533
3843,47.875650,321.025650,0.04373800
3844,47.876533,321.026533,0.04374067
3845,47.877417,321.027417,0.04374333
3846,47.878300,321.028300,0.04374600
3847,47.879183,321.029183,0.04374867
3848,47.880067,321.030067,0.04375133
3849,47.880950,321.030950,0.04375400
3850,47.881833,321.031833,0.04375667
3851,47.882717,321.032717,0.04375933
3852,47.883600,321.033600,0.04376200
3853,47.884483,321.034483,0.04376467
3854,47.885367,321.035367,0.04376733
3855,47.886250,321.036250,0.04377000
3856,47.887133,321.037133,0.04377267
3857,47.888017,321.038017,0.04377533
3858,47.888900,321.038900,0.04377800
3859,47.889783,321.039783,0.04378067
3860,47.890667,321.040667,0.04378333
3861,47.891550,321.041550,0.04378600
3862,47.892433,321.042433,0.04378867
3863,47.893317,321.043317,0.04379133
3864,47.894200,321.044200,0.04379400
3865,47.895083,321.045083,0.04379667
3866,47.895967,321.045967,0.04379933
3867,47.896850,321.046850,0.04380200
3868,47.897733,321.047733,0.04380467
3869,47.898617,321.048617,0.04380733
3870,47.899500,321.049500,0.04381000
3871,47.900383,321.050383,0.04381267
3872,47.901267,321.051267,0.04381533
3873,47.902150,321.052150,0.04381800
3874,47.903033,321.053033,0.04382067
3875,47.903917,321.053917,0.04382333
3876,47.904800,321.054800,0.04382600
3877,47.905683,321.055683,0.04382867
3878,47.906567,321.056567,0.04383133
3879,47.907450,321.057450,0.04383400
3880,47.908333,321.058333,0.04383667
3881,47.909217,321.059217,0.04383933
3882,47.910100,321.060100,0.04384200
3883,47.910983,321.060983,0.04384467
3884,47.911867,321.061867,0.04384733
3885,47.912750,321.062750,0.04385000
3886,47.913633,321.063633,0.04385267
3887,47.914517,321.064517,0.04385533
3888,47.915400,321.065400,0.04385800
3889,47.916283,321.066283,0.04386067
3890,47.917167,321.067167,0.04386333
3891,47.918050,321.068050,0.04386600
3892,47.918933,321.068933,0.04386867
3893,47.919817,321.069817,0.04387133
3894,47.920700,321.070700,0.04387400
3895,47.921583,321.071583,0.04387667
3896,47.922467,321.072467,0.04387933
3897,47.923350,321.073350,0.04388200
3898,47.924233,321.074233,0.04388467
3899,47.925117,321.075117,0.04388733
3900,47.926000,321.076000,0.04389000
3901,47.927500,321.077500,0.04389517
3902,47.929000,321.079000,0.04390033
3903,47.930500,321.080500,0.04390550
3904,47.932000,321.082000,0.04391067
3905,47.933500,321.083500,0.04391583
3906,47.935000,321.085000,0.04392100
3907,47.936500,321.086500,0.04392617
3908,47.938000,321.088000,0.04393133
3909,47.939500,321.089500,0.04393650
3910,47.941000,321.091000,0.04394167
3911,47.942500,321.092500,0.04394683
3912,47.944000,321.094000,0.04395200
3913,47.945500,321.095500,0.04395717
3914,47.947000,321.097000,0.04396233
3915,47.948500,321.098500,0.04396750
3916,47.950000,321.100000,0.04397267
3917,47.951500,321.101500,0.04397783
3918,47.953000,321.103000,0.04398300
3919,47.954500,321.104500,0.04398817
3920,47.956000,321.106000,0.04399333
3921,47.957500,321.107500,0.04399850
3922,47.959000,321.109000,0.04400367
3923,47.960500,321.110500,0.04400883
3924,47.962000,321.112000,0.04401400
3925,47.963500,321.113500,0.04401917
3926,47.965000,321.115000,0.04402433
3927,47.966500,321.116500,0.04402950
3928,47.968000,321.118000,0.04403467
3929,47.969500,321.119500,0.04403983
3930,47.971000,321.121000,0.04404500
3931,47.972500,321.122500,0.04405017
3932,47.974000,321.124000,0.04405533
3933,47.975500,321.125500,0.04406050
3934,47.977000,321.127000,0.04406567
3935,47.978500,321.128500,0.04407083
3936,47.980000,321.130000,0.04407600
3937,47.981500,321.131500,0.04408117
3938,47.983000,321.133000,0.04408633
3939,47.984500,321.134500,0.04409150
3940,47.986000,321.136000,0.04409667
3941,47.987500,321.137500,0.04410183
3942,47.989000,321.139000,0.04410700
3943,47.990500,321.140500,0.04411217
3944,47.992000,321.142000,0.04411733
3945,47.993500,321.143500,0.04412250
3946,47.995000,321.145000,0.04412767
3947,47.996500,321.146500,0.04413283
3948,47.998000,321.148000,0.04413800
3949,47.999500,321.149500,0.04414317
3950,48.001000,321.151000,0.04414833
3951,48.002500,321.152500,0.04415350
3952,48.004000,321.154000,0.04415867
3953,48.005500,321.155500,0.04416383
3954,48.007000,321.157000,0.04416900
3955,48.008500,321.158500,0.04417417
