time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
142260,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142320,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142380,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142440,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142500,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142560,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142620,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142680,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142740,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142800,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142860,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142920,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
142980,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143040,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143100,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143160,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143220,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143280,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143340,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143400,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143460,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143520,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143580,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143640,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143700,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143760,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143820,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143880,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
143940,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144000,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144060,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144120,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144180,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144240,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144300,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144360,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144420,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144480,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144540,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144600,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144660,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144720,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144780,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144840,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144900,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
144960,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145020,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145080,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145140,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145200,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145260,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145320,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145380,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145440,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145500,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145560,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145620,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145680,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145740,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145800,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145860,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145920,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
145980,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146040,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146100,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146160,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146220,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146280,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146340,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146400,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146460,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146520,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146580,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146640,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146700,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146760,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146820,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146880,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
146940,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147000,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147060,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147120,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147180,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147240,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147300,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147360,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147420,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147480,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147540,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147600,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147660,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147720,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147780,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147840,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
147900,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
