time_s,oven_temperature_c,surface_temperature_c,heat_flux_into_herb_w_m2,oven_moisture_kg_kg,surface_moisture_kg_kg,moisture_ratio_flux_out_m_s,moisture_mass_flux_out_kg_m2_s
1458,39.4991,34.91071497,114.7096256,0.030651,1.589115281,1.246771424e-06,0.001022352568
1459,39.50138333,34.91589441,114.6372231,0.03065883333,1.588864786,1.246564762e-06,0.001022183105
1460,39.50366667,34.92106215,114.565113,0.03066666667,1.588614424,1.246358206e-06,0.001022013729
1461,39.50595,34.9262185,114.4932875,0.0306745,1.588364196,1.246151756e-06,0.00102184444
1462,39.50823333,34.93136376,114.4217392,0.03068233333,1.5881141,1.245945413e-06,0.001021675239
1463,39.51051667,34.93649821,114.3504614,0.03069016667,1.587864137,1.245739176e-06,0.001021506124
1464,39.5128,34.9416221,114.2794476,0.030698,1.587614306,1.245533045e-06,0.001021337097
1465,39.51508333,34.94673566,114.2086918,0.03070583333,1.587364607,1.245327019e-06,0.001021168155
1466,39.51736667,34.95183913,114.1381884,0.03071366667,1.58711504,1.245121098e-06,0.001020999301
1467,39.51965,34.95693271,114.0679321,0.0307215,1.586865604,1.244915283e-06,0.001020830532
1468,39.52193333,34.96201662,113.9979179,0.03072933333,1.5866163,1.244709573e-06,0.00102066185
1469,39.52421667,34.96709103,113.9281408,0.03073716667,1.586367126,1.244503968e-06,0.001020493254
1470,39.5265,34.97215614,113.8585965,0.030745,1.586118084,1.244298467e-06,0.001020324743
1471,39.52878333,34.97721211,113.7892806,0.03075283333,1.585869172,1.244093071e-06,0.001020156318
1472,39.53106667,34.98225911,113.720189,0.03076066667,1.585620391,1.24388778e-06,0.001019987979
1473,39.53335,34.98729729,113.6513178,0.0307685,1.58537174,1.243682592e-06,0.001019819726
1474,39.53563333,34.9923268,113.5826632,0.03077633333,1.58512322,1.243477509e-06,0.001019651557
1475,39.53791667,34.9973478,113.5142217,0.03078416667,1.584874829,1.24327253e-06,0.001019483474
1476,39.5402,35.00236041,113.4459897,0.030792,1.584626568,1.243067654e-06,0.001019315476
1477,39.54248333,35.00736477,113.377964,0.03079983333,1.584378436,1.242862882e-06,0.001019147563
1478,39.54476667,35.01236101,113.3101415,0.03080766667,1.584130434,1.242658214e-06,0.001018979735
1479,39.54705,35.01734924,113.242519,0.0308155,1.583882561,1.242453648e-06,0.001018811992
1480,39.54933333,35.02232959,113.1750937,0.03082333333,1.583634816,1.242249186e-06,0.001018644333
1481,39.55161667,35.02730216,113.1078627,0.03083116667,1.583387201,1.242044827e-06,0.001018476758
1482,39.5539,35.03226707,113.0408232,0.030839,1.583139714,1.241840571e-06,0.001018309268
1483,39.55618333,35.03722442,112.9739727,0.03084683333,1.582892356,1.241636418e-06,0.001018141863
1484,39.55846667,35.04217432,112.9073086,0.03085466667,1.582645126,1.241432367e-06,0.001017974541
1485,39.56075,35.04711686,112.8408284,0.0308625,1.582398024,1.241228419e-06,0.001017807304
1486,39.56303333,35.05205214,112.7745298,0.03087033333,1.58215105,1.241024573e-06,0.00101764015
1487,39.56531667,35.05698025,112.7084103,0.03087816667,1.581904204,1.24082083e-06,0.00101747308
1488,39.5676,35.06190128,112.6424679,0.030886,1.581657485,1.240617188e-06,0.001017306094
1489,39.56988333,35.06681532,112.5767003,0.03089383333,1.581410894,1.240413648e-06,0.001017139192
1490,39.57216667,35.07172245,112.5111054,0.03090166667,1.58116443,1.240210211e-06,0.001016972373
1491,39.57445,35.07662275,112.4456812,0.0309095,1.580918093,1.240006875e-06,0.001016805637
1492,39.57673333,35.08151631,112.3804256,0.03091733333,1.580671883,1.23980364e-06,0.001016638985
1493,39.57901667,35.08640319,112.3153368,0.03092516667,1.5804258,1.239600507e-06,0.001016472416
1494,39.5813,35.09128349,112.2504129,0.030933,1.580179844,1.239397475e-06,0.00101630593
1495,39.58358333,35.09615725,112.185652,0.03094083333,1.579934014,1.239194545e-06,0.001016139527
1496,39.58586667,35.10102457,112.1210523,0.03094866667,1.579688311,1.238991715e-06,0.001015973207
1497,39.58815,35.10588551,112.0566121,0.0309565,1.579442734,1.238788987e-06,0.001015806969
1498,39.59043333,35.11074014,111.9923298,0.03096433333,1.579197282,1.238586359e-06,0.001015640815
1499,39.59271667,35.11558852,111.9282036,0.03097216667,1.578951957,1.238383832e-06,0.001015474742
1500,39.595,35.12043072,111.864232,0.03098,1.578706757,1.238181406e-06,0.001015308753
1501,39.60276667,35.12538618,111.9345121,0.0309865,1.57846167,1.237980136e-06,0.001015143711
1502,39.61053333,35.13042837,112.0026241,0.030993,1.578216698,1.237778958e-06,0.001014978746
1503,39.6183,35.13552506,112.0693735,0.0309995,1.577971845,1.237577876e-06,0.001014813858
1504,39.62606667,35.14066427,112.1350599,0.031006,1.577727111,1.237376889e-06,0.001014649049
1505,39.63383333,35.1458391,112.1998558,0.0310125,1.577482498,1.237175998e-06,0.001014484319
1506,39.6416,35.15104491,112.2638772,0.031019,1.577238006,1.236975205e-06,0.001014319668
1507,39.64936667,35.15627831,112.3272089,0.0310255,1.576993634,1.236774507e-06,0.001014155096
1508,39.65713333,35.16153668,112.3899163,0.031032,1.576749384,1.236573907e-06,0.001013990604
1509,39.6649,35.16681792,112.452052,0.0310385,1.576505255,1.236373404e-06,0.001013826191
1510,39.67266667,35.17212031,112.513659,0.031045,1.576261247,1.236172997e-06,0.001013661858
1511,39.68043333,35.17744239,112.5747737,0.0310515,1.57601736,1.235972688e-06,0.001013497604
1512,39.6882,35.18278292,112.635427,0.031058,1.575773595,1.235772476e-06,0.00101333343
1513,39.69596667,35.18814083,112.6956458,0.0310645,1.575529951,1.23557236e-06,0.001013169336
1514,39.70373333,35.19351518,112.7554538,0.031071,1.575286428,1.235372342e-06,0.001013005321
1515,39.7115,35.19890512,112.8148719,0.0310775,1.575043026,1.235172421e-06,0.001012841385
1516,39.71926667,35.20430992,112.8739187,0.031084,1.574799745,1.234972596e-06,0.001012677529
1517,39.72703333,35.20972889,112.932611,0.0310905,1.574556585,1.234772868e-06,0.001012513752
1518,39.7348,35.21516144,112.9909639,0.031097,1.574313547,1.234573237e-06,0.001012350055
1519,39.74256667,35.22060701,113.0489914,0.0311035,1.574070629,1.234373703e-06,0.001012186437
1520,39.75033333,35.22606509,113.106706,0.03111,1.573827832,1.234174266e-06,0.001012022898
1521,39.7581,35.23153522,113.1641194,0.0311165,1.573585156,1.233974925e-06,0.001011859438
1522,39.76586667,35.23701697,113.2212423,0.031123,1.5733426,1.23377568e-06,0.001011696058
1523,39.77363333,35.24250995,113.2780846,0.0311295,1.573100165,1.233576532e-06,0.001011532756
1524,39.7814,35.24801378,113.3346554,0.031136,1.572857851,1.23337748e-06,0.001011369534
1525,39.78916667,35.25352813,113.3909634,0.0311425,1.572615656,1.233178525e-06,0.001011206391
1526,39.79693333,35.25905267,113.4470166,0.031149,1.572373582,1.232979666e-06,0.001011043326
1527,39.8047,35.26458711,113.5028224,0.0311555,1.572131629,1.232780903e-06,0.00101088034
1528,39.81246667,35.27013115,113.5583879,0.031162,1.571889795,1.232582236e-06,0.001010717434
1529,39.82023333,35.27568455,113.6137196,0.0311685,1.571648081,1.232383665e-06,0.001010554605
1530,39.828,35.28124704,113.6688239,0.031175,1.571406488,1.23218519e-06,0.001010391856
1531,39.83576667,35.2868184,113.7237066,0.0311815,1.571165013,1.231986811e-06,0.001010229185
1532,39.84353333,35.2923984,113.7783733,0.031188,1.570923659,1.231788527e-06,0.001010066592
1533,39.8513,35.29798683,113.8328292,0.0311945,1.570682424,1.231590339e-06,0.001009904078
1534,39.85906667,35.30358349,113.8870793,0.031201,1.570441309,1.231392247e-06,0.001009741643
1535,39.86683333,35.3091882,113.9411284,0.0312075,1.570200313,1.23119425e-06,0.001009579285
1536,39.8746,35.31480076,113.994981,0.031214,1.569959436,1.230996349e-06,0.001009417006
1537,39.88236667,35.32042101,114.0486414,0.0312205,1.569718678,1.230798543e-06,0.001009254805
1538,39.89013333,35.32604878,114.1021138,0.031227,1.56947804,1.230600832e-06,0.001009092682
1539,39.8979,35.33168392,114.1554019,0.0312335,1.56923752,1.230403216e-06,0.001008930637
1540,39.90566667,35.33732628,114.2085096,0.03124,1.568997119,1.230205695e-06,0.00100876867
1541,39.91343333,35.34297571,114.2614405,0.0312465,1.568756837,1.230008269e-06,0.001008606781
1542,39.9212,35.34863208,114.314198,0.031253,1.568516673,1.229810939e-06,0.00100844497
1543,39.92896667,35.35429525,114.3667853,0.0312595,1.568276628,1.229613702e-06,0.001008283236
1544,39.93673333,35.3599651,114.4192057,0.031266,1.568036701,1.229416561e-06,0.00100812158
1545,39.9445,35.36564151,114.4714622,0.0312725,1.567796893,1.229219514e-06,0.001007960001
1546,39.95226667,35.37132436,114.5235577,0.031279,1.567557202,1.229022562e-06,0.001007798501
1547,39.96003333,35.37701353,114.575495,0.0312855,1.56731763,1.228825704e-06,0.001007637077
1548,39.9678,35.38270893,114.6272768,0.031292,1.567078175,1.22862894e-06,0.001007475731
1549,39.97556667,35.38841044,114.6789057,0.0312985,1.566838838,1.228432271e-06,0.001007314462
1550,39.98333333,35.39411796,114.7303842,0.031305,1.566599619,1.228235695e-06,0.00100715327
1551,39.9911,35.39983141,114.7817148,0.0313115,1.566360518,1.228039214e-06,0.001006992155
1552,39.99886667,35.40555068,114.8328998,0.031318,1.566121533,1.227842827e-06,0.001006831118
1553,40.00663333,35.41127568,114.8839414,0.0313245,1.565882667,1.227646533e-06,0.001006670157
1554,40.0144,35.41700633,114.9348418,0.031331,1.565643917,1.227450334e-06,0.001006509274
1555,40.02216667,35.42274254,114.9856032,0.0313375,1.565405285,1.227254228e-06,0.001006348467
1556,40.02993333,35.42848423,115.0362275,0.031344,1.565166769,1.227058215e-06,0.001006187737
1557,40.0377,35.43423133,115.0867169,0.0313505,1.564928371,1.226862297e-06,0.001006027083
1558,40.04546667,35.43998375,115.137073,0.031357,1.564690089,1.226666471e-06,0.001005866506
1559,40.05323333,35.44574142,115.1872979,0.0313635,1.564451924,1.226470739e-06,0.001005706006
1560,40.061,35.45150426,115.2373934,0.03137,1.564213875,1.2262751e-06,0.001005545582
1561,40.06395,35.45716735,115.1695662,0.031377,1.563975948,1.226079158e-06,0.00100538491
1562,40.0669,35.46275398,115.1036505,0.031384,1.563738141,1.225883313e-06,0.001005224316
1563,40.06985,35.46829244,115.0389391,0.031391,1.563500452,1.225687562e-06,0.001005063801
1564,40.0728,35.47379323,114.9751691,0.031398,1.563262882,1.225491906e-06,0.001004903363
1565,40.07575,35.47926243,114.9121894,0.031405,1.56302543,1.225296344e-06,0.001004743002
1566,40.0787,35.48470407,114.8498982,0.031412,1.562788094,1.225100876e-06,0.001004582718
1567,40.08165,35.49012115,114.7882213,0.031419,1.562550876,1.224905501e-06,0.001004422511
1568,40.0846,35.49551594,114.7271015,0.031426,1.562313775,1.22471022e-06,0.001004262381
1569,40.08755,35.50089028,114.666493,0.031433,1.562076791,1.224515033e-06,0.001004102327
1570,40.0905,35.50624567,114.6063581,0.03144,1.561839923,1.224319938e-06,0.00100394235
1571,40.09345,35.51158339,114.5466652,0.031447,1.561603172,1.224124937e-06,0.001003782449
1572,40.0964,35.51690451,114.4873872,0.031454,1.561366536,1.223930029e-06,0.001003622624
1573,40.09935,35.52220998,114.4285006,0.031461,1.561130017,1.223735214e-06,0.001003462875
1574,40.1023,35.5275006,114.369985,0.031468,1.560893614,1.223540491e-06,0.001003303203
1575,40.10525,35.53277712,114.3118221,0.031475,1.560657326,1.223345861e-06,0.001003143606
1576,40.1082,35.53804017,114.2539957,0.031482,1.560421154,1.223151323e-06,0.001002984085
1577,40.11115,35.54329035,114.1964913,0.031489,1.560185098,1.222956878e-06,0.00100282464
1578,40.1141,35.54852818,114.1392955,0.031496,1.559949157,1.222762525e-06,0.001002665271
1579,40.11705,35.55375414,114.0823965,0.031503,1.559713331,1.222568264e-06,0.001002505977
1580,40.12,35.55896867,114.0257833,0.03151,1.55947762,1.222374096e-06,0.001002346758
1581,40.12295,35.56417217,113.9694457,0.031517,1.559242023,1.222180019e-06,0.001002187615
1582,40.1259,35.56936502,113.9133745,0.031524,1.559006542,1.221986034e-06,0.001002028548
1583,40.12885,35.57454755,113.8575611,0.031531,1.558771175,1.22179214e-06,0.001001869555
1584,40.1318,35.5797201,113.8019976,0.031538,1.558535923,1.221598339e-06,0.001001710638
1585,40.13475,35.58488295,113.7466763,0.031545,1.558300786,1.221404629e-06,0.001001551795
1586,40.1377,35.59003638,113.6915906,0.031552,1.558065762,1.22121101e-06,0.001001393028
1587,40.14065,35.59518065,113.6367338,0.031559,1.557830853,1.221017482e-06,0.001001234335
1588,40.1436,35.60031601,113.5820998,0.031566,1.557596058,1.220824046e-06,0.001001075718
1589,40.14655,35.60544268,113.527683,0.031573,1.557361376,1.220630701e-06,0.001000917175
1590,40.1495,35.61056089,113.4734778,0.03158,1.557126808,1.220437447e-06,0.001000758706
1591,40.15245,35.61567083,113.4194793,0.031587,1.556892354,1.220244284e-06,0.001000600313
1592,40.1554,35.6207727,113.3656826,0.031594,1.556658014,1.220051211e-06,0.001000441993
1593,40.15835,35.62586668,113.3120831,0.031601,1.556423787,1.21985823e-06,0.001000283748
1594,40.1613,35.63095294,113.2586764,0.031608,1.556189673,1.219665339e-06,0.001000125578
1595,40.16425,35.63603166,113.2054585,0.031615,1.555955673,1.219472538e-06,0.0009999674812
1596,40.1672,35.64110298,113.1524255,0.031622,1.555721785,1.219279828e-06,0.000999809459
1597,40.17015,35.64616706,113.0995735,0.031629,1.55548801,1.219087208e-06,0.0009996515108
1598,40.1731,35.65122404,113.046899,0.031636,1.555254349,1.218894679e-06,0.0009994936367
1599,40.17605,35.65627405,112.9943987,0.031643,1.555020799,1.21870224e-06,0.0009993358365
1600,40.179,35.66131723,112.9420692,0.03165,1.554787363,1.21850989e-06,0.0009991781101
1601,40.18195,35.6663537,112.8899074,0.031657,1.554554039,1.218317631e-06,0.0009990204575
1602,40.1849,35.67138359,112.8379103,0.031664,1.554320827,1.218125462e-06,0.0009988628786
1603,40.18785,35.676407,112.7860751,0.031671,1.554087728,1.217933382e-06,0.0009987053733
1604,40.1908,35.68142404,112.734399,0.031678,1.55385474,1.217741392e-06,0.0009985479415
1605,40.19375,35.68643483,112.6828793,0.031685,1.553621865,1.217549492e-06,0.0009983905833
1606,40.1967,35.69143946,112.6315136,0.031692,1.553389101,1.217357681e-06,0.0009982332984
1607,40.19965,35.69643803,112.5802992,0.031699,1.553156449,1.21716596e-06,0.0009980760868
1608,40.2026,35.70143064,112.5292339,0.031706,1.552923909,1.216974327e-06,0.0009979189485
1609,40.20555,35.70641738,112.4783155,0.031713,1.552691481,1.216782785e-06,0.0009977618833
1610,40.2085,35.71139834,112.4275416,0.03172,1.552459164,1.216591331e-06,0.0009976048913
1611,40.21145,35.7163736,112.3769101,0.031727,1.552226958,1.216399966e-06,0.0009974479722
1612,40.2144,35.72134324,112.3264191,0.031734,1.551994863,1.21620869e-06,0.0009972911261
1613,40.21735,35.72630734,112.2760665,0.031741,1.551762879,1.216017504e-06,0.0009971343529
1614,40.2203,35.73126599,112.2258503,0.031748,1.551531007,1.215826405e-06,0.0009969776524
1615,40.22325,35.73621925,112.1757688,0.031755,1.551299245,1.215635396e-06,0.0009968210247
1616,40.2262,35.74116719,112.1258202,0.031762,1.551067594,1.215444475e-06,0.0009966644697
1617,40.22915,35.7461099,112.0760026,0.031769,1.550836054,1.215253643e-06,0.0009965079872
1618,40.2321,35.75104743,112.0263144,0.031776,1.550604624,1.215062899e-06,0.0009963515772
1619,40.23505,35.75597984,111.9767539,0.031783,1.550373304,1.214872243e-06,0.0009961952397
1620,40.238,35.76090722,111.9273196,0.03179,1.550142095,1.214681676e-06,0.0009960389745
1621,40.24438333,35.76590436,111.9619744,0.03179666667,1.549910993,1.214491461e-06,0.000995882998
1622,40.25076667,35.77095467,111.9952999,0.03180333333,1.549679998,1.214301332e-06,0.0009957270922
1623,40.25715,35.776038,112.0278,0.03181,1.549449112,1.214111289e-06,0.0009955712573
1624,40.26353333,35.78114686,112.0596617,0.03181666667,1.549218334,1.213921334e-06,0.0009954154937
1625,40.26991667,35.78627696,112.0909926,0.03182333333,1.548987665,1.213731465e-06,0.0009952598013
1626,40.2763,35.79142541,112.1218647,0.03183,1.548757104,1.213541683e-06,0.0009951041801
1627,40.28268333,35.7965901,112.1523308,0.03183666667,1.548526652,1.213351988e-06,0.0009949486302
1628,40.28906667,35.80176941,112.1824314,0.03184333333,1.548296308,1.21316238e-06,0.0009947931514
1629,40.29545,35.80696204,112.212199,0.03185,1.548066073,1.212972858e-06,0.0009946377439
1630,40.30183333,35.81216693,112.24166,0.03185666667,1.547835946,1.212783424e-06,0.0009944824075
1631,40.30821667,35.81738319,112.2708368,0.03186333333,1.547605928,1.212594076e-06,0.0009943271422
1632,40.3146,35.82261006,112.2997485,0.03187,1.547376018,1.212404815e-06,0.0009941719479
1633,40.32098333,35.82784687,112.3284115,0.03187666667,1.547146216,1.21221564e-06,0.0009940168247
1634,40.32736667,35.83309306,112.3568402,0.03188333333,1.546916523,1.212026552e-06,0.0009938617723
1635,40.33375,35.8383481,112.3850475,0.03189,1.546686937,1.21183755e-06,0.0009937067909
1636,40.34013333,35.84361155,112.4130445,0.03189666667,1.54645746,1.211648634e-06,0.0009935518803
1637,40.34651667,35.84888301,112.4408415,0.03190333333,1.54622809,1.211459805e-06,0.0009933970405
1638,40.3529,35.85416209,112.4684477,0.03191,1.545998828,1.211271063e-06,0.0009932422713
1639,40.35928333,35.85944848,112.4958715,0.03191666667,1.545769674,1.211082406e-06,0.0009930875729
1640,40.36566667,35.86474185,112.5231203,0.03192333333,1.545540628,1.210893835e-06,0.000992932945
1641,40.37205,35.87004195,112.5502013,0.03193,1.545311689,1.210705351e-06,0.0009927783877
1642,40.37843333,35.8753485,112.5771208,0.03193666667,1.545082857,1.210516952e-06,0.0009926239008
1643,40.38481667,35.88066127,112.6038848,0.03194333333,1.544854133,1.210328639e-06,0.0009924694844
1644,40.3912,35.88598005,112.6304987,0.03195,1.544625516,1.210140413e-06,0.0009923151383
1645,40.39758333,35.89130462,112.6569677,0.03195666667,1.544397006,1.209952271e-06,0.0009921608624
1646,40.40396667,35.89663481,112.6832965,0.03196333333,1.544168603,1.209764216e-06,0.0009920066569
1647,40.41035,35.90197042,112.7094896,0.03197,1.543940307,1.209576246e-06,0.0009918525214
1648,40.41673333,35.90731129,112.7355511,0.03197666667,1.543712118,1.209388361e-06,0.0009916984561
1649,40.42311667,35.91265727,112.7614848,0.03198333333,1.543484036,1.209200562e-06,0.0009915444608
1650,40.4295,35.91800821,112.7872946,0.03199,1.54325606,1.209012848e-06,0.0009913905355
1651,40.43588333,35.92336398,112.8129839,0.03199666667,1.543028191,1.20882522e-06,0.0009912366801
1652,40.44226667,35.92872443,112.8385558,0.03200333333,1.542800429,1.208637676e-06,0.0009910828945
1653,40.44865,35.93408946,112.8640136,0.03201,1.542572772,1.208450218e-06,0.0009909291787
1654,40.45503333,35.93945893,112.8893601,0.03201666667,1.542345222,1.208262845e-06,0.0009907755326
1655,40.46141667,35.94483274,112.9145981,0.03202333333,1.542117779,1.208075556e-06,0.0009906219562
1656,40.4678,35.95021079,112.9397303,0.03203,1.541890441,1.207888353e-06,0.0009904684493
1657,40.47418333,35.95559297,112.964759,0.03203666667,1.541663209,1.207701234e-06,0.000990315012
1658,40.48056667,35.96097919,112.9896868,0.03204333333,1.541436084,1.2075142e-06,0.0009901616441
1659,40.48695,35.96636936,113.0145159,0.03205,1.541209064,1.207327251e-06,0.0009900083457
1660,40.49333333,35.97176339,113.0392485,0.03205666667,1.540982149,1.207140386e-06,0.0009898551165
1661,40.49971667,35.9771612,113.0638866,0.03206333333,1.54075534,1.206953606e-06,0.0009897019567
1662,40.5061,35.98256271,113.0884322,0.03207,1.540528637,1.20676691e-06,0.000989548866
1663,40.51248333,35.98796784,113.1128873,0.03207666667,1.540302039,1.206580298e-06,0.0009893958445
1664,40.51886667,35.99337652,113.1372536,0.03208333333,1.540075547,1.206393771e-06,0.000989242892
1665,40.52525,35.99878869,113.1615328,0.03209,1.539849159,1.206207327e-06,0.0009890900085
1666,40.53163333,36.00420426,113.1857267,0.03209666667,1.539622877,1.206020968e-06,0.000988937194
1667,40.53801667,36.00962319,113.2098369,0.03210333333,1.5393967,1.205834693e-06,0.0009887844484
1668,40.5444,36.01504541,113.2338649,0.03211,1.539170627,1.205648502e-06,0.0009886317716
1669,40.55078333,36.02047085,113.2578121,0.03211666667,1.53894466,1.205462395e-06,0.0009884791635
1670,40.55716667,36.02589946,113.2816801,0.03212333333,1.538718797,1.205276371e-06,0.0009883266241
1671,40.56355,36.03133119,113.3054702,0.03213,1.538493039,1.205090431e-06,0.0009881741534
1672,40.56993333,36.03676599,113.3291837,0.03213666667,1.538267385,1.204904575e-06,0.0009880217512
1673,40.57631667,36.04220379,113.3528219,0.03214333333,1.538041836,1.204718802e-06,0.0009878694175
1674,40.5827,36.04764456,113.3763861,0.03215,1.537816391,1.204533112e-06,0.0009877171522
1675,40.58908333,36.05308824,113.3998774,0.03215666667,1.53759105,1.204347506e-06,0.0009875649553
1676,40.59546667,36.05853479,113.423297,0.03216333333,1.537365813,1.204161984e-06,0.0009874128267
1677,40.60185,36.06398416,113.446646,0.03217,1.53714068,1.203976544e-06,0.0009872607664
1678,40.60823333,36.06943631,113.4699256,0.03217666667,1.536915652,1.203791188e-06,0.0009871087742
1679,40.61461667,36.0748912,113.4931367,0.03218333333,1.536690727,1.203605915e-06,0.0009869568501
1680,40.621,36.08034879,113.5162803,0.03219,1.536465906,1.203420724e-06,0.0009868049941
1681,40.63008333,36.08586782,113.6053879,0.03219716667,1.536241193,1.203235221e-06,0.0009866528813
1682,40.63916667,36.09143515,113.6932878,0.03220433333,1.536016588,1.203049804e-06,0.000986500839
1683,40.64825,36.09703487,113.7803784,0.0322115,1.535792089,1.202864471e-06,0.0009863488661
1684,40.65733333,36.10266098,113.8668087,0.03221866667,1.535567695,1.202679222e-06,0.0009861969624
1685,40.66641667,36.10831005,113.9526653,0.03222583333,1.535343406,1.202494058e-06,0.0009860451276
1686,40.6755,36.11397972,114.0380069,0.032233,1.535119222,1.202308977e-06,0.0009858933614
1687,40.68458333,36.11966827,114.1228767,0.03224016667,1.534895142,1.20212398e-06,0.0009857416638
1688,40.69366667,36.12537433,114.2073083,0.03224733333,1.534671167,1.201939067e-06,0.0009855900346
1689,40.70275,36.13109683,114.2913291,0.0322545,1.534447295,1.201754236e-06,0.0009854384736
1690,40.71183333,36.13683487,114.3749617,0.03226166667,1.534223528,1.201569489e-06,0.0009852869809
1691,40.72091667,36.14258766,114.4582252,0.03226883333,1.533999864,1.201384825e-06,0.0009851355561
1692,40.73,36.14835455,114.5411364,0.032276,1.533776304,1.201200243e-06,0.0009849841994
1693,40.73908333,36.15413495,114.6237096,0.03228316667,1.533552847,1.201015745e-06,0.0009848329105
1694,40.74816667,36.15992835,114.7059578,0.03229033333,1.533329494,1.200831329e-06,0.0009846816894
1695,40.75725,36.1657343,114.7878926,0.0322975,1.533106244,1.200646995e-06,0.000984530536
1696,40.76633333,36.17155236,114.8695243,0.03230466667,1.532883097,1.200462744e-06,0.0009843794502
1697,40.77541667,36.17738217,114.9508623,0.03231183333,1.532660053,1.200278576e-06,0.0009842284319
1698,40.7845,36.18322339,115.0319153,0.032319,1.532437111,1.200094489e-06,0.0009840774811
1699,40.79358333,36.18907568,115.1126913,0.03232616667,1.532214273,1.199910485e-06,0.0009839265977
1700,40.80266667,36.19493877,115.1931975,0.03233333333,1.531991537,1.199726563e-06,0.0009837757816
1701,40.81175,36.20081237,115.2734407,0.0323405,1.531768903,1.199542723e-06,0.0009836250326
1702,40.82083333,36.20669624,115.3534273,0.03234766667,1.531546372,1.199358964e-06,0.0009834743508
1703,40.82991667,36.21259014,115.4331632,0.03235483333,1.531323943,1.199175288e-06,0.0009833237361
1704,40.839,36.21849384,115.5126539,0.032362,1.531101617,1.198991693e-06,0.0009831731884
1705,40.84808333,36.22440714,115.5919047,0.03236916667,1.530879392,1.19880818e-06,0.0009830227076
1706,40.85716667,36.23032985,115.6709205,0.03237633333,1.530657269,1.198624748e-06,0.0009828722937
1707,40.86625,36.23626177,115.7497058,0.0323835,1.530435248,1.198441398e-06,0.0009827219466
1708,40.87533333,36.24220273,115.8282651,0.03239066667,1.530213328,1.198258129e-06,0.0009825716661
1709,40.88441667,36.24815256,115.9066027,0.03239783333,1.529991511,1.198074942e-06,0.0009824214524
1710,40.8935,36.25411111,115.9847223,0.032405,1.529769794,1.197891836e-06,0.0009822713051
1711,40.90258333,36.26007822,116.0626279,0.03241216667,1.52954818,1.19770881e-06,0.0009821212244
1712,40.91166667,36.26605375,116.140323,0.03241933333,1.529326666,1.197525866e-06,0.0009819712102
1713,40.92075,36.27203756,116.2178111,0.0324265,1.529105253,1.197343003e-06,0.0009818212623
1714,40.92983333,36.27802952,116.2950954,0.03243366667,1.528883942,1.19716022e-06,0.0009816713807
1715,40.93891667,36.2840295,116.3721792,0.03244083333,1.528662732,1.196977519e-06,0.0009815215653
1716,40.948,36.29003738,116.4490654,0.032448,1.528441622,1.196794898e-06,0.0009813718161
1717,40.95708333,36.29605305,116.525757,0.03245516667,1.528220613,1.196612357e-06,0.000981222133
1718,40.96616667,36.30207639,116.6022568,0.03246233333,1.527999705,1.196429898e-06,0.000981072516
1719,40.97525,36.3081073,116.6785674,0.0324695,1.527778898,1.196247518e-06,0.0009809229649
1720,40.98433333,36.31414567,116.7546915,0.03247666667,1.527558191,1.196065219e-06,0.0009807734797
1721,40.99341667,36.3201914,116.8306316,0.03248383333,1.527337584,1.195883e-06,0.0009806240604
1722,41.0025,36.3262444,116.90639,0.032491,1.527117078,1.195700862e-06,0.0009804747068
1723,41.01158333,36.33230457,116.9819691,0.03249816667,1.526896671,1.195518804e-06,0.000980325419
1724,41.02066667,36.33837182,117.0573712,0.03250533333,1.526676365,1.195336825e-06,0.0009801761968
1725,41.02975,36.34444606,117.1325985,0.0325125,1.526456159,1.195154927e-06,0.0009800270402
1726,41.03883333,36.35052721,117.207653,0.03251966667,1.526236052,1.194973109e-06,0.0009798779491
1727,41.04791667,36.35661519,117.2825368,0.03252683333,1.526016046,1.19479137e-06,0.0009797289234
1728,41.057,36.36270992,117.357252,0.032534,1.525796139,1.194609711e-06,0.0009795799632
1729,41.06608333,36.36881132,117.4318004,0.03254116667,1.525576332,1.194428132e-06,0.0009794310682
1730,41.07516667,36.37491931,117.5061839,0.03254833333,1.525356624,1.194246632e-06,0.0009792822385
1731,41.08425,36.38103383,117.5804043,0.0325555,1.525137015,1.194065212e-06,0.0009791334741
1732,41.09333333,36.3871548,117.6544634,0.03256266667,1.524917506,1.193883872e-06,0.0009789847747
1733,41.10241667,36.39328215,117.728363,0.03256983333,1.524698096,1.19370261e-06,0.0009788361405
1734,41.1115,36.39941582,117.8021046,0.032577,1.524478785,1.193521428e-06,0.0009786875712
1735,41.12058333,36.40555574,117.8756899,0.03258416667,1.524259574,1.193340326e-06,0.0009785390669
1736,41.12966667,36.41170184,117.9491206,0.03259133333,1.524040461,1.193159302e-06,0.0009783906275
1737,41.13875,36.41785408,118.0223981,0.0325985,1.523821447,1.192978357e-06,0.0009782422529
1738,41.14783333,36.42401237,118.095524,0.03260566667,1.523602531,1.192797492e-06,0.0009780939431
1739,41.15691667,36.43017668,118.1684997,0.03261283333,1.523383714,1.192616705e-06,0.000977945698
1740,41.166,36.43634693,118.2413267,0.03262,1.523164996,1.192435997e-06,0.0009777975175
1741,41.17178333,36.44245123,118.2333025,0.0326275,1.52294638,1.192255104e-06,0.0009776491851
1742,41.17756667,36.44850553,118.2265284,0.032635,1.522727864,1.192074291e-06,0.0009775009189
