time_s,is_observation,observed_temperature_C,temperature_linear_C,temperature_pchip_C,temperature_pchip_minus_linear_C,temperature_absolute_difference_C,observed_moisture_kg_kg,moisture_linear_kg_kg,moisture_pchip_kg_kg,moisture_pchip_minus_linear_kg_kg,moisture_absolute_difference_kg_kg
641,0,,33.6646166667,33.6833851993,0.0187685326,0.0187685326,,0.024532833333,0.024534061197,0.000001227864,0.000001227864
642,0,,33.6759000000,33.6951773129,0.0192773129,0.0192773129,,0.024539000000,0.024539919178,0.000000919178,0.000000919178
643,0,,33.6871833333,33.7068509413,0.0196676080,0.0196676080,,0.024545166667,0.024545792025,0.000000625358,0.000000625358
644,0,,33.6984666667,33.7183976485,0.0199309818,0.0199309818,,0.024551333333,0.024551681899,0.000000348566,0.000000348566
645,0,,33.7097500000,33.7298089986,0.0200589986,0.0200589986,,0.024557500000,0.024557590964,0.000000090964,0.000000090964
646,0,,33.7210333333,33.7410765558,0.0200432225,0.0200432225,,0.024563666667,0.024563521380,-0.000000145286,0.000000145286
647,0,,33.7323166667,33.7521918842,0.0198752175,0.0198752175,,0.024569833333,0.024569475311,-0.000000358022,0.000000358022
648,0,,33.7436000000,33.7631465478,0.0195465478,0.0195465478,,0.024576000000,0.024575454918,-0.000000545082,0.000000545082
649,0,,33.7548833333,33.7739321108,0.0190487775,0.0190487775,,0.024582166667,0.024581462364,-0.000000704302,0.000000704302
650,0,,33.7661666667,33.7845401374,0.0183734707,0.0183734707,,0.024588333333,0.024587499811,-0.000000833522,0.000000833522
651,0,,33.7774500000,33.7949621915,0.0175121915,0.0175121915,,0.024594500000,0.024593569421,-0.000000930579,0.000000930579
652,0,,33.7887333333,33.8051898374,0.0164565041,0.0164565041,,0.024600666667,0.024599673356,-0.000000993311,0.000000993311
653,0,,33.8000166667,33.8152146391,0.0151979724,0.0151979724,,0.024606833333,0.024605813778,-0.000001019555,0.000001019555
654,0,,33.8113000000,33.8250281608,0.0137281608,0.0137281608,,0.024613000000,0.024611992850,-0.000001007150,0.000001007150
655,0,,33.8225833333,33.8346219665,0.0120386331,0.0120386331,,0.024619166667,0.024618212733,-0.000000953934,0.000000953934
656,0,,33.8338666667,33.8439876204,0.0101209537,0.0101209537,,0.024625333333,0.024624475590,-0.000000857743,0.000000857743
657,0,,33.8451500000,33.8531166866,0.0079666866,0.0079666866,,0.024631500000,0.024630783583,-0.000000716417,0.000000716417
658,0,,33.8564333333,33.8620007292,0.0055673958,0.0055673958,,0.024637666667,0.024637138874,-0.000000527792,0.000000527792
659,0,,33.8677166667,33.8706313123,0.0029146456,0.0029146456,,0.024643833333,0.024643543626,-0.000000289707,0.000000289707
660,1,33.879000,33.8790000000,33.8790000000,0.0000000000,0.0000000000,0.02465000,0.024650000000,0.024650000000,0.000000000000,0.000000000000
661,0,,33.8854833333,33.8871599495,0.0016766161,0.0016766161,,0.024656833333,0.024656488053,-0.000000345280,0.000000345280
662,0,,33.8919666667,33.8951730458,0.0032063791,0.0032063791,,0.024663666667,0.024662986448,-0.000000680218,0.000000680218
663,0,,33.8984500000,33.9030439451,0.0045939451,0.0045939451,,0.024670500000,0.024669495255,-0.000001004745,0.000001004745
664,0,,33.9049333333,33.9107773035,0.0058439702,0.0058439702,,0.024677333333,0.024676014545,-0.000001318788,0.000001318788
665,0,,33.9114166667,33.9183777772,0.0069611105,0.0069611105,,0.024684166667,0.024682544388,-0.000001622279,0.000001622279
666,0,,33.9179000000,33.9258500223,0.0079500223,0.0079500223,,0.024691000000,0.024689084854,-0.000001915146,0.000001915146
667,0,,33.9243833333,33.9331986950,0.0088153616,0.0088153616,,0.024697833333,0.024695636015,-0.000002197319,0.000002197319
668,0,,33.9308666667,33.9404284513,0.0095617847,0.0095617847,,0.024704666667,0.024702197940,-0.000002468727,0.000002468727
669,0,,33.9373500000,33.9475439475,0.0101939475,0.0101939475,,0.024711500000,0.024708770700,-0.000002729300,0.000002729300
670,0,,33.9438333333,33.9545498397,0.0107165063,0.0107165063,,0.024718333333,0.024715354365,-0.000002978968,0.000002978968
671,0,,33.9503166667,33.9614507839,0.0111341173,0.0111341173,,0.024725166667,0.024721949007,-0.000003217660,0.000003217660
672,0,,33.9568000000,33.9682514364,0.0114514364,0.0114514364,,0.024732000000,0.024728554695,-0.000003445305,0.000003445305
673,0,,33.9632833333,33.9749564533,0.0116731200,0.0116731200,,0.024738833333,0.024735171500,-0.000003661833,0.000003661833
674,0,,33.9697666667,33.9815704908,0.0118038241,0.0118038241,,0.024745666667,0.024741799493,-0.000003867174,0.000003867174
675,0,,33.9762500000,33.9880982049,0.0118482049,0.0118482049,,0.024752500000,0.024748438743,-0.000004061257,0.000004061257
676,0,,33.9827333333,33.9945442518,0.0118109184,0.0118109184,,0.024759333333,0.024755089322,-0.000004244011,0.000004244011
677,0,,33.9892166667,34.0009132876,0.0116966210,0.0116966210,,0.024766166667,0.024761751301,-0.000004415366,0.000004415366
678,0,,33.9957000000,34.0072099686,0.0115099686,0.0115099686,,0.024773000000,0.024768424748,-0.000004575252,0.000004575252
679,0,,34.0021833333,34.0134389508,0.0112556174,0.0112556174,,0.024779833333,0.024775109735,-0.000004723598,0.000004723598
680,0,,34.0086666667,34.0196048903,0.0109382236,0.0109382236,,0.024786666667,0.024781806333,-0.000004860333,0.000004860333
681,0,,34.0151500000,34.0257124433,0.0105624433,0.0105624433,,0.024793500000,0.024788514612,-0.000004985388,0.000004985388
682,0,,34.0216333333,34.0317662660,0.0101329327,0.0101329327,,0.024800333333,0.024795234642,-0.000005098691,0.000005098691
683,0,,34.0281166667,34.0377710145,0.0096543479,0.0096543479,,0.024807166667,0.024801966494,-0.000005200172,0.000005200172
684,0,,34.0346000000,34.0437313450,0.0091313450,0.0091313450,,0.024814000000,0.024808710239,-0.000005289761,0.000005289761
685,0,,34.0410833333,34.0496519134,0.0085685801,0.0085685801,,0.024820833333,0.024815465946,-0.000005367387,0.000005367387
686,0,,34.0475666667,34.0555373761,0.0079707095,0.0079707095,,0.024827666667,0.024822233687,-0.000005432980,0.000005432980
687,0,,34.0540500000,34.0613923892,0.0073423892,0.0073423892,,0.024834500000,0.024829013531,-0.000005486469,0.000005486469
688,0,,34.0605333333,34.0672216087,0.0066882754,0.0066882754,,0.024841333333,0.024835805550,-0.000005527783,0.000005527783
689,0,,34.0670166667,34.0730296909,0.0060130242,0.0060130242,,0.024848166667,0.024842609814,-0.000005556853,0.000005556853
690,0,,34.0735000000,34.0788212918,0.0053212918,0.0053212918,,0.024855000000,0.024849426393,-0.000005573607,0.000005573607
691,0,,34.0799833333,34.0846010676,0.0046177343,0.0046177343,,0.024861833333,0.024856255357,-0.000005577976,0.000005577976
692,0,,34.0864666667,34.0903736745,0.0039070078,0.0039070078,,0.024868666667,0.024863096778,-0.000005569888,0.000005569888
693,0,,34.0929500000,34.0961437685,0.0031937685,0.0031937685,,0.024875500000,0.024869950726,-0.000005549274,0.000005549274
694,0,,34.0994333333,34.1019160059,0.0024826726,0.0024826726,,0.024882333333,0.024876817271,-0.000005516062,0.000005516062
695,0,,34.1059166667,34.1076950428,0.0017783761,0.0017783761,,0.024889166667,0.024883696484,-0.000005470183,0.000005470183
696,0,,34.1124000000,34.1134855353,0.0010855353,0.0010855353,,0.024896000000,0.024890588435,-0.000005411565,0.000005411565
697,0,,34.1188833333,34.1192921395,0.0004088061,0.0004088061,,0.024902833333,0.024897493195,-0.000005340139,0.000005340139
698,0,,34.1253666667,34.1251195116,-0.0002471551,0.0002471551,,0.024909666667,0.024904410834,-0.000005255833,0.000005255833
699,0,,34.1318500000,34.1309723077,-0.0008776923,0.0008776923,,0.024916500000,0.024911341422,-0.000005158578,0.000005158578
700,0,,34.1383333333,34.1368551840,-0.0014781494,0.0014781494,,0.024923333333,0.024918285031,-0.000005048302,0.000005048302
701,0,,34.1448166667,34.1427727966,-0.0020438701,0.0020438701,,0.024930166667,0.024925241731,-0.000004924936,0.000004924936
702,0,,34.1513000000,34.1487298016,-0.0025701984,0.0025701984,,0.024937000000,0.024932211592,-0.000004788408,0.000004788408
703,0,,34.1577833333,34.1547308552,-0.0030524781,0.0030524781,,0.024943833333,0.024939194684,-0.000004638649,0.000004638649
704,0,,34.1642666667,34.1607806136,-0.0034860531,0.0034860531,,0.024950666667,0.024946191078,-0.000004475588,0.000004475588
705,0,,34.1707500000,34.1668837328,-0.0038662672,0.0038662672,,0.024957500000,0.024953200845,-0.000004299155,0.000004299155
706,0,,34.1772333333,34.1730448690,-0.0041884643,0.0041884643,,0.024964333333,0.024960224056,-0.000004109278,0.000004109278
707,0,,34.1837166667,34.1792686784,-0.0044479883,0.0044479883,,0.024971166667,0.024967260780,-0.000003905887,0.000003905887
708,0,,34.1902000000,34.1855598170,-0.0046401830,0.0046401830,,0.024978000000,0.024974311088,-0.000003688912,0.000003688912
709,0,,34.1966833333,34.1919229411,-0.0047603922,0.0047603922,,0.024984833333,0.024981375050,-0.000003458283,0.000003458283
710,0,,34.2031666667,34.1983627068,-0.0048039599,0.0048039599,,0.024991666667,0.024988452738,-0.000003213929,0.000003213929
711,0,,34.2096500000,34.2048837701,-0.0047662299,0.0047662299,,0.024998500000,0.024995544221,-0.000002955779,0.000002955779
712,0,,34.2161333333,34.2114907873,-0.0046425460,0.0046425460,,0.025005333333,0.025002649570,-0.000002683763,0.000002683763
713,0,,34.2226166667,34.2181884145,-0.0044282522,0.0044282522,,0.025012166667,0.025009768856,-0.000002397811,0.000002397811
714,0,,34.2291000000,34.2249813078,-0.0041186922,0.0041186922,,0.025019000000,0.025016902149,-0.000002097851,0.000002097851
715,0,,34.2355833333,34.2318741233,-0.0037092100,0.0037092100,,0.025025833333,0.025024049519,-0.000001783815,0.000001783815
716,0,,34.2420666667,34.2388715173,-0.0031951494,0.0031951494,,0.025032666667,0.025031211037,-0.000001455630,0.000001455630
717,0,,34.2485500000,34.2459781458,-0.0025718542,0.0025718542,,0.025039500000,0.025038386774,-0.000001113226,0.000001113226
718,0,,34.2550333333,34.2531986650,-0.0018346683,0.0018346683,,0.025046333333,0.025045576800,-0.000000756534,0.000000756534
719,0,,34.2615166667,34.2605377310,-0.0009789356,0.0009789356,,0.025053166667,0.025052781185,-0.000000385482,0.000000385482
720,1,34.268000,34.2680000000,34.2680000000,0.0000000000,0.0000000000,0.02506000,0.025060000000,0.025060000000,0.000000000000,0.000000000000
721,0,,34.2769666667,34.2756070278,-0.0013596389,0.0013596389,,0.025067666667,0.025067224023,-0.000000442643,0.000000442643
722,0,,34.2859333333,34.2833733620,-0.0025599713,0.0025599713,,0.025075333333,0.025074444621,-0.000000888712,0.000000888712
723,0,,34.2949000000,34.2912931467,-0.0036068533,0.0036068533,,0.025083000000,0.025081662748,-0.000001337252,0.000001337252
724,0,,34.3038666667,34.2993605257,-0.0045061410,0.0045061410,,0.025090666667,0.025088879355,-0.000001787311,0.000001787311
725,0,,34.3128333333,34.3075696430,-0.0052636903,0.0052636903,,0.025098333333,0.025096095398,-0.000002237935,0.000002237935
726,0,,34.3218000000,34.3159146426,-0.0058853574,0.0058853574,,0.025106000000,0.025103311828,-0.000002688172,0.000002688172
727,0,,34.3307666667,34.3243896685,-0.0063769982,0.0063769982,,0.025113666667,0.025110529600,-0.000003137067,0.000003137067
728,0,,34.3397333333,34.3329888644,-0.0067444689,0.0067444689,,0.025121333333,0.025117749666,-0.000003583667,0.000003583667
729,0,,34.3487000000,34.3417063745,-0.0069936255,0.0069936255,,0.025129000000,0.025124972980,-0.000004027020,0.000004027020
730,0,,34.3576666667,34.3505363426,-0.0071303240,0.0071303240,,0.025136666667,0.025132200495,-0.000004466172,0.000004466172
731,0,,34.3666333333,34.3594729128,-0.0071604206,0.0071604206,,0.025144333333,0.025139433164,-0.000004900169,0.000004900169
732,0,,34.3756000000,34.3685102289,-0.0070897711,0.0070897711,,0.025152000000,0.025146671941,-0.000005328059,0.000005328059
733,0,,34.3845666667,34.3776424348,-0.0069242318,0.0069242318,,0.025159666667,0.025153917779,-0.000005748888,0.000005748888
734,0,,34.3935333333,34.3868636746,-0.0066696587,0.0066696587,,0.025167333333,0.025161171631,-0.000006161703,0.000006161703
735,0,,34.4025000000,34.3961680922,-0.0063319078,0.0063319078,,0.025175000000,0.025168434450,-0.000006565550,0.000006565550
736,0,,34.4114666667,34.4055498316,-0.0059168351,0.0059168351,,0.025182666667,0.025175707190,-0.000006959476,0.000006959476
737,0,,34.4204333333,34.4150030366,-0.0054302967,0.0054302967,,0.025190333333,0.025182990805,-0.000007342529,0.000007342529
738,0,,34.4294000000,34.4245218513,-0.0048781487,0.0048781487,,0.025198000000,0.025190286246,-0.000007713754,0.000007713754
739,0,,34.4383666667,34.4341004195,-0.0042662472,0.0042662472,,0.025205666667,0.025197594468,-0.000008072199,0.000008072199
740,0,,34.4473333333,34.4437328852,-0.0036004481,0.0036004481,,0.025213333333,0.025204916424,-0.000008416910,0.000008416910
741,0,,34.4563000000,34.4534133925,-0.0028866075,0.0028866075,,0.025221000000,0.025212253067,-0.000008746933,0.000008746933
742,0,,34.4652666667,34.4631360851,-0.0021305816,0.0021305816,,0.025228666667,0.025219605350,-0.000009061317,0.000009061317
743,0,,34.4742333333,34.4728951071,-0.0013382262,0.0013382262,,0.025236333333,0.025226974227,-0.000009359107,0.000009359107
744,0,,34.4832000000,34.4826846024,-0.0005153976,0.0005153976,,0.025244000000,0.025234360651,-0.000009639349,0.000009639349
745,0,,34.4921666667,34.4924987150,0.0003320483,0.0003320483,,0.025251666667,0.025241765575,-0.000009901092,0.000009901092
746,0,,34.5011333333,34.5023315888,0.0011982555,0.0011982555,,0.025259333333,0.025249189952,-0.000010143381,0.000010143381
747,0,,34.5101000000,34.5121773678,0.0020773678,0.0020773678,,0.025267000000,0.025256634736,-0.000010365264,0.000010365264
748,0,,34.5190666667,34.5220301958,0.0029635291,0.0029635291,,0.025274666667,0.025264100881,-0.000010565786,0.000010565786
749,0,,34.5280333333,34.5318842169,0.0038508836,0.0038508836,,0.025282333333,0.025271589338,-0.000010743995,0.000010743995
750,0,,34.5370000000,34.5417335750,0.0047335750,0.0047335750,,0.025290000000,0.025279101063,-0.000010898937,0.000010898937
751,0,,34.5459666667,34.5515724140,0.0056057474,0.0056057474,,0.025297666667,0.025286637007,-0.000011029660,0.000011029660
752,0,,34.5549333333,34.5613948780,0.0064615446,0.0064615446,,0.025305333333,0.025294198124,-0.000011135209,0.000011135209
753,0,,34.5639000000,34.5711951108,0.0072951108,0.0072951108,,0.025313000000,0.025301785368,-0.000011214632,0.000011214632
754,0,,34.5728666667,34.5809672563,0.0081005896,0.0081005896,,0.025320666667,0.025309399691,-0.000011266976,0.000011266976
755,0,,34.5818333333,34.5907054586,0.0088721253,0.0088721253,,0.025328333333,0.025317042047,-0.000011291286,0.000011291286
756,0,,34.5908000000,34.6004038616,0.0096038616,0.0096038616,,0.025336000000,0.025324713390,-0.000011286610,0.000011286610
757,0,,34.5997666667,34.6100566092,0.0102899425,0.0102899425,,0.025343666667,0.025332414672,-0.000011251995,0.000011251995
758,0,,34.6087333333,34.6196578454,0.0109245120,0.0109245120,,0.025351333333,0.025340146847,-0.000011186487,0.000011186487
759,0,,34.6177000000,34.6292017141,0.0115017141,0.0115017141,,0.025359000000,0.025347910867,-0.000011089133,0.000011089133
760,0,,34.6266666667,34.6386823592,0.0120156926,0.0120156926,,0.025366666667,0.025355707688,-0.000010958979,0.000010958979
761,0,,34.6356333333,34.6480939248,0.0124605915,0.0124605915,,0.025374333333,0.025363538261,-0.000010795073,0.000010795073
762,0,,34.6446000000,34.6574305548,0.0128305548,0.0128305548,,0.025382000000,0.025371403539,-0.000010596461,0.000010596461
763,0,,34.6535666667,34.6666863930,0.0131197263,0.0131197263,,0.025389666667,0.025379304477,-0.000010362189,0.000010362189
764,0,,34.6625333333,34.6758555835,0.0133222502,0.0133222502,,0.025397333333,0.025387242028,-0.000010091306,0.000010091306
765,0,,34.6715000000,34.6849322703,0.0134322703,0.0134322703,,0.025405000000,0.025395217144,-0.000009782856,0.000009782856
766,0,,34.6804666667,34.6939105971,0.0134439305,0.0134439305,,0.025412666667,0.025403230779,-0.000009435888,0.000009435888
767,0,,34.6894333333,34.7027847081,0.0133513748,0.0133513748,,0.025420333333,0.025411283886,-0.000009049447,0.000009049447
768,0,,34.6984000000,34.7115487471,0.0131487471,0.0131487471,,0.025428000000,0.025419377419,-0.000008622581,0.000008622581
769,0,,34.7073666667,34.7201968582,0.0128301915,0.0128301915,,0.025435666667,0.025427512331,-0.000008154336,0.000008154336
770,0,,34.7163333333,34.7287231851,0.0123898518,0.0123898518,,0.025443333333,0.025435689575,-0.000007643758,0.000007643758
771,0,,34.7253000000,34.7371218720,0.0118218720,0.0118218720,,0.025451000000,0.025443910104,-0.000007089896,0.000007089896
772,0,,34.7342666667,34.7453870627,0.0111203960,0.0111203960,,0.025458666667,0.025452174872,-0.000006491795,0.000006491795
773,0,,34.7432333333,34.7535129012,0.0102795678,0.0102795678,,0.025466333333,0.025460484832,-0.000005848501,0.000005848501
774,0,,34.7522000000,34.7614935314,0.0092935314,0.0092935314,,0.025474000000,0.025468840937,-0.000005159063,0.000005159063
775,0,,34.7611666667,34.7693230972,0.0081564306,0.0081564306,,0.025481666667,0.025477244140,-0.000004422526,0.000004422526
776,0,,34.7701333333,34.7769957428,0.0068624094,0.0068624094,,0.025489333333,0.025485695396,-0.000003637938,0.000003637938
777,0,,34.7791000000,34.7845056118,0.0054056118,0.0054056118,,0.025497000000,0.025494195656,-0.000002804344,0.000002804344
778,0,,34.7880666667,34.7918468484,0.0037801818,0.0037801818,,0.025504666667,0.025502745875,-0.000001920792,0.000001920792
779,0,,34.7970333333,34.7990135965,0.0019802632,0.0019802632,,0.025512333333,0.025511347005,-0.000000986328,0.000000986328
780,1,34.806000,34.8060000000,34.8060000000,0.0000000000,0.0000000000,0.02552000,0.025520000000,0.025520000000,0.000000000000,0.000000000000
781,0,,34.8116000000,34.8128456161,0.0012456161,0.0012456161,,0.025530000000,0.025528741113,-0.000001258887,0.000001258887
782,0,,34.8172000000,34.8195957430,0.0023957430,0.0023957430,,0.025540000000,0.025537603261,-0.000002396739,0.000002396739
783,0,,34.8228000000,34.8262531355,0.0034531355,0.0034531355,,0.025550000000,0.025546582390,-0.000003417610,0.000003417610
784,0,,34.8284000000,34.8328205489,0.0044205489,0.0044205489,,0.025560000000,0.025555674447,-0.000004325553,0.000004325553
785,0,,34.8340000000,34.8393007383,0.0053007383,0.0053007383,,0.025570000000,0.025564875379,-0.000005124621,0.000005124621
786,0,,34.8396000000,34.8456964586,0.0060964586,0.0060964586,,0.025580000000,0.025574181132,-0.000005818868,0.000005818868
