time_s,oven_temperature_C,oven_moisture_kg_kg,surface_temperature_C,surface_moisture_kg_kg,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
79620,49.99591667,0.04999041667,49.39902555,0.07787787786,6.136184137e-06,2384218.3,14.63000251,14.9222779,0.29227539,-1.028977792e-09
79680,49.99591667,0.04999041667,49.40034198,0.07781714068,6.122819904e-06,2384215.193,14.59812024,14.88936714,0.2912468954,1.019783369e-09
79740,49.99591667,0.04999041667,49.401654,0.07775660435,6.109499866e-06,2384212.097,14.56634348,14.85656658,0.2902230988,-3.723259923e-09
79800,49.99591667,0.04999041667,49.40296164,0.07769626801,6.096223831e-06,2384209.011,14.53467179,14.82387575,0.2892039634,-3.064789311e-09
79860,49.99591667,0.04999041667,49.4042649,0.0776361308,6.082991612e-06,2384205.935,14.5031047,14.79129417,0.2881894696,-1.982694897e-09
79920,49.99591667,0.04999041667,49.40556381,0.07757619186,6.06980302e-06,2384202.869,14.47164178,14.75882137,0.2871795937,-3.552562688e-09
79980,49.99591667,0.04999041667,49.40685839,0.07751645035,6.056657868e-06,2384199.814,14.44028256,14.72645687,0.2861743034,1.773212688e-10
80040,49.99591667,0.04999041667,49.40814866,0.07745690542,6.04355597e-06,2384196.769,14.40902662,14.6942002,0.2851735834,-4.469065118e-10
80100,49.99591667,0.04999041667,49.40943463,0.07739755622,6.03049714e-06,2384193.734,14.3778735,14.6620509,0.2841774058,-2.683519185e-09
80160,49.99591667,0.04999041667,49.41071633,0.07733840192,6.017481195e-06,2384190.709,14.34682276,14.6300085,0.2831857426,-2.106085972e-09
80220,49.99591667,0.04999041667,49.41199377,0.07727944169,6.004507951e-06,2384187.695,14.31587397,14.59807254,0.28219857,-9.686722535e-10
80280,49.99591667,0.04999041667,49.41326696,0.0772206747,5.991577226e-06,2384184.69,14.28502669,14.56624256,0.2812158687,-4.234857798e-09
80340,49.99591667,0.04999041667,49.41453594,0.07716210012,5.978688839e-06,2384181.695,14.25428049,14.5345181,0.2802376021,2.252205533e-09
80400,49.99591667,0.04999041667,49.41580072,0.07710371713,5.965842608e-06,2384178.71,14.22363494,14.5028987,0.2792637639,-1.086506884e-09
80460,49.99591667,0.04999041667,49.41706131,0.07704552492,5.953038355e-06,2384175.735,14.1930896,14.47138392,0.2782943175,-1.308482211e-10
80520,49.99591667,0.04999041667,49.41831773,0.07698752268,5.940275901e-06,2384172.77,14.16264405,14.43997329,0.2773292437,-6.108518136e-10
80580,49.99591667,0.04999041667,49.41957001,0.07692970959,5.927555067e-06,2384169.815,14.13229787,14.40866638,0.2763685145,2.404737742e-09
80640,49.99591667,0.04999041667,49.42081816,0.07687208486,5.914875678e-06,2384166.869,14.10205063,14.37746274,0.275412115,2.005773325e-10
80700,49.99591667,0.04999041667,49.42206219,0.07681464768,5.902237557e-06,2384163.933,14.07190191,14.34636192,0.2744600131,1.271237338e-09
80760,49.99591667,0.04999041667,49.42330213,0.07675739726,5.889640529e-06,2384161.007,14.04185129,14.31536349,0.2735121939,-8.05300715e-10
80820,49.99591667,0.04999041667,49.42453799,0.0767003328,5.87708442e-06,2384158.09,14.01189837,14.28446699,0.2725686253,8.221778813e-10
80880,49.99591667,0.04999041667,49.42576979,0.07664345353,5.864569057e-06,2384155.183,13.98204272,14.25367201,0.2716292924,-1.586650811e-09
80940,49.99591667,0.04999041667,49.42699754,0.07658675865,5.852094268e-06,2384152.286,13.95228392,14.22297809,0.2706941675,-1.995701382e-09
81000,49.99591667,0.04999041667,49.42822127,0.07653024739,5.83965988e-06,2384149.398,13.92262159,14.19238481,0.269763227,-7.072209485e-10
81060,49.99591667,0.04999041667,49.429441,0.07647391897,5.827265723e-06,2384146.519,13.89305529,14.16189174,0.268836452,-6.273594977e-10
81120,49.99591667,0.04999041667,49.43065673,0.07641777262,5.814911628e-06,2384143.65,13.86358464,14.13149845,0.2679138189,-1.364615088e-10
81180,49.99591667,0.04999041667,49.43186849,0.07636180757,5.802597426e-06,2384140.79,13.83420921,14.10120452,0.2669953044,1.116598369e-09
81240,49.99591667,0.04999041667,49.43307629,0.07630602306,5.790322948e-06,2384137.94,13.80492863,14.07100952,0.2660808895,-2.443734104e-11
81300,49.99591667,0.04999041667,49.43428015,0.07625041833,5.778088028e-06,2384135.099,13.77574247,14.04091302,0.2651705507,-1.029553331e-09
81360,49.99591667,0.04999041667,49.43548008,0.07619499262,5.765892498e-06,2384132.267,13.74665035,14.01091462,0.2642642605,1.520701787e-09
81420,49.99591667,0.04999041667,49.43667611,0.07613974518,5.753736194e-06,2384129.444,13.71765188,13.98101388,0.2633620083,-6.178471068e-10
81480,49.99591667,0.04999041667,49.43786825,0.07608467527,5.741618951e-06,2384126.631,13.68874665,13.95121041,0.2624637667,-3.023028938e-09
81540,49.99591667,0.04999041667,49.43905652,0.07602978213,5.729540605e-06,2384123.827,13.65993427,13.92150378,0.261569508,7.086651266e-10
81600,49.99591667,0.04999041667,49.44024092,0.07597506502,5.717500993e-06,2384121.031,13.63121436,13.89189358,0.2606792219,-1.352361778e-09
81660,49.99591667,0.04999041667,49.44142149,0.07592052322,5.705499952e-06,2384118.245,13.60258653,13.86237941,0.2597928808,-5.022275928e-10
81720,49.99591667,0.04999041667,49.44259823,0.07586615598,5.693537322e-06,2384115.468,13.5740504,13.83296086,0.2589104657,-1.284222506e-09
81780,49.99591667,0.04999041667,49.44377117,0.07581196258,5.681612942e-06,2384112.7,13.54560557,13.80363752,0.2580319534,1.038511499e-10
81840,49.99591667,0.04999041667,49.44494031,0.07575794229,5.669726651e-06,2384109.941,13.51725167,13.774409,0.2571573294,-3.292782935e-09
81900,49.99591667,0.04999041667,49.44610567,0.07570409438,5.657878292e-06,2384107.191,13.48898832,13.74527488,0.2562865575,4.457843872e-09
81960,49.99591667,0.04999041667,49.44726728,0.07565041815,5.646067706e-06,2384104.449,13.46081514,13.71623478,0.2554196404,-8.007994268e-11
82020,49.99591667,0.04999041667,49.44842514,0.07559691286,5.634294735e-06,2384101.717,13.43273175,13.68728829,0.2545565419,-1.373418712e-09
82080,49.99591667,0.04999041667,49.44957927,0.07554357783,5.622559224e-06,2384098.993,13.40473778,13.65843503,0.2536972433,-7.835811999e-10
82140,49.99591667,0.04999041667,49.45072968,0.07549041232,5.610861015e-06,2384096.278,13.37683286,13.62967459,0.2528417257,3.840714413e-10
82200,49.99591667,0.04999041667,49.4518764,0.07543741564,5.599199955e-06,2384093.572,13.34901662,13.60100659,0.2519899704,9.022471659e-10
82260,49.99591667,0.04999041667,49.45301944,0.0753845871,5.587575889e-06,2384090.874,13.32128869,13.57243064,0.2511419584,-6.221423376e-10
82320,49.99591667,0.04999041667,49.45415881,0.07533192598,5.575988664e-06,2384088.185,13.29364869,13.54394636,0.2502976667,-1.797673121e-10
82380,49.99591667,0.04999041667,49.45529453,0.0752794316,5.564438126e-06,2384085.505,13.26609628,13.51555336,0.2494570765,5.013891524e-10
82440,49.99591667,0.04999041667,49.45642662,0.07522710327,5.552924125e-06,2384082.833,13.23863108,13.48725125,0.2486201691,1.077161471e-09
82500,49.99591667,0.04999041667,49.45755508,0.0751749403,5.541446508e-06,2384080.17,13.21125273,13.45903966,0.2477869257,3.344897692e-10
82560,49.99591667,0.04999041667,49.45867994,0.07512294201,5.530005126e-06,2384077.515,13.18396088,13.43091821,0.2469573277,-1.867975996e-09
82620,49.99591667,0.04999041667,49.45980121,0.07507110771,5.518599828e-06,2384074.869,13.15675516,13.40288651,0.2461313519,-1.405874528e-09
82680,49.99591667,0.04999041667,49.4609189,0.07501943674,5.507230467e-06,2384072.231,13.12963523,13.37494421,0.2453089796,6.943317032e-10
82740,49.99591667,0.04999041667,49.46203303,0.07496792841,5.495896893e-06,2384069.602,13.10260072,13.34709091,0.2444901922,3.778056978e-09
82800,49.99591667,0.04999041667,49.46314362,0.07491658205,5.484598959e-06,2384066.981,13.07565128,13.31932626,0.2436749796,-4.860023495e-10
82860,49.99591667,0.04999041667,49.46425067,0.07486539701,5.473336519e-06,2384064.368,13.04878657,13.29164988,0.2428633103,7.75377984e-10
82920,49.99591667,0.04999041667,49.46535421,0.07481437261,5.462109427e-06,2384061.764,13.02200624,13.26406141,0.2420551741,-1.501119229e-09
82980,49.99591667,0.04999041667,49.46645425,0.0747635082,5.450917537e-06,2384059.168,12.99530993,13.23656047,0.2412505439,2.449496606e-09
83040,49.99591667,0.04999041667,49.4675508,0.07471280312,5.439760705e-06,2384056.58,12.9686973,13.20914672,0.2404494138,-1.298225527e-09
83100,49.99591667,0.04999041667,49.46864388,0.07466225671,5.428638787e-06,2384054,12.94216802,13.18181977,0.2396517525,4.184794733e-10
83160,49.99591667,0.04999041667,49.4697335,0.07461186833,5.41755164e-06,2384051.429,12.91572173,13.15457928,0.2388575499,8.133635987e-10
83220,49.99591667,0.04999041667,49.47081967,0.07456163733,5.406499122e-06,2384048.866,12.8893581,13.12742489,0.2380667874,-1.093582114e-09
83280,49.99591667,0.04999041667,49.47190242,0.07451156306,5.395481091e-06,2384046.31,12.86307679,13.10035623,0.2372794421,1.013642503e-10
83340,49.99591667,0.04999041667,49.47298175,0.07446164489,5.384497406e-06,2384043.763,12.83687746,13.07337296,0.2364955041,-2.714784841e-09
83400,49.99591667,0.04999041667,49.47405768,0.07441188218,5.373547926e-06,2384041.224,12.81075977,13.04647472,0.2357149462,-2.456852499e-09
83460,49.99591667,0.04999041667,49.47513022,0.07436227428,5.362632513e-06,2384038.693,12.78472341,13.01966116,0.2349377541,-6.883755788e-10
83520,49.99591667,0.04999041667,49.47619939,0.07431282058,5.351751027e-06,2384036.169,12.75876802,12.99293193,0.2341639138,-7.311733441e-10
83580,49.99591667,0.04999041667,49.4772652,0.07426352044,5.34090333e-06,2384033.654,12.73289328,12.96628669,0.2333934065,-2.163780266e-09
83640,49.99591667,0.04999041667,49.47832766,0.07421437324,5.330089285e-06,2384031.147,12.70709887,12.93972508,0.2326262139,-3.985688224e-09
83700,49.99591667,0.04999041667,49.4793868,0.07416537836,5.319308754e-06,2384028.647,12.68138445,12.91324677,0.2318623132,-5.653930657e-10
83760,49.99591667,0.04999041667,49.48044261,0.07411653517,5.308561602e-06,2384026.155,12.65574971,12.8868514,0.2311016944,1.670517946e-09
83820,49.99591667,0.04999041667,49.48149512,0.07406784307,5.297847693e-06,2384023.672,12.63019431,12.86053865,0.2303443433,-1.282465689e-09
83880,49.99591667,0.04999041667,49.48254434,0.07401930143,5.287166892e-06,2384021.195,12.60471793,12.83430817,0.2295902331,1.508309921e-09
83940,49.99591667,0.04999041667,49.48359028,0.07397090966,5.276519066e-06,2384018.727,12.57932027,12.80815962,0.2288393537,1.460893628e-09
84000,49.99591667,0.04999041667,49.48463296,0.07392266713,5.26590408e-06,2384016.266,12.55400098,12.78209267,0.228091691,-1.943874395e-09
84060,49.99591667,0.04999041667,49.48567239,0.07387457326,5.255321802e-06,2384013.813,12.52875977,12.75610699,0.2273472181,5.126530311e-10
84120,49.99591667,0.04999041667,49.48670858,0.07382662743,5.244772099e-06,2384011.368,12.50359631,12.73020223,0.226605925,1.908761149e-09
84180,49.99591667,0.04999041667,49.48774154,0.07377882905,5.23425484e-06,2384008.93,12.47851028,12.70437808,0.2258678021,-3.340135279e-09
84240,49.99591667,0.04999041667,49.4887713,0.07373117753,5.223769895e-06,2384006.5,12.45350138,12.6786342,0.225132818,-1.242627334e-09
84300,49.99591667,0.04999041667,49.48979786,0.07368367227,5.213317132e-06,2384004.077,12.4285693,12.65297026,0.2244009629,1.6968702e-09
84360,49.99591667,0.04999041667,49.49082123,0.07363631269,5.202896423e-06,2384001.662,12.40371372,12.62738595,0.2236722271,-8.328626677e-11
84420,49.99591667,0.04999041667,49.49184143,0.07358909819,5.192507637e-06,2383999.254,12.37893433,12.60188092,0.2229465879,-1.402757022e-09
84480,49.99591667,0.04999041667,49.49285847,0.0735420282,5.182150648e-06,2383996.854,12.35423084,12.57645487,0.2222240312,-3.060735665e-09
84540,49.99591667,0.04999041667,49.49387237,0.07349510213,5.171825327e-06,2383994.461,12.32960293,12.55110747,0.2215045344,1.779286052e-09
84600,49.99591667,0.04999041667,49.49488313,0.07344831941,5.161531546e-06,2383992.076,12.30505031,12.5258384,0.2207880964,-2.090109419e-09
84660,49.99591667,0.04999041667,49.49589077,0.07340167946,5.151269181e-06,2383989.698,12.28057266,12.50064734,0.220074686,6.860929602e-10
84720,49.99591667,0.04999041667,49.49689531,0.07335518171,5.141038103e-06,2383987.327,12.25616969,12.47553399,0.2193642977,7.664695545e-10
84780,49.99591667,0.04999041667,49.49789675,0.07330882558,5.13083819e-06,2383984.964,12.2318411,12.45049801,0.2186569132,-1.025188823e-10
84840,49.99591667,0.04999041667,49.4988951,0.07326261053,5.120669315e-06,2383982.608,12.20758659,12.4255391,0.2179525143,1.064059063e-09
84900,49.99591667,0.04999041667,49.49989039,0.07321653597,5.110531354e-06,2383980.259,12.18340586,12.40065695,0.2172510912,1.852207276e-10
84960,49.99591667,0.04999041667,49.50088262,0.07317060135,5.100424185e-06,2383977.917,12.15929863,12.37585125,0.2165526258,-2.188691894e-09
85020,49.99591667,0.04999041667,49.5018718,0.07312480611,5.090347685e-06,2383975.583,12.13526459,12.35112169,0.215857104,-4.627183969e-09
85080,49.99591667,0.04999041667,49.50285795,0.07307914969,5.08030173e-06,2383973.255,12.11130345,12.32646796,0.2151645032,-1.665188876e-09
85140,49.99591667,0.04999041667,49.50384108,0.07303363155,5.0702862e-06,2383970.935,12.08741493,12.30188975,0.2144748139,2.132930277e-09
85200,49.99591667,0.04999041667,49.5048212,0.07298825113,5.060300974e-06,2383968.622,12.06359874,12.27738677,0.2137880264,2.072388483e-09
85260,49.99591667,0.04999041667,49.50579832,0.07294300788,5.05034593e-06,2383966.316,12.03985458,12.2529587,0.2131041225,3.113793667e-10
85320,49.99591667,0.04999041667,49.50677246,0.07289790127,5.04042095e-06,2383964.017,12.01618217,12.22860526,0.2124230839,7.660077017e-10
85380,49.99591667,0.04999041667,49.50774362,0.07285293074,5.030525913e-06,2383961.725,11.99258123,12.20432613,0.2117449011,-2.632507545e-10
85440,49.99591667,0.04999041667,49.50871183,0.07280809575,5.020660701e-06,2383959.44,11.96905147,12.18012103,0.2110695558,-1.291455831e-09
85500,49.99591667,0.04999041667,49.50967708,0.07276339578,5.010825196e-06,2383957.162,11.94559261,12.15598965,0.2103970342,-1.197770771e-09
85560,49.99591667,0.04999041667,49.5106394,0.07271883028,5.00101928e-06,2383954.891,11.92220437,12.13193169,0.2097273223,-1.36693501e-09
85620,49.99591667,0.04999041667,49.51159879,0.07267439873,4.991242836e-06,2383952.627,11.89888647,12.10794688,0.2090604064,-1.15556098e-09
85680,49.99591667,0.04999041667,49.51255527,0.07263010059,4.981495748e-06,2383950.37,11.87563863,12.0840349,0.2083962725,-2.561749923e-09
85740,49.99591667,0.04999041667,49.51350885,0.07258593534,4.9717779e-06,2383948.119,11.85246057,12.06019548,0.2077349025,-1.997761956e-10
85800,49.99591667,0.04999041667,49.51445953,0.07254190245,4.962089177e-06,2383945.875,11.82935203,12.03642831,0.2070762911,-3.377554236e-09
85860,49.99591667,0.04999041667,49.51540734,0.07249800141,4.952429463e-06,2383943.639,11.80631271,12.01273313,0.2064204116,6.506351014e-10
85920,49.99591667,0.04999041667,49.51635228,0.07245423168,4.942798644e-06,2383941.409,11.78334236,11.98910962,0.2057672631,-2.662527976e-10
85980,49.99591667,0.04999041667,49.51729437,0.07241059277,4.933196607e-06,2383939.185,11.7604407,11.96555753,0.2051168274,-2.535745836e-09
86040,49.99591667,0.04999041667,49.5182336,0.07236708414,4.923623239e-06,2383936.969,11.73760746,11.94207654,0.2044690865,-1.131905236e-09
86100,49.99591667,0.04999041667,49.51917001,0.0723237053,4.914078427e-06,2383934.759,11.71484237,11.9186664,0.2038240308,-1.476852418e-09
86160,49.99591667,0.04999041667,49.52010359,0.07228045572,4.904562058e-06,2383932.556,11.69214516,11.89532681,0.2031816465,-1.766339963e-09
86220,49.99591667,0.04999041667,49.52103437,0.07223733491,4.895074022e-06,2383930.359,11.66951557,11.87205749,0.2025419198,-2.952594613e-09
86280,49.99591667,0.04999041667,49.52196234,0.07219434236,4.885614207e-06,2383928.169,11.64695333,11.84885816,0.2019048327,3.085478539e-10
86340,49.99591667,0.04999041667,49.52288752,0.07215147756,4.876182503e-06,2383925.985,11.62445818,11.82572856,0.2012703799,-5.741185305e-12
86400,49.99591667,0.04999041667,49.52380993,0.07210874002,4.8667788e-06,2383923.809,11.60202985,11.8026684,0.2006385435,-5.821529925e-10
86460,49.99591667,0.04999041667,49.52472957,0.07206612925,4.857402989e-06,2383921.638,11.57966809,11.7796774,0.2000093138,-2.479302097e-09
86520,49.99591667,0.04999041667,49.52564645,0.07202364473,4.84805496e-06,2383919.474,11.55737263,11.7567553,0.1993826687,2.059129756e-09
86580,49.99591667,0.04999041667,49.52656059,0.07198128599,4.838734605e-06,2383917.317,11.53514322,11.73390183,0.1987586072,9.916156785e-10
86640,49.99591667,0.04999041667,49.527472,0.07193905254,4.829441817e-06,2383915.166,11.51297959,11.7111167,0.1981371157,-4.933772502e-09
86700,49.99591667,0.04999041667,49.52838068,0.07189694387,4.820176487e-06,2383913.022,11.49088149,11.68839966,0.1975181674,-1.664638205e-09
86760,49.99591667,0.04999041667,49.52928665,0.07185495952,4.81093851e-06,2383910.884,11.46884867,11.66575043,0.1969017572,3.077243349e-09
86820,49.99591667,0.04999041667,49.53018992,0.07181309899,4.801727779e-06,2383908.752,11.44688088,11.64316876,0.1962878801,1.066615241e-09
86880,49.99591667,0.04999041667,49.53109049,0.0717713618,4.792544188e-06,2383906.626,11.42497785,11.62065436,0.195676518,-1.696003338e-09
86940,49.99591667,0.04999041667,49.53198839,0.07172974749,4.783387631e-06,2383904.507,11.40313933,11.59820699,0.1950676529,2.027942259e-10
87000,49.99591667,0.04999041667,49.53288361,0.07168825555,4.774258002e-06,2383902.395,11.38136508,11.57582637,0.1944612841,-1.048606535e-09
87060,49.99591667,0.04999041667,49.53377618,0.07164688553,4.7651552e-06,2383900.288,11.35965486,11.55351224,0.1938573891,-3.445348895e-09
87120,49.99591667,0.04999041667,49.53466609,0.07160563696,4.756079121e-06,2383898.188,11.3380084,11.53126435,0.1932559502,2.023256229e-09
87180,49.99591667,0.04999041667,49.53555337,0.07156450937,4.74702966e-06,2383896.094,11.31642546,11.50908243,0.1926569707,-4.010658472e-11
87240,49.99591667,0.04999041667,49.53643802,0.07152350228,4.738006714e-06,2383894.006,11.29490581,11.48696624,0.1920604285,9.697824765e-10
87300,49.99591667,0.04999041667,49.53732005,0.07148261523,4.729010181e-06,2383891.925,11.27344918,11.4649155,0.1914663183,-2.54801158e-09
87360,49.99591667,0.04999041667,49.53819947,0.07144184776,4.72003996e-06,2383889.849,11.25205535,11.44292997,0.1908746181,6.199201152e-10
87420,49.99591667,0.04999041667,49.53907629,0.07140119941,4.711095948e-06,2383887.78,11.23072406,11.42100939,0.190285327,-2.165970514e-09
87480,49.99591667,0.04999041667,49.53995053,0.07136066971,4.702178045e-06,2383885.717,11.20945508,11.3991535,0.1896984186,4.436216727e-09
87540,49.99591667,0.04999041667,49.54082218,0.07132025822,4.69328615e-06,2383883.66,11.18824816,11.37736206,0.1891139006,-7.859135565e-11
87600,49.99591667,0.04999041667,49.54169127,0.07127996447,4.684420164e-06,2383881.609,11.16710308,11.35563482,0.1885317508,-3.945107352e-09
